# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: r_arcs, unit: arcsec, datatype: float64, description: outer radius of ring in arcsec}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: outer radius of ring in kpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: outer radius of ring as frac of opt radius}
# - {name: npix, datatype: int64, description: number of available pixels in the ring}
# - {name: ngood, datatype: int64, description: number of unmasked pixels in the ring}
# - {name: ico_avg, unit: K km / s, datatype: float64, format: 10.3f, description: average face-on intensity in ring if ngood/npix > 0.1
#     and setting blanks to zero}
# - {name: ico_rms, unit: K km / s, datatype: float32, description: rms face-on intensity in ring for unmasked pixels}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f, description: 3 sigma detection limit based on emom0max}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f, description: average face-on surface density including He with
#     alphaco=4.3}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e, description: total CO luminosity within the given radius}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e, description: total molecular gas mass within the given radius}
# delimiter: ','
# schema: astropy-2.0
Name,r_arcs,r_kpc,r_r25,npix,ngood,ico_avg,ico_rms,detlim,sigmol,cumlum,cummass
IC2247,47.0,14.134,0.859,131,80,-0.068,0.3427523,0.770,-0.292,6.9462e+08,2.9868e+09
IC2247,49.0,14.735,0.896,128,55,-0.038,0.26054454,0.805,-0.162,6.9257e+08,2.9780e+09
IC2247,51.0,15.337,0.932,140,44,-0.011,0.23464002,0.807,-0.046,6.9193e+08,2.9753e+09
IC2247,53.0,15.938,0.969,145,28,0.003,0.21395612,0.829,0.013,6.9211e+08,2.9761e+09
IC2247,55.0,16.540,1.005,147,20,0.030,0.18261443,0.845,0.130,6.9400e+08,2.9842e+09
IC2247,57.0,17.141,1.042,149,13,nan,nan,0.850,nan,6.9400e+08,2.9842e+09
IC2247,59.0,17.743,1.078,150,10,nan,nan,0.866,nan,6.9400e+08,2.9842e+09
IC2247,61.0,18.344,1.115,136,7,nan,nan,0.846,nan,6.9400e+08,2.9842e+09
IC2247,63.0,18.946,1.151,125,2,nan,nan,0.902,nan,6.9400e+08,2.9842e+09
IC2247,65.0,19.547,1.188,129,1,nan,nan,0.852,nan,6.9400e+08,2.9842e+09
IC2247,67.0,20.148,1.224,122,1,nan,nan,0.893,nan,6.9400e+08,2.9842e+09
IC2487,1.0,0.302,0.018,2,2,4.817,0.23540348,6.796,20.713,4.1992e+06,1.8056e+07
IC2487,3.0,0.907,0.054,10,10,4.023,1.2590095,3.096,17.300,2.1736e+07,9.3464e+07
IC2487,5.0,1.511,0.091,13,13,3.430,1.4235946,2.698,14.748,4.1170e+07,1.7703e+08
IC2487,7.0,2.116,0.127,15,15,3.282,1.106175,2.504,14.111,6.2625e+07,2.6929e+08
IC2487,9.0,2.720,0.163,25,25,3.137,0.960782,1.939,13.487,9.6803e+07,4.1625e+08
IC2487,11.0,3.325,0.200,31,31,3.223,0.59348893,1.670,13.858,1.4035e+08,6.0350e+08
IC2487,13.0,3.930,0.236,32,32,2.701,0.6138658,1.610,11.613,1.7802e+08,7.6548e+08
IC2487,15.0,4.534,0.272,40,40,2.518,0.641498,1.398,10.829,2.2193e+08,9.5428e+08
IC2487,17.0,5.139,0.309,46,46,2.137,0.55626833,1.286,9.190,2.6478e+08,1.1386e+09
IC2487,19.0,5.743,0.345,50,50,1.873,0.751607,1.222,8.053,3.0560e+08,1.3141e+09
IC2487,21.0,6.348,0.381,51,51,1.504,0.6206854,1.210,6.466,3.3902e+08,1.4578e+09
IC2487,23.0,6.952,0.417,67,67,1.384,0.659541,1.045,5.949,3.7943e+08,1.6315e+09
IC2487,25.0,7.557,0.454,67,67,0.983,0.49345148,1.041,4.226,4.0813e+08,1.7550e+09
IC2487,27.0,8.161,0.490,62,62,0.973,0.4971758,1.092,4.183,4.3442e+08,1.8680e+09
IC2487,29.0,8.766,0.526,81,81,0.654,0.5000256,0.960,2.812,4.5751e+08,1.9673e+09
IC2487,31.0,9.370,0.563,84,84,0.573,0.42350093,0.946,2.462,4.7847e+08,2.0574e+09
IC2487,33.0,9.975,0.599,85,85,0.365,0.43209657,0.958,1.569,4.9199e+08,2.1156e+09
IC2487,35.0,10.579,0.635,89,88,0.350,0.43171042,0.942,1.505,5.0557e+08,2.1739e+09
IC2487,37.0,11.184,0.672,106,95,0.209,0.41054183,0.887,0.898,5.1521e+08,2.2154e+09
IC2487,39.0,11.789,0.708,99,83,0.165,0.4065488,0.932,0.709,5.2233e+08,2.2460e+09
IC2487,41.0,12.393,0.744,102,84,0.089,0.42188612,0.929,0.384,5.2629e+08,2.2631e+09
IC2487,43.0,12.998,0.780,118,88,0.104,0.4140821,0.894,0.449,5.3166e+08,2.2861e+09
IC2487,45.0,13.602,0.817,121,85,0.018,0.31063277,0.909,0.076,5.3259e+08,2.2901e+09
IC2487,47.0,14.207,0.853,122,74,-0.024,0.27886802,0.931,-0.104,5.3130e+08,2.2846e+09
IC2487,49.0,14.811,0.889,127,62,-0.046,0.23139147,0.937,-0.198,5.2875e+08,2.2736e+09
IC2487,51.0,15.416,0.926,139,39,-0.044,0.16076761,0.939,-0.187,5.2611e+08,2.2623e+09
IC2487,53.0,16.020,0.962,138,25,-0.040,0.13695326,0.995,-0.170,5.2373e+08,2.2520e+09
IC2487,55.0,16.625,0.998,116,21,-0.045,0.14140537,0.988,-0.194,5.2145e+08,2.2422e+09
IC2487,57.0,17.229,1.035,126,10,nan,nan,0.991,nan,5.2145e+08,2.2422e+09
IC2487,59.0,17.834,1.071,117,4,nan,nan,1.007,nan,5.2145e+08,2.2422e+09
IC2487,61.0,18.438,1.107,110,3,nan,nan,0.997,nan,5.2145e+08,2.2422e+09
IC2487,63.0,19.043,1.143,99,2,nan,nan,1.054,nan,5.2145e+08,2.2422e+09
IC4566,1.0,0.391,0.025,6,6,2.732,0.4973589,9.565,11.748,4.2641e+06,1.8336e+07
IC4566,3.0,1.174,0.074,25,25,2.755,0.6827971,4.355,11.848,2.2181e+07,9.5379e+07
IC4566,5.0,1.957,0.123,35,35,2.352,0.9028116,3.590,10.114,4.3595e+07,1.8746e+08
IC4566,7.0,2.740,0.173,53,53,2.370,1.3129915,2.929,10.189,7.6262e+07,3.2793e+08
IC4566,9.0,3.523,0.222,65,65,2.241,1.6058218,2.643,9.637,1.1416e+08,4.9087e+08
IC4566,11.0,4.306,0.271,82,82,2.821,1.9498262,2.336,12.130,1.7432e+08,7.4958e+08
IC4566,13.0,5.089,0.320,95,95,3.523,1.903853,2.191,15.149,2.6138e+08,1.1239e+09
IC4566,15.0,5.872,0.370,111,111,3.574,1.7888265,2.014,15.366,3.6456e+08,1.5676e+09
IC4566,17.0,6.655,0.419,128,128,3.176,2.0562284,1.878,13.656,4.7029e+08,2.0223e+09
IC4566,19.0,7.438,0.468,143,143,3.164,1.895855,1.768,13.605,5.8799e+08,2.5283e+09
IC4566,21.0,8.221,0.518,152,152,2.721,1.8979793,1.699,11.701,6.9558e+08,2.9910e+09
IC4566,23.0,9.004,0.567,171,171,1.822,1.9273341,1.600,7.835,7.7662e+08,3.3395e+09
IC4566,25.0,9.787,0.616,178,178,1.103,1.6757561,1.574,4.742,8.2768e+08,3.5590e+09
IC4566,27.0,10.570,0.666,208,186,0.498,1.2186501,1.467,2.141,8.5462e+08,3.6749e+09
IC4566,29.0,11.353,0.715,210,146,0.234,0.93768084,1.486,1.006,8.6740e+08,3.7298e+09
IC4566,31.0,12.136,0.764,236,119,0.165,0.63730985,1.425,0.709,8.7752e+08,3.7733e+09
IC4566,33.0,12.919,0.814,238,88,0.058,0.5656165,1.451,0.251,8.8113e+08,3.7889e+09
IC4566,35.0,13.702,0.863,264,59,0.106,0.48529914,1.413,0.458,8.8844e+08,3.8203e+09
IC4566,37.0,14.485,0.912,269,22,nan,nan,1.436,nan,8.8844e+08,3.8203e+09
IC4566,39.0,15.268,0.961,290,5,nan,nan,1.428,nan,8.8844e+08,3.8203e+09
IC4566,41.0,16.051,1.011,304,3,nan,nan,1.431,nan,8.8844e+08,3.8203e+09
IC5376,1.0,0.353,0.020,5,5,3.628,0.17692167,5.684,15.601,7.1812e+06,3.0879e+07
IC5376,3.0,1.060,0.061,10,10,2.588,0.7105006,4.148,11.128,1.7425e+07,7.4929e+07
IC5376,5.0,1.767,0.102,23,23,2.467,0.8098432,2.767,10.610,3.9891e+07,1.7153e+08
IC5376,7.0,2.474,0.142,25,25,2.210,0.53118306,2.594,9.503,6.1764e+07,2.6558e+08
IC5376,9.0,3.181,0.183,36,36,1.980,0.92810464,2.107,8.514,8.9980e+07,3.8691e+08
IC5376,11.0,3.888,0.223,46,46,2.077,1.2143096,1.910,8.932,1.2780e+08,5.4956e+08
IC5376,13.0,4.595,0.264,41,41,2.451,1.0682186,1.962,10.541,1.6759e+08,7.2065e+08
IC5376,15.0,5.302,0.305,70,70,1.720,1.0932189,1.511,7.395,2.1525e+08,9.2558e+08
IC5376,17.0,6.009,0.345,70,70,1.315,0.8237857,1.515,5.655,2.5169e+08,1.0823e+09
IC5376,19.0,6.716,0.386,66,66,1.432,1.0582479,1.521,6.156,2.8909e+08,1.2431e+09
IC5376,21.0,7.423,0.427,91,91,0.907,0.8517478,1.285,3.900,3.2177e+08,1.3836e+09
IC5376,23.0,8.130,0.467,94,94,0.526,0.722745,1.267,2.260,3.4133e+08,1.4677e+09
IC5376,25.0,8.837,0.508,90,88,0.594,0.70022124,1.305,2.556,3.6251e+08,1.5588e+09
IC5376,27.0,9.544,0.549,113,97,0.298,0.71406066,1.162,1.280,3.7582e+08,1.6160e+09
IC5376,29.0,10.251,0.589,115,80,0.193,0.6753356,1.176,0.828,3.8459e+08,1.6537e+09
IC5376,31.0,10.958,0.630,118,64,0.300,0.6242339,1.183,1.289,3.9859e+08,1.7139e+09
IC5376,33.0,11.665,0.670,139,46,0.032,0.34427643,1.102,0.138,4.0035e+08,1.7215e+09
IC5376,35.0,12.372,0.711,133,44,-0.038,0.40700394,1.166,-0.163,3.9836e+08,1.7130e+09
IC5376,37.0,13.079,0.752,148,26,0.044,0.22513229,1.125,0.190,4.0095e+08,1.7241e+09
IC5376,39.0,13.786,0.792,161,16,nan,nan,1.103,nan,4.0095e+08,1.7241e+09
IC5376,41.0,14.493,0.833,146,5,nan,nan,1.221,nan,4.0095e+08,1.7241e+09
NGC0447,1.0,0.387,0.015,10,10,38.125,5.669124,10.382,163.936,6.5199e+07,2.8036e+08
NGC0447,3.0,1.160,0.045,34,34,28.788,7.545269,5.630,123.787,2.3259e+08,1.0001e+09
NGC0447,5.0,1.933,0.075,52,52,14.775,6.1458497,4.523,63.531,3.6397e+08,1.5651e+09
NGC0447,7.0,2.706,0.105,78,78,4.876,3.9914396,3.614,20.967,4.2902e+08,1.8448e+09
NGC0447,9.0,3.479,0.136,100,100,0.704,2.9270675,2.993,3.027,4.4105e+08,1.8965e+09
NGC0447,11.0,4.252,0.166,126,126,-0.053,2.7848413,2.471,-0.228,4.3991e+08,1.8916e+09
NGC0447,13.0,5.025,0.196,142,105,-0.156,1.7154005,2.231,-0.672,4.3612e+08,1.8753e+09
NGC0447,15.0,5.798,0.226,166,64,0.065,1.4486756,2.053,0.279,4.3796e+08,1.8832e+09
NGC0447,17.0,6.572,0.256,178,58,0.052,0.95199615,2.006,0.223,4.3954e+08,1.8900e+09
NGC0447,19.0,7.345,0.286,214,45,0.037,0.6302568,1.858,0.158,4.4088e+08,1.8958e+09
NGC0447,21.0,8.118,0.316,230,45,0.183,0.90036607,1.826,0.785,4.4806e+08,1.9267e+09
NGC0447,23.0,8.891,0.346,250,54,0.071,1.0047902,1.785,0.307,4.5112e+08,1.9398e+09
NGC0447,25.0,9.664,0.377,280,61,0.141,1.1581876,1.725,0.606,4.5786e+08,1.9688e+09
NGC0447,27.0,10.437,0.407,299,57,0.257,1.0975078,1.710,1.105,4.7100e+08,2.0253e+09
NGC0447,29.0,11.210,0.437,317,59,0.072,0.86673856,1.704,0.310,4.7491e+08,2.0421e+09
NGC0447,31.0,11.983,0.467,340,61,0.123,0.79532206,1.695,0.530,4.8208e+08,2.0729e+09
NGC0447,33.0,12.756,0.497,358,57,0.110,0.66056913,1.702,0.474,4.8882e+08,2.1019e+09
NGC0447,35.0,13.530,0.527,385,54,0.037,0.629678,1.697,0.158,4.9124e+08,2.1123e+09
NGC0447,37.0,14.303,0.557,405,43,0.069,0.5267646,1.713,0.296,4.9601e+08,2.1328e+09
NGC0447,39.0,15.076,0.587,416,44,0.040,0.7283564,1.757,0.171,4.9883e+08,2.1450e+09
NGC0447,41.0,15.849,0.618,456,41,nan,nan,1.744,nan,4.9883e+08,2.1450e+09
NGC0447,43.0,16.622,0.648,476,41,nan,nan,1.786,nan,4.9883e+08,2.1450e+09
NGC0447,45.0,17.395,0.678,505,36,nan,nan,1.816,nan,4.9883e+08,2.1450e+09
NGC0447,47.0,18.168,0.708,513,22,nan,nan,1.892,nan,4.9883e+08,2.1450e+09
NGC0447,49.0,18.941,0.738,540,19,nan,nan,1.938,nan,4.9883e+08,2.1450e+09
NGC0447,51.0,19.715,0.768,542,14,nan,nan,2.258,nan,4.9883e+08,2.1450e+09
NGC0447,53.0,20.488,0.798,553,2,nan,nan,2.661,nan,4.9883e+08,2.1450e+09
NGC0477,1.0,0.414,0.021,6,6,6.764,0.6589311,9.179,29.085,1.3921e+07,5.9861e+07
NGC0477,3.0,1.242,0.064,20,20,5.589,1.4518076,4.899,24.034,5.2266e+07,2.2475e+08
NGC0477,5.0,2.071,0.107,30,30,4.023,1.6068556,3.958,17.300,9.3669e+07,4.0278e+08
NGC0477,7.0,2.899,0.150,46,46,2.477,1.511399,3.065,10.651,1.3275e+08,5.7084e+08
NGC0477,9.0,3.727,0.193,54,54,1.994,1.0852888,2.787,8.574,1.6969e+08,7.2966e+08
NGC0477,11.0,4.556,0.236,71,71,1.415,1.4413694,2.302,6.085,2.0415e+08,8.7787e+08
NGC0477,13.0,5.384,0.279,79,77,0.979,1.3939074,2.145,4.209,2.3068e+08,9.9194e+08
NGC0477,15.0,6.212,0.322,96,95,0.719,1.4754913,1.945,3.093,2.5437e+08,1.0938e+09
NGC0477,17.0,7.040,0.365,111,111,0.709,1.5312392,1.805,3.047,2.8136e+08,1.2098e+09
NGC0477,19.0,7.869,0.408,115,115,0.556,1.8168744,1.784,2.391,3.0329e+08,1.3041e+09
NGC0477,21.0,8.697,0.451,131,131,0.869,1.619934,1.678,3.738,3.4235e+08,1.4721e+09
NGC0477,23.0,9.525,0.494,145,145,1.345,1.5728098,1.619,5.784,4.0926e+08,1.7598e+09
NGC0477,25.0,10.354,0.537,156,156,1.385,1.5240613,1.580,5.954,4.8335e+08,2.0784e+09
NGC0477,27.0,11.182,0.580,171,165,1.237,1.3205582,1.535,5.320,5.5592e+08,2.3905e+09
NGC0477,29.0,12.010,0.623,184,168,1.134,1.3907194,1.506,4.876,6.2749e+08,2.6982e+09
NGC0477,31.0,12.838,0.666,202,178,0.925,1.3912853,1.464,3.978,6.9159e+08,2.9738e+09
NGC0477,33.0,13.667,0.709,193,158,0.832,1.2721285,1.538,3.580,7.4670e+08,3.2108e+09
NGC0477,35.0,14.495,0.752,231,141,0.680,1.1307526,1.435,2.926,8.0061e+08,3.4426e+09
NGC0477,37.0,15.323,0.794,226,103,0.330,0.8752178,1.495,1.420,8.2622e+08,3.5527e+09
NGC0477,39.0,16.152,0.837,251,103,0.146,0.7152029,1.455,0.627,8.3877e+08,3.6067e+09
NGC0477,41.0,16.980,0.880,255,85,0.051,0.52010167,1.489,0.219,8.4321e+08,3.6258e+09
NGC0477,43.0,17.808,0.923,268,59,-0.002,0.47712988,1.502,-0.011,8.4299e+08,3.6248e+09
NGC0477,45.0,18.636,0.966,283,42,-0.085,0.45715642,1.505,-0.367,8.3470e+08,3.5892e+09
NGC0477,47.0,19.465,1.009,295,15,nan,nan,1.552,nan,8.3470e+08,3.5892e+09
NGC0477,49.0,20.293,1.052,310,6,nan,nan,1.554,nan,8.3470e+08,3.5892e+09
NGC0477,51.0,21.121,1.095,319,1,nan,nan,1.639,nan,8.3470e+08,3.5892e+09
NGC0496,1.0,0.424,0.037,7,7,14.261,2.2941527,7.595,61.322,3.2958e+07,1.4172e+08
NGC0496,3.0,1.272,0.112,18,18,11.117,2.6336265,4.707,47.803,9.9023e+07,4.2580e+08
NGC0496,5.0,2.120,0.187,38,38,8.567,2.0395758,3.164,36.840,2.0651e+08,8.8798e+08
NGC0496,7.0,2.968,0.262,44,44,6.519,2.3871045,2.876,28.031,3.0120e+08,1.2952e+09
NGC0496,9.0,3.816,0.337,66,66,4.595,1.9464273,2.319,19.760,4.0134e+08,1.7257e+09
NGC0496,11.0,4.664,0.411,69,69,2.527,1.8321981,2.213,10.868,4.5891e+08,1.9733e+09
NGC0496,13.0,5.513,0.486,94,94,1.919,1.686224,1.863,8.253,5.1848e+08,2.2295e+09
NGC0496,15.0,6.361,0.561,103,103,1.556,1.2996287,1.770,6.689,5.7138e+08,2.4569e+09
NGC0496,17.0,7.209,0.636,115,115,1.066,1.1261619,1.674,4.584,6.1186e+08,2.6310e+09
NGC0496,19.0,8.057,0.711,130,130,0.756,1.0771259,1.585,3.253,6.4432e+08,2.7706e+09
NGC0496,21.0,8.905,0.785,146,144,0.438,1.1046648,1.514,1.885,6.6546e+08,2.8615e+09
NGC0496,23.0,9.753,0.860,157,148,0.396,1.0506351,1.478,1.703,6.8598e+08,2.9497e+09
NGC0496,25.0,10.601,0.935,169,129,0.221,0.96528286,1.448,0.952,6.9833e+08,3.0028e+09
NGC0496,27.0,11.449,1.010,182,109,-0.130,0.7790191,1.419,-0.557,6.9055e+08,2.9693e+09
NGC0496,29.0,12.297,1.085,208,71,-0.080,0.6581978,1.355,-0.342,6.8509e+08,2.9459e+09
NGC0496,31.0,13.145,1.159,208,43,0.041,0.54610705,1.386,0.176,6.8790e+08,2.9580e+09
NGC0496,33.0,13.993,1.234,224,36,0.089,0.40703082,1.355,0.383,6.9449e+08,2.9863e+09
NGC0496,35.0,14.842,1.309,238,23,nan,nan,1.360,nan,6.9449e+08,2.9863e+09
NGC0496,37.0,15.690,1.384,257,25,nan,nan,1.335,nan,6.9449e+08,2.9863e+09
NGC0496,39.0,16.538,1.459,269,17,nan,nan,1.349,nan,6.9449e+08,2.9863e+09
NGC0496,41.0,17.386,1.533,272,18,nan,nan,1.376,nan,6.9449e+08,2.9863e+09
NGC0496,43.0,18.234,1.608,304,16,nan,nan,1.353,nan,6.9449e+08,2.9863e+09
NGC0496,45.0,19.082,1.683,302,10,nan,nan,1.400,nan,6.9449e+08,2.9863e+09
NGC0496,47.0,19.930,1.758,326,11,nan,nan,1.398,nan,6.9449e+08,2.9863e+09
NGC0496,49.0,20.778,1.833,327,3,nan,nan,1.454,nan,6.9449e+08,2.9863e+09
NGC0523,1.0,0.329,0.013,4,4,9.986,2.870637,8.030,42.939,1.3709e+07,5.8949e+07
NGC0523,3.0,0.987,0.040,13,13,10.140,4.4670887,4.411,43.601,5.8950e+07,2.5348e+08
NGC0523,5.0,1.646,0.066,18,18,8.142,4.581917,3.664,35.010,1.0925e+08,4.6977e+08
NGC0523,7.0,2.304,0.093,27,27,4.601,3.0350945,2.959,19.785,1.5189e+08,6.5311e+08
NGC0523,9.0,2.962,0.119,40,40,4.061,3.3552244,2.432,17.462,2.0764e+08,8.9284e+08
NGC0523,11.0,3.621,0.146,39,39,3.267,2.0744023,2.449,14.048,2.5137e+08,1.0809e+09
NGC0523,13.0,4.279,0.172,50,50,3.139,2.456313,2.149,13.498,3.0524e+08,1.3125e+09
NGC0523,15.0,4.937,0.199,65,65,2.944,2.5867019,1.843,12.659,3.7091e+08,1.5949e+09
NGC0523,17.0,5.595,0.225,65,65,2.846,3.3191624,1.816,12.239,4.3441e+08,1.8680e+09
NGC0523,19.0,6.254,0.252,72,72,2.766,3.663224,1.701,11.893,5.0276e+08,2.1619e+09
NGC0523,21.0,6.912,0.278,89,89,2.323,3.8186855,1.509,9.991,5.7373e+08,2.4670e+09
NGC0523,23.0,7.570,0.305,89,89,2.820,4.4629703,1.500,12.127,6.5988e+08,2.8375e+09
NGC0523,25.0,8.229,0.331,94,94,2.409,4.1387167,1.428,10.359,7.3760e+08,3.1717e+09
NGC0523,27.0,8.887,0.357,115,115,1.697,3.666551,1.261,7.296,8.0457e+08,3.4596e+09
NGC0523,29.0,9.545,0.384,112,95,1.751,4.1322575,1.303,7.530,8.7189e+08,3.7491e+09
NGC0523,31.0,10.203,0.410,118,83,1.154,3.4884102,1.276,4.960,9.1860e+08,3.9500e+09
NGC0523,33.0,10.862,0.437,139,92,0.616,2.975104,1.179,2.648,9.4799e+08,4.0763e+09
NGC0523,35.0,11.520,0.463,136,80,0.757,3.1493998,1.229,3.254,9.8331e+08,4.2282e+09
NGC0523,37.0,12.178,0.490,143,90,0.564,2.347547,1.215,2.426,1.0110e+09,4.3473e+09
NGC0523,39.0,12.837,0.516,163,69,0.443,1.7855084,1.155,1.904,1.0358e+09,4.4538e+09
NGC0523,41.0,13.495,0.543,160,63,0.420,1.5124586,1.212,1.807,1.0588e+09,4.5530e+09
NGC0523,43.0,14.153,0.569,167,60,0.232,0.9891533,1.211,0.996,1.0721e+09,4.6101e+09
NGC0523,45.0,14.811,0.596,183,54,0.130,0.6726956,1.178,0.559,1.0803e+09,4.6452e+09
NGC0523,47.0,15.470,0.622,183,46,0.006,0.62508154,1.234,0.024,1.0806e+09,4.6467e+09
NGC0523,49.0,16.128,0.649,196,38,-0.019,0.50945973,1.234,-0.084,1.0793e+09,4.6411e+09
NGC0523,51.0,16.786,0.675,190,39,-0.065,0.42503148,1.248,-0.279,1.0751e+09,4.6229e+09
NGC0523,53.0,17.445,0.702,171,27,-0.062,0.344275,1.310,-0.266,1.0715e+09,4.6073e+09
NGC0523,55.0,18.103,0.728,166,26,-0.044,0.31230953,1.310,-0.188,1.0690e+09,4.5966e+09
NGC0523,57.0,18.761,0.755,162,21,-0.033,0.34453508,1.322,-0.143,1.0671e+09,4.5886e+09
NGC0523,59.0,19.419,0.781,152,16,-0.020,0.27411935,1.361,-0.086,1.0661e+09,4.5841e+09
NGC0523,61.0,20.078,0.808,149,6,nan,nan,1.391,nan,1.0661e+09,4.5841e+09
NGC0523,63.0,20.736,0.834,157,3,nan,nan,1.348,nan,1.0661e+09,4.5841e+09
NGC0528,1.0,0.334,0.019,6,0,nan,nan,6.830,nan,0.0000e+00,0.0000e+00
NGC0528,3.0,1.001,0.056,18,0,nan,nan,3.948,nan,0.0000e+00,0.0000e+00
NGC0528,5.0,1.669,0.094,29,0,nan,nan,3.117,nan,0.0000e+00,0.0000e+00
NGC0528,7.0,2.336,0.132,47,0,nan,nan,2.457,nan,0.0000e+00,0.0000e+00
NGC0528,9.0,3.004,0.169,52,0,nan,nan,2.347,nan,0.0000e+00,0.0000e+00
NGC0528,11.0,3.671,0.207,66,0,nan,nan,2.094,nan,0.0000e+00,0.0000e+00
NGC0528,13.0,4.339,0.245,79,0,nan,nan,1.929,nan,0.0000e+00,0.0000e+00
NGC0528,15.0,5.006,0.282,91,0,nan,nan,1.810,nan,0.0000e+00,0.0000e+00
NGC0528,17.0,5.674,0.320,105,0,nan,nan,1.702,nan,0.0000e+00,0.0000e+00
NGC0528,19.0,6.341,0.358,113,1,nan,nan,1.658,nan,0.0000e+00,0.0000e+00
NGC0528,21.0,7.009,0.395,128,15,-0.053,0.3197939,1.577,-0.228,-1.5650e+06,-6.7296e+06
NGC0528,23.0,7.676,0.433,137,21,0.160,0.54344577,1.546,0.689,3.4951e+06,1.5029e+07
NGC0528,25.0,8.344,0.471,159,30,0.328,0.8119408,1.457,1.411,1.5521e+07,6.6740e+07
NGC0528,27.0,9.011,0.508,158,27,0.271,0.7157958,1.485,1.165,2.5386e+07,1.0916e+08
NGC0528,29.0,9.679,0.546,182,31,0.180,0.657736,1.409,0.774,3.2936e+07,1.4163e+08
NGC0528,31.0,10.346,0.584,182,27,0.039,0.4100219,1.442,0.166,3.4557e+07,1.4860e+08
NGC0528,33.0,11.014,0.621,200,22,0.061,0.5111062,1.401,0.264,3.7386e+07,1.6076e+08
NGC0528,35.0,11.681,0.659,215,23,0.073,0.58991134,1.388,0.313,4.0999e+07,1.7629e+08
NGC0528,37.0,12.349,0.697,228,19,nan,nan,1.374,nan,4.0999e+07,1.7629e+08
NGC0528,39.0,13.017,0.734,228,13,nan,nan,1.421,nan,4.0999e+07,1.7629e+08
NGC0528,41.0,13.684,0.772,259,16,nan,nan,1.370,nan,4.0999e+07,1.7629e+08
NGC0528,43.0,14.352,0.810,255,11,nan,nan,1.434,nan,4.0999e+07,1.7629e+08
NGC0528,45.0,15.019,0.847,273,2,nan,nan,1.414,nan,4.0999e+07,1.7629e+08
NGC0551,1.0,0.361,0.022,5,5,2.711,0.5681941,7.615,11.659,4.0631e+06,1.7471e+07
NGC0551,3.0,1.084,0.067,17,17,2.169,0.8976724,3.993,9.327,1.5114e+07,6.4992e+07
NGC0551,5.0,1.806,0.112,28,28,1.451,1.093343,3.069,6.241,2.7294e+07,1.1736e+08
NGC0551,7.0,2.528,0.157,40,40,1.372,1.3728929,2.542,5.899,4.3740e+07,1.8808e+08
NGC0551,9.0,3.251,0.202,47,47,1.468,1.5726333,2.269,6.311,6.4414e+07,2.7698e+08
NGC0551,11.0,3.973,0.247,54,54,1.161,1.7717706,2.107,4.991,8.3200e+07,3.5776e+08
NGC0551,13.0,4.695,0.292,80,80,1.644,1.3988447,1.637,7.071,1.2263e+08,5.2730e+08
NGC0551,15.0,5.418,0.336,83,83,1.886,1.1673368,1.579,8.112,1.6956e+08,7.2909e+08
NGC0551,17.0,6.140,0.381,89,89,1.920,0.9790807,1.517,8.255,2.2076e+08,9.4928e+08
NGC0551,19.0,6.862,0.426,107,107,1.832,1.2851,1.387,7.876,2.7950e+08,1.2019e+09
NGC0551,21.0,7.585,0.471,114,114,1.632,1.3396877,1.352,7.017,3.3526e+08,1.4416e+09
NGC0551,23.0,8.307,0.516,125,125,1.230,1.1944991,1.296,5.290,3.8135e+08,1.6398e+09
NGC0551,25.0,9.029,0.561,137,137,0.850,1.1109561,1.256,3.655,4.1625e+08,1.7899e+09
NGC0551,27.0,9.752,0.606,143,143,0.610,1.1264012,1.249,2.624,4.4240e+08,1.9023e+09
NGC0551,29.0,10.474,0.651,162,161,0.689,1.03052,1.192,2.961,4.7584e+08,2.0461e+09
NGC0551,31.0,11.196,0.695,169,166,0.593,0.9803757,1.188,2.550,5.0587e+08,2.1753e+09
NGC0551,33.0,11.919,0.740,178,161,0.375,0.91801786,1.183,1.613,5.2589e+08,2.2613e+09
NGC0551,35.0,12.641,0.785,190,140,0.217,0.79616314,1.173,0.935,5.3826e+08,2.3145e+09
NGC0551,37.0,13.363,0.830,199,129,0.168,0.6581406,1.180,0.721,5.4827e+08,2.3575e+09
NGC0551,39.0,14.086,0.875,227,111,0.127,0.5854383,1.129,0.544,5.5688e+08,2.3946e+09
NGC0551,41.0,14.808,0.920,220,71,0.121,0.5569208,1.183,0.519,5.6484e+08,2.4288e+09
NGC0551,43.0,15.530,0.965,233,54,0.131,0.49723727,1.188,0.565,5.7401e+08,2.4683e+09
NGC0551,45.0,16.253,1.009,246,35,0.052,0.4083722,1.193,0.224,5.7785e+08,2.4848e+09
NGC0551,47.0,16.975,1.054,253,22,nan,nan,1.224,nan,5.7785e+08,2.4848e+09
NGC0551,49.0,17.697,1.099,275,10,nan,nan,1.204,nan,5.7785e+08,2.4848e+09
NGC0551,51.0,18.420,1.144,279,4,nan,nan,1.274,nan,5.7785e+08,2.4848e+09
