Name, ledaRA, ledaDE, ledaA_Bgal, ledaType, ledaMorph, ledaD25, ledaAxRatio, ledaPA, ledaIncl, ledaVrad, ledaVmaxg, ledaVrot, ledaBar, ledaRing, ledaMultiple, ledaBt, ledaIt, ledaMfir, ledaM21, ledaVvir, ledaModz, ledaDistMpc, W1, eW1, W2, eW2, W3, eW3, W4, eW4, coNomask, coeNomask, coDilated, coeDilated, coSmooth, coeSmooth, coMask2d, coeMask2d, coNomaskDv, coSmoothDv, coBmaj, coBmin, coBpa, coDvhel, nsaZdist, nsaAu, nsaAg, nsaAr, nsaAi, nsaAz, caMass, caeMass, caSFR, caeSFR, caOH, caeOH, caAvgas, caeAvgas, caAvstars, caeAvstars, Su, Sg, Sr, Si, caB, caV, caR, caRe, caeRe, caEllipticity, caPA, caR50, caeR50, caR90, caeR90, caOH_O3N2, caZgas, caZstars, caAge, caeAge, caFHa, caFHacorr, caLHacorr, caMstars, caDistMpc, coMmol, coeMmol, W1lum, W2lum, W3lum, W4lum, W4SFR, coVsys, coVsysFlag, coVrotmax, coeVrotmax, coRflat, coPA, coPAFlag, coInc, coIncFlag, coKinXoff, coKinYoff, coScaleMol, coeScaleMol, coScaleMolHi, coScaleMolLo, coNormMol, coeNormMol, coScaleSt, coeScaleSt, coNormSt, coeNormSt, coR50Mol, coeR50Mol, coR50St, coeR50St, coScaleSFR, coeScaleSFR, coObstime, coNptng, coRMS10mJybm, coRMS10mK, coTpeakmK, coNbeamsDet5, coNbeamsDet3
NGC6060, 16.09777270, 21.48494320, 0.34700000, 4.80000000, SABc, 1.89234362, 1.85780446, 102.5, 59.48000000, 4440.4, 214.23, 248.68, B, R, , 13.99600000, 11.649, 12.288, 13.883, 4585.40000000, 34.11300000, 66.46606991, 9.06700000, 14.79900000, 8.97900000, 14.25700000, 5.69500000, 11.80800000, 3.99500000, 8.51000000, 42.37000000, 13.50000000, 140.07, 4.02, 115.19, 6.84, 78.86, 16.01, 860.00000000, 540, 4.75000022, 3.67000038, 42.40000153, -17.67230034, 0.0139559, 0.651542, 0.642897, 0.405151, 0.298106, 0.216211, 10.9851, 0.0888081, 0.61654, 0.137712, 8.50121, 0.0751716, 1.52927, 0.0474874, 0.412513, 0.980553, 15.14510731, 13.82804007, 13.14565105, 12.85473478, 14.10763615, 13.46604711, 13.08446800, 18.25942184, 18.25942184, 0.74236510, 11.22951849, 24.13471947, 1.82084521, 45.46307621, 0.99932878, 8.51804, 0.01458702, 0.01453117, 8.94090480, 0.45954163, 3.60245608, 3.93868659, 41.56382479, 11.11120824, 63.23965069, 4.76753e+09, 2.83097e+08, 3.10571e+43, 1.3619e+43, 2.14303e+43, 1.36318e+43, 2.86268004, 4398.00000000, 0.00000000, 234.2, 8.7, 30.6, 102.00000000, 2.00000000, 64.30000000, 2.00000000, 0.00000000, 0.00000000, 6.09, 1.58, 7.8, 4.25, 35.02, 1.39, 3.9, 0.21, 1080.46, 1.11, 6.75, 0.05, 5.24, 0.05, 5.31, 1.07, 4.25000000, 7.00000000, 10.00000000, 52.60000000, 528.00000000, 8.60646477, 23.69309126
NGC6063, 16.12027370, 7.97887150, 0.20100000, 5.90000000, Sc, 1.62929603, 1.91866874, 157.18, 60.24000000, 2847.6, 121.89, 140.4, , , , 14.01900000, 12.505, NaN, 15.322, 2967.10000000, 33.18800000, 43.41102097, 10.26000000, 15.38900000, 10.28200000, 14.89600000, 7.26400000, 12.56300000, 5.74500000, 9.37300000, 13.61000000, 19.72000000, NaN, NaN, NaN, NaN, NaN, NaN, 860.00000000, NaN, 5.32000023, 4.32000062, 39.00000000, -16.35880089, 0.00902486, 0.382112, 0.377042, 0.23761, 0.174831, 0.126802, 10.3627, 0.119161, -0.274346, 0.0837866, 8.49362, 0.0571356, 0.624043, 0.0153666, 0.104649, 0.672649, 15.64035450, 14.40034670, 13.84137260, 13.57173512, 14.64449961, 14.09696625, 13.78936770, 24.77128327, 24.77128327, 0.80441173, -30.41614896, 24.52554766, 0.94384655, 42.91970841, 0.04816765, 8.48944, 0.00942607, 0.00936201, 9.05920415, 0.38070637, 3.37889858, 3.50890162, 40.74892845, 10.26081300, 40.70019818, NaN, 3.39793e+08, 4.28721e+42, 1.69887e+42, 2.09239e+42, 1.12659e+42, 0.23658485, 2807.00000000, 1.00000000, NaN, NaN, NaN, 331.60000000, 0.00000000, 56.20000000, 2.00000000, 0.00000000, 0.00000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 3.26, 0.1, NaN, NaN, 3.02000000, 7.00000000, 16.40000000, 65.90000000, 325.00000000, 0.00000000, 0.00000000
NGC6081, 16.21579860, 9.86702780, 0.19200000, -1.80000000, S0, 1.55238701, 2.76057786, 130.33, 90.00000000, 5124, 280.93, 280.93, , , , 14.36100000, NaN, NaN, 16.636, 5254.00000000, 34.42100000, 76.59492584, 9.59400000, 15.06000000, 9.61500000, 14.57000000, 7.96500000, 12.86200000, 6.26100000, 9.62900000, 3.47000000, 17.47000000, NaN, NaN, NaN, NaN, NaN, NaN, 860.00000000, NaN, 4.71999971, 4.22000033, 81.50000000, -16.80940056, 0.0169772, 0.362723, 0.35791, 0.225554, 0.16596, 0.120368, 11.0396, 0.0887283, -0.326723, 0.282195, NaN, NaN, 1.59302, 0.304577, 0.116999, 0.764337, 15.67031007, 13.92974720, 13.16265885, 12.78278426, 14.28394983, 13.50932468, 13.07779084, 12.47294201, 12.47294201, 0.67096536, 37.86606297, 14.12180784, 0.85616451, 40.10593427, 0.38017591, 8.49841, 0.01693405, 0.01678840, 9.54661323, 0.27247488, 2.54767648, 3.14936021, 40.89108879, 11.15821603, 73.54929675, NaN, 9.75768e+08, 2.58546e+43, 1.02547e+43, 3.58266e+42, 2.28734e+42, 0.48034241, 4978.00000000, 1.00000000, NaN, NaN, NaN, 308.20000000, 2.00000000, 65.60000000, 2.00000000, 0.00000000, 0.00000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 3.6, 0.07, NaN, NaN, 4.00000000, 7.00000000, 13.50000000, 62.30000000, 289.00000000, 0.00000000, 0.00000000
NGC6125, 16.31987500, 57.98411110, 0.05400000, -4.90000000, E, 1.37720947, 1.00000000, NaN, 0.00000000, NaN, NaN, NaN, , , , 12.99700000, NaN, NaN, NaN, 5094.70000000, 34.35200000, 74.19933278, 8.83000000, 14.67800000, 8.87600000, 14.20500000, 8.24500000, 13.05200000, 7.23400000, 10.12000000, 2.19000000, 14.16000000, NaN, NaN, NaN, NaN, NaN, NaN, 860.00000000, NaN, 5.43000014, 3.85000007, 68.30000305, -16.68309975, 0.0167251, 0.102216, 0.100859, 0.0635612, 0.0467677, 0.0339199, 11.3567, 0.0934629, -1.26922, 0.577443, NaN, NaN, 0, 0, 0.0546965, 0.634344, 15.06859893, 13.14534127, 12.44182028, 12.12674904, 13.50319534, 12.74590152, 12.37831011, 12.36698115, 12.36698115, 0.42726539, -39.76018186, 14.50019151, 0.09175087, 39.03897714, 0.50705715, NaN, 0.01567471, 0.01568492, 9.79590922, 0.19063249, 2.21761814, 2.21761814, 39.90296518, 11.18040484, 68.01287146, NaN, 6.77143e+08, 4.46852e+43, 1.732e+43, 2.36718e+42, 7.98283e+41, 0.16763940, 4522.00000000, 1.00000000, NaN, NaN, NaN, 4.80000000, 2.00000000, 16.90000000, 2.00000000, 0.00000000, 0.00000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 3.52, 0.06, NaN, NaN, 4.01000000, 7.00000000, 11.10000000, 48.90000000, 216.00000000, 0.00000000, 0.00000000
NGC6146, 16.41954270, 40.89261360, 0.03600000, -4.80000000, E, 1.65958691, 1.31825674, 77.98, 60.70000000, NaN, NaN, NaN, , , , 13.50800000, 11.242, 15.06, NaN, 9066.20000000, 35.61300000, 132.61724451, 9.29800000, 14.91300000, 9.30600000, 14.42000000, 8.51800000, 13.16600000, 7.14300000, 10.06600000, -10.63000000, 13.47000000, NaN, NaN, NaN, NaN, NaN, NaN, 860.00000000, NaN, 5.18000023, 3.99000007, 77.19999695, -18.41570091, 0.0298895, 0.0693105, 0.0683909, 0.0430996, 0.0317123, 0.0230004, 11.7191, 0.0948406, -0.102561, 0.337524, NaN, NaN, 0.948498, 0.279066, 0.00298837, 0.0910894, 15.20680492, 13.50181968, 12.83126336, 12.51693703, 13.83483494, 13.12425427, 12.76503842, 12.03382653, 12.03382653, 0.60376688, -7.52416732, 12.90926855, 0.93206125, 38.72780566, 0.37652686, 8.49035, 0.02935626, 0.02926454, 9.58486941, 0.31439114, 2.51155884, 2.86947877, 41.13071814, 11.63735895, 128.73032744, NaN, 2.27695e+09, 1.04026e+44, 4.17569e+43, 6.59494e+42, 3.10983e+42, 0.65306383, 8693.00000000, 1.00000000, NaN, NaN, NaN, 78.30000000, 0.00000000, 40.70000000, 2.00000000, 0.00000000, 0.00000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 5.27, 0.04, NaN, NaN, 2.94000000, 7.00000000, 10.40000000, 46.60000000, 233.00000000, 0.00000000, 0.00000000
NGC6155, 16.43564460, 48.36678030, 0.06000000, 5.20000000, Sc, 1.32739446, 1.55955250, 148.35, 51.47000000, 2417, 82.71, 105.73, , , , 13.36200000, 12.126, 12.202, 16.01, 2682.50000000, 32.97300000, 39.31877693, 9.66400000, 15.09800000, 9.55000000, 14.54400000, 5.86700000, 11.91600000, 4.11100000, 8.57000000, 46.59000000, 15.52000000, 81.32, 3.3, 70.57, 5.77, 52.93, 14.6, 860.00000000, 280, 5.57000055, 3.78000028, 65.50000000, -17.91819954, 0.00810835, 0.114658, 0.113137, 0.0712982, 0.0524605, 0.0380487, 10.3843, 0.104161, 0.18441, 0.0547149, 8.56783, 0.0273458, 0.979354, 0.0306294, 0.161742, 0.802262, 14.71604776, 13.61882087, 13.11294633, 12.87067443, 13.82627098, 13.36361179, 13.06480975, 21.57500259, 21.57500259, 0.78857392, -33.40985531, 21.32835674, 1.84795961, 43.21798602, 0.15918612, 8.53703, 0.00802148, 0.00804953, 9.13907288, 0.24315515, 3.81968412, 4.11715929, 41.25447424, 10.29666022, 34.59712990, 8.79873e+08, 7.19408e+07, 5.36366e+42, 2.40906e+42, 5.47431e+42, 3.66653e+42, 0.76997040, 2418.00000000, 0.00000000, 135.6, 8.1, 16, 130.00000000, 0.00000000, 44.70000000, 2.00000000, 0.00000000, 0.00000000, NaN, NaN, NaN, NaN, NaN, NaN, 1.9, 0.14, 689.87, 1.18, NaN, NaN, 2.46, 0.11, 0.53, 0.21, 4.66000000, 7.00000000, 12.40000000, 54.10000000, 518.00000000, 1.04792102, 13.07805430
NGC6168, 16.52247350, 20.18552400, 0.27400000, 8.00000000, Sd, 1.64816239, 3.46736850, 111.07, 90.00000000, 2523.1, 117.26, 117.26, , , , 14.67500000, 13.522, 12.481, 15.078, 2727.80000000, 33.00500000, 39.90249024, 10.28200000, 15.39800000, 10.12400000, 14.81900000, 6.51900000, 12.23000000, 4.50100000, 8.76200000, 19.45000000, 17.55000000, 27.79, 2.32, 33.28, 4.87, 26.82, 12.76, 860.00000000, 320, 5.00000054, 4.00000010, 44.79999924, -18.38610077, 0.00855379, 0.523608, 0.51666, 0.325597, 0.239571, 0.173757, 9.93506, 0.109737, -0.0656509, 0.0606481, 8.39871, 0.0294469, 1.08486, 0.0559121, 0.341839, 1.34654, 15.43617976, 14.57627548, 14.07219105, 13.81337681, 14.77034999, 14.33088728, 14.01966332, 19.74168698, 19.74168698, 0.98572432, 19.59492156, 21.19258759, 0.72477257, 41.82747551, 0.42191662, 8.42114, 0.00836590, 0.00833040, 8.86662793, 0.34365976, 3.53543007, 3.67970626, 40.81716089, 9.96550437, 36.09241746, 4.51426e+08, 6.6059e+07, 3.3038e+42, 1.54525e+42, 3.26799e+42, 2.78616e+42, 0.58509425, 2540.00000000, 0.00000000, 71.4, 8.3, 14.5, 111.10000000, 3.00000000, 76.60000000, 2.00000000, 0.00000000, 0.00000000, 6.43, 12.61, 14.29, 3.59, 9.36, 3.93, 2.42, 0.4, 206.71, 1.28, 2.94, 0.16, 2.84, 0.11, 1.68, 0.53, 4.04000000, 7.00000000, 13.70000000, 63.20000000, 310.00000000, 0.00000000, 3.61842364
NGC6186, 16.57375490, 21.54088720, 0.20200000, 1.10000000, Sa, 1.57036280, 2.24905461, 59.78, 71.22000000, 11348.7, 42.72, 45.12, B, , , 14.08500000, NaN, 11.902, 15.998, 11532.20000000, 36.13800000, 168.88846948, 9.35700000, 14.94200000, 9.27300000, 14.40300000, 5.84500000, 11.90200000, 3.79300000, 8.41000000, 134.15000000, 17.55000000, 166.29, 3.79, 154.77, 6.78, 150.45, 15.77, 860.00000000, 380, 4.85000052, 4.17000018, 62.40000153, -18.55590057, 0.0095673, 0.387931, 0.382784, 0.241228, 0.177494, 0.128733, 10.6161, 0.0908021, 0.298735, 0.0596512, 8.58774, 0.0449282, 1.58335, 0.125312, 0.20112, 1.01959, 15.02294989, 13.69811590, 13.00970044, 12.71052093, 13.98098319, 13.33413070, 12.94515298, 14.94755975, 14.94755975, 0.69073829, -18.41450330, 19.64453910, 0.92562680, 43.21798602, 0.93518884, 8.58822, 0.00981100, 0.00979035, 9.48202139, 0.24939979, 3.64867725, 4.09888296, 41.33908479, 10.71299294, 42.37511651, 2.88973e+09, 1.2659e+08, 1.06759e+43, 4.66432e+42, 8.38052e+42, 7.37219e+42, 1.54815948, 2940.00000000, 0.00000000, 131.1, 9.3, 24.2, 69.60000000, 0.00000000, 71.20000000, 3.00000000, -3.00000000, 0.50000000, 2.25, 0.43, 2.59, 1.68, 104.32, 1.5, 2.43, 0.11, 871.39, 1.09, 2.43, 0.09, 2.96, 0.09, 1.66, 0.4, 4.02000000, 7.00000000, 13.70000000, 62.30000000, 1218.00000000, 10.25476273, 16.75671868
NGC6301, 17.14242800, 42.33901250, 0.12400000, 5.90000000, Sc, 1.77010896, 1.77418948, 112.01, 57.09000000, 8378.4, 204.89, 244.05, , R, , 14.30700000, NaN, 13.481, 15.93, 8619.60000000, 35.49900000, 125.83457887, 9.79100000, 15.15700000, 9.76300000, 14.64700000, 6.76000000, 12.34800000, 5.23900000, 9.12900000, 15.57000000, 12.08000000, 55.58, 2.6, 60.23, 4.82, 29.67, 11.06, 860.00000000, 500, 4.84000049, 4.13000006, 31.29999924, -19.14069939, 0.0284071, 0.240113, 0.236927, 0.14931, 0.109861, 0.0796805, 11.1824, 0.11763, 0.930088, 0.192102, 8.52537, 0.0719419, 1.30734, 0.0384037, 0.3144, 1.0849, 15.55293459, 14.31144028, 13.81833356, 13.56512948, 14.54305078, 14.02424326, 13.77291706, 10.57307319, 10.57307319, 0.97443983, -27.85487258, 19.64453910, 0.45275125, 49.39198403, 0.06774147, 8.50097, 0.02771033, 0.02762317, 8.23812322, 0.53338030, 3.41065961, 3.43942545, 41.63827631, 11.32259848, 121.35967243, 9.06317e+09, 7.25295e+08, 5.87124e+43, 2.43621e+43, 2.95936e+43, 1.59633e+43, 3.35229845, 8222.00000000, 0.00000000, 228.9, 12.6, 13.9, 288.50000000, 2.00000000, 52.80000000, 2.00000000, 0.00000000, 0.00000000, 14.95, 2.8, 24, 8.04, 18.84, 1.15, 7.17, 0.37, 526.9, 1.07, 9.77, 0.05, 7.61, 0.05, -11.39, 2.45, 3.97000000, 7.00000000, 9.50000000, 43.60000000, 308.00000000, 0.13245288, 9.27170156
NGC6310, 17.13262400, 60.99011580, 0.11800000, 3.00000000, Sb, 1.67880402, 4.83058802, 69.68, 90.00000000, 3418.7, 212.18, 212.18, , , , 13.90900000, 12.486, NaN, 16.25, 3690.30000000, 33.63900000, 53.43182401, 9.72500000, 15.12500000, 9.71500000, 14.62200000, 7.52700000, 12.73100000, 6.10200000, 9.56300000, 10.36000000, 16.29000000, 4.48, 1.37, 10.64, 2.56, 4.78, 6.6, 860.00000000, 180, 5.12000006, 3.79000031, 70.19999695, -16.86039925, 0.0111291, 0.230427, 0.227369, 0.143287, 0.105429, 0.0764661, 10.6947, 0.114161, -0.356185, 0.108981, 8.56269, 0.0487291, 0.884309, 0.0448524, 0.140515, 0.613596, 15.78246841, 14.14431219, 13.42746959, 13.10622048, 14.47746882, 13.74248714, 13.36081611, 16.41874512, 16.41874512, 0.86108592, -19.84774142, 19.50895837, 0.24983173, 41.24751197, 0.52813843, 8.51869, 0.01125978, 0.01133664, 9.45427930, 0.37797640, 3.05527352, 3.16810842, 40.58290780, 10.72308412, 48.68795049, 2.61885e+08, 6.301e+07, 1.00421e+43, 4.09836e+42, 2.35013e+42, 1.16043e+42, 0.24368953, 3459.00000000, 0.00000000, 398.2, 92.5, 33.1, 69.90000000, 2.00000000, 73.70000000, 2.00000000, 0.00000000, 0.00000000, NaN, NaN, NaN, NaN, NaN, NaN, 3.6, 0.37, 546.5, 1.14, NaN, NaN, 4.1, 0.08, -5.5, 145.74, 3.99000000, 7.00000000, 12.40000000, 58.90000000, 292.00000000, 0.00000000, 0.72768996
NGC6314, 17.21075960, 23.27018050, 0.28300000, 1.10000000, Sa, 1.37404198, 1.96788629, 173.97, 65.67000000, 6631.9, 230.2, 252.63, , , , 13.90200000, 12.088, 13.574, 16.6, 6823.30000000, 34.98900000, 99.49471218, 9.58100000, 15.05200000, 9.50500000, 14.51600000, 7.03200000, 12.46200000, 5.60300000, 9.30800000, 13.14000000, 9.09000000, 33.14, 1.57, 39.08, 3.07, 25.57, 5.25, 660.00000000, 560, 4.41000005, 3.87000013, 58.40000153, -19.45369911, 0.0224407, 0.545414, 0.538177, 0.339156, 0.249548, 0.180993, 11.2094, 0.0918867, 0.00149272, 0.279174, 8.49377, 0.0567115, 2.02858, 0.367501, 0.206263, 1.23013, 15.33117714, 13.81845205, 13.16480408, 12.87091408, 14.12068955, 13.45123982, 13.10598711, 12.12009273, 12.12009273, 0.72913618, -2.22995517, 14.03181364, 0.01428470, 40.41162329, 0.07383364, 8.50346, 0.02198527, 0.02192460, 9.43748488, 0.29772049, 2.48806355, 2.74857531, 40.72780286, 11.25850238, 95.86295463, 3.68978e+09, 2.89858e+08, 4.44512e+43, 1.92783e+43, 1.43731e+43, 7.12322e+42, 1.49587569, 6551.00000000, 0.00000000, 253.5, 14.4, 8.4, 356.00000000, 0.00000000, 57.70000000, 2.00000000, -2.20000000, 0.00000000, 2.25, 0.8, 2.68, 1.55, 131.87, 2.14, 3.77, 0.21, 1283.61, 1.17, 2.47, 0.11, 4.97, 0.04, 0.97, 0.18, 3.99000000, 7.00000000, 7.30000000, 39.70000000, 277.00000000, 3.36123901, 6.92932349
NGC6361, 17.31142250, 60.60811800, 0.11600000, 3.00000000, Sb, 2.05589060, 3.66437575, 51.83, 84.39000000, 3812.8, 223.37, 224.45, , , , 13.83500000, 11.895, 11.231, 14.471, 4250.40000000, 33.95200000, 61.71631685, 8.81500000, 14.67300000, 8.63700000, 14.08600000, 5.02000000, 11.49200000, 3.27400000, 8.15100000, 307.14000000, 13.44000000, 385.4, 3.7, 367.16, 6.18, 341.91, 12.71, 860.00000000, 560, 5.54000046, 3.98000004, 60.50000000, -17.01339912, 0.0135793, 0.222274, 0.219325, 0.138218, 0.101699, 0.0737607, 10.733, 0.110923, 0.720927, 0.0635559, 8.56748, 0.0443679, 2.58815, 0.0737955, 0.568609, 2.28861, 15.72022629, 14.09844601, 13.27907808, 12.89639185, 14.45000191, 13.65743404, 13.19031704, 16.83159776, 16.83159776, 0.94515943, -36.47310222, 20.76708419, 0.81774556, 43.21798602, 0.21405820, 8.54388, 0.01267218, 0.01264870, 9.44280346, 0.27268653, 3.48340054, 4.02813992, 41.51891833, 11.02372949, 54.85597145, 1.14558e+10, 1.92822e+08, 2.94733e+43, 1.40415e+43, 3.00259e+43, 1.99261e+43, 4.18448201, 3789.00000000, 0.00000000, 231.4, 8.2, 27.8, 46.80000000, 0.00000000, 75.00000000, 0.00000000, 0.00000000, 0.00000000, 2.95, 0.18, 3.3, 2.56, 272.12, 1.14, 3.28, 0.29, 1261.18, 1.16, 4.79, 0.06, 4.64, 0.07, 3.39, 0.69, 6.87000000, 13.00000000, 9.90000000, 41.50000000, 1254.00000000, 29.01888639, 34.82266367
NGC6394, 17.50595010, 59.63988000, 0.14000000, 3.20000000, SBb, 1.14815362, 2.63026799, 40.2, 73.10000000, NaN, NaN, NaN, B, , , 15.10000000, 13.4, 13.37, NaN, 8810.00000000, 35.55000000, 128.82495517, 10.54300000, 15.53200000, 10.34500000, 14.93900000, 7.06100000, 12.50500000, 4.82300000, 8.92500000, 12.04000000, 13.45000000, 38.02, 2.13, 45.87, 4.16, 32.39, 8.51, 860.00000000, 600, 5.65000037, 3.92000028, 44.70000076, -17.25530052, 0.0291064, 0.262042, 0.258565, 0.162947, 0.119895, 0.0869576, 11.113, 0.101681, 0.612695, 0.115128, 8.54472, 0.0471615, 1.53701, 0.0947513, 0.201006, 1.21173, 15.92859714, 14.61229918, 13.99027883, 13.70064332, 14.88425981, 14.28064988, 13.92675787, 16.29680170, 16.29680170, 0.92105062, 30.34410480, 14.49236907, 0.34849352, 32.32913101, 0.08611566, 8.54336, 0.02836269, 0.02841772, 9.42537343, 0.23433086, 2.95728322, 3.29920548, 41.52978478, 11.16535059, 124.27886472, 7.2338e+09, 6.56041e+08, 3.08018e+43, 1.49472e+43, 2.35203e+43, 2.45567e+43, 5.15689679, 8444.00000000, 0.00000000, 265.7, 15.9, 15, 232.40000000, 0.00000000, 60.00000000, 0.00000000, 0.00000000, 0.00000000, 6.37, 0.9, 8.25, 4.6, 43.75, 1.17, 3.51, 0.15, 1440.69, 1.11, 6.73, 0.06, 5.83, 0.05, 10.29, 10.73, 3.17000000, 7.00000000, 10.70000000, 44.60000000, 270.00000000, 3.22764720, 8.12888924
NGC6478, 17.81065000, 51.15722220, 0.19000000, 4.90000000, Sc, 1.44877185, 3.29609712, 34.75, 76.70000000, 6775.8, 238.15, 244.71, , , , 13.96600000, 11.722, 12.362, 15.467, 7050.00000000, 35.05500000, 102.56519263, 9.45100000, 14.98800000, 9.34900000, 14.44100000, 5.87900000, 11.92000000, 4.27800000, 8.65200000, 78.34000000, 15.71000000, 146.01, 3.33, 142.2, 5.75, 116.49, 11.14, 820.00000000, 600, 4.88000060, 4.02000016, 39.90000153, -18.59889984, 0.023326, 0.365279, 0.360432, 0.227143, 0.167129, 0.121216, 11.2693, 0.103802, 0.999187, 0.072169, 8.56193, 0.0412886, 1.68547, 0.0436061, 0.5535, 1.32536, 15.03196194, 13.75928573, 13.17559266, 12.90896149, 14.00685364, 13.44697651, 13.12237471, 22.56737998, 22.56737998, 0.93397670, 34.31452703, 21.19258759, 0.69647697, 45.73137322, 0.02200144, 8.51974, 0.02232314, 0.02243778, 8.62936727, 0.30415108, 3.53806446, 3.84923438, 41.86887174, 11.52252665, 97.36159053, 1.38445e+10, 5.59815e+08, 5.16841e+43, 2.29584e+43, 4.2877e+43, 2.48972e+43, 5.22840480, 6797.00000000, 0.00000000, 363.8, 11.2, 27.2, 29.20000000, 0.00000000, 73.40000000, 0.00000000, 0.00000000, 0.00000000, 6.6, 0.37, 7.71, 5.44, 61.6, 1.11, 6.23, 0.27, 885.9, 1.09, 8.76, 0.05, 8.82, 0.03, 15.99, 4, 5.35000000, 10.00000000, 10.50000000, 49.10000000, 695.00000000, 18.44478188, 27.80213464
NGC7738, 23.73390150, 0.51670670, 0.11600000, 3.00000000, Sb, 1.18576875, 1.99526231, 50.03, 63.56000000, 6760.5, 201.11, 224.61, B, , , 14.32300000, 12.328, 11.525, 16.96, 6805.90000000, 34.97600000, 98.90084450, 9.57200000, 15.05000000, 9.40700000, 14.46900000, 5.91700000, 11.91200000, 3.24700000, 8.13700000, 78.05000000, 8.24000000, 103.65, 1.56, 98.85, 2.93, 91.89, 5.04, 780.00000000, 580, 4.44000014, 3.61000020, 39.70000076, -1.60870004, 0.0236161, 0.22255, 0.219597, 0.138389, 0.101826, 0.0738524, 11.2131, 0.10554, 1.17933, 0.0862217, 8.56144, 0.0589884, 3.04766, 0.566353, 0.142326, 1.14902, 15.77168568, 14.22751404, 13.47812920, 13.12406982, 14.55786671, 13.82502084, 13.39846715, 14.97990628, 14.97990628, 0.76691812, 42.24231723, 19.50895837, 0.26637321, 45.14930365, 0.26430560, 8.52564, 0.02242724, 0.02237844, 9.34491068, 0.37990297, 3.26357211, 4.31575356, 42.33539150, 11.37114538, 97.82350634, 9.71449e+09, 2.87946e+08, 4.66732e+43, 2.19712e+43, 4.17961e+43, 6.49622e+43, 13.64207194, 6682.00000000, 0.00000000, 146.3, 9.6, 8.9, 234.70000000, 0.00000000, 65.60000000, 2.00000000, 0.00000000, 0.00000000, 1.68, 0.54, 1.92, 1.4, 547.64, 2.48, 2.3, 0.24, 5095.75, 1.32, 2.18, 0.15, 4.15, 0.04, 1.14, 0.2, 13.35000000, 7.00000000, 5.90000000, 34.00000000, 886.00000000, 6.82758457, 10.84704967
NGC7819, 0.07347080, 31.47198610, 0.24500000, 3.10000000, Sb, 1.43879858, 1.81970086, 96.79, 59.79000000, 4956, 110.86, 128.28, B, , , 14.27000000, NaN, 12.967, 14.896, 5086.30000000, 34.35200000, 74.19933278, 10.61000000, 15.56600000, 10.48400000, 15.00200000, 6.84800000, 12.39500000, 4.77300000, 8.89900000, 12.69000000, 13.24000000, 33.91, 1.73, 35.05, 3.42, 26.05, 7.38, 860.00000000, 340, 4.60000020, 3.71000050, 60.70000076, -5.18126011, 0.0166276, 0.469463, 0.463234, 0.291928, 0.214798, 0.155789, 10.6134, 0.089046, 0.41229, 0.0675234, 8.47322, 0.072789, 0.905606, 0.0832177, 0.106494, 0.624509, 15.46039541, 14.57985091, 14.11242065, 13.92014330, 14.76119258, 14.34015109, 14.08043451, 15.10653895, 15.10653895, 0.62734030, 13.94932453, 23.57344692, 0.65860831, 44.34053112, 0.21743375, 8.47755, 0.01649581, 0.01643735, 8.67967229, 0.45642892, 3.47006692, 3.70286555, 41.44444496, 10.50412620, 71.62143883, 1.8572e+09, 1.81216e+08, 9.61762e+42, 4.3677e+42, 9.50463e+42, 8.54006e+42, 1.79341157, 4918.00000000, 0.00000000, 124.3, 9.3, 6.4, 270.30000000, 0.00000000, 54.00000000, 2.00000000, 0.00000000, 0.00000000, NaN, NaN, NaN, NaN, NaN, NaN, 3.75, 0.32, 261.69, 1.18, NaN, NaN, 4.7, 0.05, 4.21, 1.07, 4.02000000, 7.00000000, 9.40000000, 50.60000000, 454.00000000, 3.77508431, 6.41247198
