# %ECSV 0.9
# ---
# datatype:
# - {name: GAL_NAME, datatype: string}
# - {name: RACTR, unit: deg, datatype: float64}
# - {name: DCCTR, unit: deg, datatype: float64}
# - {name: offset, unit: arcsec, datatype: float64, description: offset from ned position. Only not equal to 0 when a 2D-Gaussian-fitted
#     position is used}
# - {name: XPOSFIT(-1/0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: YPOSFIT(-1/0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: INCFIT(-1/0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: PAFIT(-1/0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: VSYSFIT(-1/0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: VDISPFIT(0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: VROTFIT(0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous fit}
# - {name: FTYPE, datatype: int64}
# - {name: WFUNC, datatype: int64}
# - {name: BADFLAG, datatype: int64, description: 'BADFLAG = 1 when some ringlog exits, but Bbarolo fails to produce at least one of the
#     plots'}
# - {name: RAD, unit: arcsec, datatype: float64}
# - {name: VROT, unit: km / s, datatype: float64}
# - {name: DISP, unit: km / s, datatype: float64}
# - {name: INC, unit: deg, datatype: float64}
# - {name: P.A., unit: deg, datatype: float64}
# - {name: Z0, unit: arcsec, datatype: float64}
# - {name: XPOS, unit: pix, datatype: float64}
# - {name: YPOS, unit: pix, datatype: float64}
# - {name: VSYS, unit: km / s, datatype: float64}
# - {name: E_VROT1, unit: km / s, datatype: float64}
# - {name: E_VROT2, unit: km / s, datatype: float64}
# - {name: E_DISP1, unit: km / s, datatype: float64}
# - {name: E_DISP2, unit: km / s, datatype: float64}
# - {name: E_PA1, unit: deg, datatype: float64}
# - {name: E_PA2, unit: deg, datatype: float64}
# - {name: E_VSYS1, unit: km / s, datatype: float64}
# - {name: E_VSYS2, unit: km / s, datatype: float64}
# delimiter: ','
# schema: astropy-2.0
GAL_NAME,RACTR,DCCTR,offset,XPOSFIT(-1/0/1),YPOSFIT(-1/0/1),INCFIT(-1/0/1),PAFIT(-1/0/1),VSYSFIT(-1/0/1),VDISPFIT(0/1),VROTFIT(0/1),FTYPE,WFUNC,BADFLAG,RAD,VROT,DISP,INC,P.A.,Z0,XPOS,YPOS,VSYS,E_VROT1,E_VROT2,E_DISP1,E_DISP2,E_PA1,E_PA2,E_VSYS1,E_VSYS2
UGC05359,149.71521,19.21497,0.0,0,0,0,-1,-1,1,1,1,1,0,7.5,134.766,8.199,72.3,278.314,0.167,88.286,88.992,8224.164,-10.044,10.552,-7.656,7.656,,,,
UGC05359,149.71521,19.21497,0.0,0,0,0,-1,-1,1,1,1,1,0,10.5,178.286,9.865,72.3,278.314,0.167,88.286,88.992,8224.164,-14.077,10.738,-6.077,6.077,,,,
UGC05359,149.71521,19.21497,0.0,0,0,0,-1,-1,1,1,1,1,0,13.5,188.847,8.216,72.3,278.314,0.167,88.286,88.992,8224.164,-9.586,7.257,-2.058,3.01,,,,
UGC05359,149.71521,19.21497,0.0,0,0,0,-1,-1,1,1,1,1,0,16.5,192.651,0.117,72.3,278.314,0.167,88.286,88.992,8224.164,-8.151,8.151,-4.656,4.656,,,,
UGC05359,149.71521,19.21497,0.0,0,0,0,-1,-1,1,1,1,1,0,19.5,196.909,1.237,72.3,278.314,0.167,88.286,88.992,8224.164,-7.493,7.576,-2.302,2.302,,,,
UGC05359,149.71521,19.21497,0.0,0,0,0,-1,-1,1,1,1,1,0,22.5,171.422,8.17,72.3,278.314,0.167,88.286,88.992,8224.164,-40.254,33.095,-1.839,2.301,,,,
UGC05598,155.558487118,20.5892098112,0.85,0,0,0,1,1,1,1,1,1,0,1.5,141.833,9.686,74.8,45.772,0.254,88.482,88.255,5566.192,-12.829,12.829,-9.53,10.019,-14.185,12.586,-34.38,27.495
UGC05598,155.558487118,20.5892098112,0.85,0,0,0,1,1,1,1,1,1,0,4.5,175.44,9.783,74.8,48.531,0.254,88.482,88.255,5462.318,-15.49,12.867,-5.394,7.264,-12.069,14.19,-27.392,36.628
UGC05598,155.558487118,20.5892098112,0.85,0,0,0,1,1,1,1,1,1,0,7.5,188.828,8.059,74.8,44.731,0.254,88.482,88.255,5455.865,-20.373,15.734,-6.614,8.895,-14.155,15.411,-29.634,37.013
UGC05598,155.558487118,20.5892098112,0.85,0,0,0,1,1,1,1,1,1,0,10.5,116.146,10.037,74.8,35.613,0.254,88.482,88.255,5525.497,-8.817,7.117,-1.805,1.712,-4.095,3.165,-3.679,2.999
UGC05598,155.558487118,20.5892098112,0.85,0,0,0,1,1,1,1,1,1,0,13.5,202.354,8.404,74.8,39.535,0.254,88.482,88.255,5457.358,-27.768,18.039,-1.704,2.194,-5.008,5.171,-77.479,92.078
UGC05598,155.558487118,20.5892098112,0.85,0,0,0,1,1,1,1,1,1,0,16.5,157.184,7.295,74.8,48.303,0.254,88.482,88.255,5526.192,-28.747,16.423,-1.541,2.21,-1.08,1.44,-17.515,21.61
UGC05598,155.558487118,20.5892098112,0.85,0,0,0,1,1,1,1,1,1,0,19.5,178.025,7.197,74.8,50.595,0.254,88.482,88.255,5541.454,-7.285,9.569,-1.295,1.676,-80.75,69.951,-314.42,268.561
UGC05598,155.558487118,20.5892098112,0.85,0,0,0,1,1,1,1,1,1,0,22.5,85.177,1.729,74.8,49.684,0.254,88.482,88.255,5590.405,-12.292,8.602,-1.558,2.024,-4.328,3.321,-3.462,2.657
UGC05598,155.558487118,20.5892098112,0.85,0,0,0,-1,-1,1,1,1,1,0,1.5,97.302,11.115,74.8,46.093,0.254,88.482,88.255,5525.845,-8.242,6.0,-8.422,6.461,,,,
UGC05598,155.558487118,20.5892098112,0.85,0,0,0,-1,-1,1,1,1,1,0,4.5,101.122,11.688,74.8,46.093,0.254,88.482,88.255,5525.845,-7.098,6.156,-1.901,2.442,,,,
UGC05598,155.558487118,20.5892098112,0.85,0,0,0,-1,-1,1,1,1,1,0,7.5,110.181,10.798,74.8,46.093,0.254,88.482,88.255,5525.845,-7.98,6.391,-2.415,3.103,,,,
UGC05598,155.558487118,20.5892098112,0.85,0,0,0,-1,-1,1,1,1,1,0,10.5,123.421,7.203,74.8,46.093,0.254,88.482,88.255,5525.845,-10.83,7.789,-1.302,1.74,,,,
UGC05598,155.558487118,20.5892098112,0.85,0,0,0,-1,-1,1,1,1,1,0,13.5,139.072,3.125,74.8,46.093,0.254,88.482,88.255,5525.845,-18.704,12.896,-1.773,2.367,,,,
UGC05598,155.558487118,20.5892098112,0.85,0,0,0,-1,-1,1,1,1,1,0,16.5,143.626,0.259,74.8,46.093,0.254,88.482,88.255,5525.845,-21.284,15.193,-3.418,3.418,,,,
UGC05598,155.558487118,20.5892098112,0.85,0,0,0,-1,-1,1,1,1,1,0,19.5,50.993,4.244,74.8,46.093,0.254,88.482,88.255,5525.845,-16.911,14.15,-8.517,8.517,,,,
UGC05598,155.558487118,20.5892098112,0.85,0,0,0,-1,-1,1,1,1,1,0,22.5,111.427,1.841,74.8,46.093,0.254,88.482,88.255,5525.845,-27.616,29.156,-3.478,3.478,,,,
UGC07012,180.51312,29.848,0.0,0,0,0,1,1,1,1,1,1,0,1.5,47.668,9.889,60.5,4.844,0.466,88.365,89.1,3037.519,-3.645,2.884,-1.735,1.735,-5.217,5.217,-2.649,2.459
UGC07012,180.51312,29.848,0.0,0,0,0,1,1,1,1,1,1,0,4.5,54.827,9.592,60.5,7.024,0.466,88.365,89.1,3051.1,-7.278,5.343,-2.252,2.252,-11.383,10.11,-5.228,4.426
UGC07012,180.51312,29.848,0.0,0,0,0,1,1,1,1,1,1,0,7.5,116.273,5.173,60.5,2.014,0.466,88.365,89.1,3022.759,-8.023,8.039,-2.041,2.568,-4.29,4.29,-14.841,17.699
UGC07012,180.51312,29.848,0.0,0,0,0,1,1,1,1,1,1,0,10.5,60.291,10.381,60.5,-5.691,0.466,88.365,89.1,3069.108,-4.808,6.391,-0.579,0.722,-6.91,6.91,-3.074,3.506
UGC07012,180.51312,29.848,0.0,0,0,0,1,1,1,1,1,1,0,13.5,189.225,8.789,60.5,4.613,0.466,88.365,89.1,3006.579,-4.902,6.374,-1.003,1.316,-3.392,2.284,-44.261,37.119
UGC07012,180.51312,29.848,0.0,0,0,0,1,1,1,1,1,1,0,16.5,134.402,9.52,60.5,-7.904,0.466,88.365,89.1,3050.714,-7.8,7.8,-0.563,0.695,-1.605,1.614,-17.554,13.406
UGC07012,180.51312,29.848,0.0,0,0,0,1,1,1,1,1,1,0,19.5,200.086,7.955,60.5,13.959,0.466,88.365,89.1,3042.771,-6.659,8.503,-1.191,1.467,-0.801,0.763,-262.405,262.405
UGC07012,180.51312,29.848,0.0,0,0,0,1,1,1,1,1,1,0,22.5,132.771,9.32,60.5,4.837,0.466,88.365,89.1,3068.694,-12.86,16.685,-1.379,1.762,-1.181,0.963,-36.482,40.598
UGC07012,180.51312,29.848,0.0,0,0,0,-1,-1,1,1,1,1,0,1.5,33.395,10.615,60.5,2.94,0.466,88.365,89.1,3046.743,-2.356,3.346,-3.446,2.479,,,,
UGC07012,180.51312,29.848,0.0,0,0,0,-1,-1,1,1,1,1,0,4.5,49.975,9.662,60.5,2.94,0.466,88.365,89.1,3046.743,-7.651,7.396,-1.427,1.778,,,,
UGC07012,180.51312,29.848,0.0,0,0,0,-1,-1,1,1,1,1,0,7.5,87.211,1.907,60.5,2.94,0.466,88.365,89.1,3046.743,-5.462,3.97,-1.826,2.371,,,,
UGC07012,180.51312,29.848,0.0,0,0,0,-1,-1,1,1,1,1,0,10.5,94.392,0.293,60.5,2.94,0.466,88.365,89.1,3046.743,-7.091,6.096,-4.775,4.775,,,,
UGC07012,180.51312,29.848,0.0,0,0,0,-1,-1,1,1,1,1,0,13.5,191.334,7.457,60.5,2.94,0.466,88.365,89.1,3046.743,-12.021,12.021,-2.728,2.728,,,,
UGC07012,180.51312,29.848,0.0,0,0,0,-1,-1,1,1,1,1,0,16.5,3.929,9.966,60.5,2.94,0.466,88.365,89.1,3046.743,-1.201,1.201,-0.795,0.983,,,,
UGC07012,180.51312,29.848,0.0,0,0,0,-1,-1,1,1,1,1,0,19.5,6.258,5.563,60.5,2.94,0.466,88.365,89.1,3046.743,-1.234,1.234,-3.568,1.959,,,,
UGC07012,180.51312,29.848,0.0,0,0,0,-1,-1,1,1,1,1,0,22.5,14.102,12.702,60.5,2.94,0.466,88.365,89.1,3046.743,-3.245,2.556,-2.918,1.838,,,,
UGC08107,194.91575,53.34117,0.0,0,0,0,1,1,1,1,1,1,0,1.5,160.871,10.357,71.4,51.332,0.17,89.179,89.012,8088.493,-11.6,14.761,-2.069,1.596,-3.542,4.455,-14.637,15.6
UGC08107,194.91575,53.34117,0.0,0,0,0,1,1,1,1,1,1,0,4.5,270.645,8.722,71.4,47.624,0.17,89.179,89.012,8108.605,-13.544,19.244,-3.03,2.331,-6.752,10.608,-20.601,27.796
UGC08107,194.91575,53.34117,0.0,0,0,0,1,1,1,1,1,1,0,7.5,302.396,9.169,71.4,42.304,0.17,89.179,89.012,8072.38,-15.296,12.192,-3.857,2.785,-4.605,6.029,-8.014,6.604
UGC08107,194.91575,53.34117,0.0,0,0,0,1,1,1,1,1,1,0,10.5,293.297,7.106,71.4,54.148,0.17,89.179,89.012,8074.984,-8.653,8.34,-2.88,2.099,-6.77,5.575,-4.576,4.003
UGC08107,194.91575,53.34117,0.0,0,0,0,1,1,1,1,1,1,0,13.5,313.98,5.973,71.4,38.899,0.17,89.179,89.012,8060.811,-10.759,14.532,-14.712,14.712,-7.826,7.826,-23.272,25.266
UGC08107,194.91575,53.34117,0.0,0,0,0,1,1,1,1,1,1,0,16.5,228.408,8.116,71.4,43.973,0.17,89.179,89.012,8186.311,-9.817,12.873,-8.027,9.322,-4.414,6.767,-17.878,17.649
UGC08107,194.91575,53.34117,0.0,0,0,0,1,1,1,1,1,1,0,19.5,210.252,8.405,71.4,56.112,0.17,89.179,89.012,8221.205,-13.885,12.999,-5.238,6.74,-5.303,4.204,-17.015,13.931
UGC08107,194.91575,53.34117,0.0,0,0,0,1,1,1,1,1,1,0,22.5,197.8,8.086,71.4,49.381,0.17,89.179,89.012,8243.943,-7.564,8.848,-2.106,2.707,-3.939,5.163,-10.945,14.771
UGC08107,194.91575,53.34117,0.0,0,0,0,-1,-1,1,1,1,1,0,1.5,211.563,101.705,71.4,48.127,0.17,89.179,89.012,8098.549,-17.341,18.453,-8.671,9.227,,,,
UGC08107,194.91575,53.34117,0.0,0,0,0,-1,-1,1,1,1,1,0,4.5,252.334,104.478,71.4,48.127,0.17,89.179,89.012,8098.549,-24.079,21.22,-14.412,14.412,,,,
UGC08107,194.91575,53.34117,0.0,0,0,0,-1,-1,1,1,1,1,0,7.5,264.097,68.149,71.4,48.127,0.17,89.179,89.012,8098.549,-22.43,23.847,-11.215,11.924,,,,
UGC08107,194.91575,53.34117,0.0,0,0,0,-1,-1,1,1,1,1,0,10.5,273.58,25.618,71.4,48.127,0.17,89.179,89.012,8098.549,-13.931,11.246,-10.047,10.195,,,,
UGC08107,194.91575,53.34117,0.0,0,0,0,-1,-1,1,1,1,1,0,13.5,282.172,17.434,71.4,48.127,0.17,89.179,89.012,8098.549,-11.732,15.848,-6.776,6.776,,,,
UGC08107,194.91575,53.34117,0.0,0,0,0,-1,-1,1,1,1,1,0,16.5,327.784,7.335,71.4,48.127,0.17,89.179,89.012,8098.549,-10.305,8.108,-7.053,7.053,,,,
UGC08107,194.91575,53.34117,0.0,0,0,0,-1,-1,1,1,1,1,0,19.5,347.203,6.034,71.4,48.127,0.17,89.179,89.012,8098.549,-12.685,11.715,-2.202,2.873,,,,
UGC08107,194.91575,53.34117,0.0,0,0,0,-1,-1,1,1,1,1,0,22.5,210.222,9.738,71.4,48.127,0.17,89.179,89.012,8098.549,-32.453,25.032,-12.629,12.629,,,,
UGC08267,197.79725,43.72633,0.0,0,0,0,1,1,1,1,1,1,0,1.5,205.902,8.407,75.4,47.973,0.199,88.566,88.988,7173.852,-29.1,21.332,-3.77,2.702,-11.325,11.325,-19.134,17.191
UGC08267,197.79725,43.72633,0.0,0,0,0,1,1,1,1,1,1,0,4.5,136.126,12.962,75.4,44.704,0.199,88.566,88.988,7084.503,-6.613,7.856,-1.527,1.162,-12.405,12.341,-15.356,11.108
UGC08267,197.79725,43.72633,0.0,0,0,0,1,1,1,1,1,1,0,7.5,168.967,10.234,75.4,37.474,0.199,88.566,88.988,7077.978,-6.104,5.85,-3.475,4.65,-6.041,5.492,-3.905,3.998
UGC08267,197.79725,43.72633,0.0,0,0,0,1,1,1,1,1,1,0,10.5,181.661,8.763,75.4,45.534,0.199,88.566,88.988,7073.656,-4.401,3.998,-4.529,4.529,-4.341,3.278,-3.318,2.951
UGC08267,197.79725,43.72633,0.0,0,0,0,1,1,1,1,1,1,0,13.5,198.205,7.469,75.4,48.796,0.199,88.566,88.988,7080.833,-6.325,5.253,-3.657,4.757,-3.788,2.771,-3.443,3.195
UGC08267,197.79725,43.72633,0.0,0,0,0,1,1,1,1,1,1,0,16.5,218.373,7.675,75.4,47.87,0.199,88.566,88.988,7091.811,-10.245,8.799,-2.352,3.047,-2.879,3.803,-3.869,3.912
UGC08267,197.79725,43.72633,0.0,0,0,0,1,1,1,1,1,1,0,19.5,213.863,8.08,75.4,46.878,0.199,88.566,88.988,7105.132,-13.869,17.164,-1.953,2.52,-1.962,2.532,-7.602,9.076
UGC08267,197.79725,43.72633,0.0,0,0,0,1,1,1,1,1,1,0,22.5,199.922,7.753,75.4,47.809,0.199,88.566,88.988,7127.616,-23.633,24.737,-2.697,3.491,-2.003,2.331,-17.005,17.005
UGC08267,197.79725,43.72633,0.0,0,0,0,-1,-1,1,1,1,1,0,1.5,128.866,13.172,75.4,46.795,0.199,88.566,88.988,7088.157,-4.737,3.753,-2.469,3.311,,,,
UGC08267,197.79725,43.72633,0.0,0,0,0,-1,-1,1,1,1,1,0,4.5,137.965,27.333,75.4,46.795,0.199,88.566,88.988,7088.157,-8.256,7.332,-6.742,6.822,,,,
UGC08267,197.79725,43.72633,0.0,0,0,0,-1,-1,1,1,1,1,0,7.5,166.852,20.52,75.4,46.795,0.199,88.566,88.988,7088.157,-7.74,6.789,-6.201,7.635,,,,
UGC08267,197.79725,43.72633,0.0,0,0,0,-1,-1,1,1,1,1,0,10.5,186.448,11.474,75.4,46.795,0.199,88.566,88.988,7088.157,-7.946,6.535,-5.153,7.433,,,,
UGC08267,197.79725,43.72633,0.0,0,0,0,-1,-1,1,1,1,1,0,13.5,202.028,7.933,75.4,46.795,0.199,88.566,88.988,7088.157,-6.799,7.056,-8.965,8.965,,,,
UGC08267,197.79725,43.72633,0.0,0,0,0,-1,-1,1,1,1,1,0,16.5,216.732,8.139,75.4,46.795,0.199,88.566,88.988,7088.157,-10.299,10.729,-3.288,4.253,,,,
UGC08267,197.79725,43.72633,0.0,0,0,0,-1,-1,1,1,1,1,0,19.5,225.582,6.51,75.4,46.795,0.199,88.566,88.988,7088.157,-20.509,21.907,-3.257,4.129,,,,
UGC08267,197.79725,43.72633,0.0,0,0,0,-1,-1,1,1,1,1,0,22.5,243.954,0.751,75.4,46.795,0.199,88.566,88.988,7088.157,-18.115,23.253,-4.663,4.663,,,,
UGC09067,212.68942,15.20942,0.0,0,0,0,1,1,1,1,1,1,0,1.5,149.808,16.437,62.4,208.853,0.18,88.12,89.112,7625.672,-12.834,13.424,-8.675,8.923,-9.248,9.51,-15.482,15.692
UGC09067,212.68942,15.20942,0.0,0,0,0,1,1,1,1,1,1,0,4.5,189.987,8.389,62.4,195.781,0.18,88.12,89.112,7643.566,-9.503,8.649,-10.246,10.246,-7.002,7.67,-6.688,6.641
UGC09067,212.68942,15.20942,0.0,0,0,0,1,1,1,1,1,1,0,7.5,190.654,8.279,62.4,190.199,0.18,88.12,89.112,7648.493,-5.224,5.548,-6.108,6.108,-5.437,7.12,-4.192,4.694
UGC09067,212.68942,15.20942,0.0,0,0,0,1,1,1,1,1,1,0,10.5,200.146,6.836,62.4,194.026,0.18,88.12,89.112,7648.013,-6.34,4.853,-2.472,3.144,-3.693,4.607,-3.126,3.151
UGC09067,212.68942,15.20942,0.0,0,0,0,1,1,1,1,1,1,0,13.5,204.642,8.358,62.4,190.465,0.18,88.12,89.112,7651.083,-6.246,6.408,-1.202,1.677,-3.072,4.138,-2.63,3.056
UGC09067,212.68942,15.20942,0.0,0,0,0,1,1,1,1,1,1,0,16.5,209.682,8.059,62.4,193.392,0.18,88.12,89.112,7646.921,-8.654,7.0,-1.435,1.856,-4.496,7.124,-5.913,5.83
UGC09067,212.68942,15.20942,0.0,0,0,0,1,1,1,1,1,1,0,19.5,189.435,7.867,62.4,209.483,0.18,88.12,89.112,7658.053,-31.841,31.841,-3.113,4.056,-24.512,28.778,-63.094,79.214
UGC09067,212.68942,15.20942,0.0,0,0,0,1,1,1,1,1,1,0,22.5,208.523,8.162,62.4,195.465,0.18,88.12,89.112,7593.402,-18.449,18.309,-0.729,1.206,-0.301,0.341,-188.583,287.842
UGC09067,212.68942,15.20942,0.0,0,0,0,-1,-1,1,1,1,1,0,1.5,91.65,30.51,62.4,196.33,0.18,88.12,89.112,7647.467,-15.561,15.586,-7.181,7.788,,,,
UGC09067,212.68942,15.20942,0.0,0,0,0,-1,-1,1,1,1,1,0,4.5,189.987,8.452,62.4,196.33,0.18,88.12,89.112,7647.467,-8.966,9.599,-6.857,6.857,,,,
UGC09067,212.68942,15.20942,0.0,0,0,0,-1,-1,1,1,1,1,0,7.5,192.06,9.318,62.4,196.33,0.18,88.12,89.112,7647.467,-5.509,6.654,-6.244,6.244,,,,
UGC09067,212.68942,15.20942,0.0,0,0,0,-1,-1,1,1,1,1,0,10.5,200.146,6.836,62.4,196.33,0.18,88.12,89.112,7647.467,-5.555,5.479,-2.481,3.159,,,,
UGC09067,212.68942,15.20942,0.0,0,0,0,-1,-1,1,1,1,1,0,13.5,208.781,2.752,62.4,196.33,0.18,88.12,89.112,7647.467,-6.404,5.374,-4.447,4.447,,,,
UGC09067,212.68942,15.20942,0.0,0,0,0,-1,-1,1,1,1,1,0,16.5,210.237,0.564,62.4,196.33,0.18,88.12,89.112,7647.467,-7.415,5.558,-4.077,4.077,,,,
UGC09067,212.68942,15.20942,0.0,0,0,0,-1,-1,1,1,1,1,0,19.5,210.664,1.059,62.4,196.33,0.18,88.12,89.112,7647.467,-22.361,17.201,-2.88,2.88,,,,
UGC09067,212.68942,15.20942,0.0,0,0,0,-1,-1,1,1,1,1,0,22.5,13.863,2.303,62.4,196.33,0.18,88.12,89.112,7647.467,-2.097,2.097,-1.821,1.821,,,,
UGC09476,220.38342,44.51275,0.0,0,0,0,1,1,1,1,1,1,0,1.5,19.076,10.072,48.5,134.813,0.442,88.778,88.9,3203.967,-4.521,2.814,-4.208,2.73,-2.728,1.733,-2.182,1.386
UGC09476,220.38342,44.51275,0.0,0,0,0,1,1,1,1,1,1,0,4.5,175.637,8.054,48.5,133.008,0.442,88.778,88.9,3299.59,-24.962,17.724,-2.05,2.774,-8.602,8.602,-33.654,37.742
UGC09476,220.38342,44.51275,0.0,0,0,0,1,1,1,1,1,1,0,7.5,140.288,8.339,48.5,121.134,0.442,88.778,88.9,3257.142,-17.031,12.36,-2.01,2.574,-3.972,3.972,-5.753,4.727
UGC09476,220.38342,44.51275,0.0,0,0,0,1,1,1,1,1,1,0,10.5,166.464,9.338,48.5,138.237,0.442,88.778,88.9,3276.33,-20.273,15.547,-1.417,1.868,-11.868,11.868,-17.472,14.591
UGC09476,220.38342,44.51275,0.0,0,0,0,1,1,1,1,1,1,0,13.5,183.906,8.359,48.5,136.56,0.442,88.778,88.9,3306.707,-14.962,11.585,-1.695,2.161,-12.254,12.254,-16.87,16.296
UGC09476,220.38342,44.51275,0.0,0,0,0,1,1,1,1,1,1,0,16.5,176.621,8.545,48.5,130.975,0.442,88.778,88.9,3285.422,-24.522,17.971,-1.559,2.026,-7.795,5.696,-16.149,16.149
UGC09476,220.38342,44.51275,0.0,0,0,0,1,1,1,1,1,1,0,19.5,100.559,2.732,48.5,124.901,0.442,88.778,88.9,3247.578,-8.087,10.665,-2.29,2.359,-5.388,5.788,-3.941,4.703
UGC09476,220.38342,44.51275,0.0,0,0,0,1,1,1,1,1,1,0,22.5,144.341,8.454,48.5,140.87,0.442,88.778,88.9,3247.456,-4.454,6.003,-1.758,2.1,-1.562,2.035,-0.037,0.037
UGC09476,220.38342,44.51275,0.0,0,0,0,-1,-1,1,1,1,1,0,1.5,106.286,1.037,48.5,133.082,0.442,88.778,88.9,3266.736,-14.932,10.413,-3.332,3.332,,,,
UGC09476,220.38342,44.51275,0.0,0,0,0,-1,-1,1,1,1,1,0,4.5,130.686,0.318,48.5,133.082,0.442,88.778,88.9,3266.736,-18.23,13.185,-3.402,3.402,,,,
UGC09476,220.38342,44.51275,0.0,0,0,0,-1,-1,1,1,1,1,0,7.5,155.288,6.589,48.5,133.082,0.442,88.778,88.9,3266.736,-14.31,9.624,-1.609,2.118,,,,
UGC09476,220.38342,44.51275,0.0,0,0,0,-1,-1,1,1,1,1,0,10.5,151.815,9.848,48.5,133.082,0.442,88.778,88.9,3266.736,-17.459,13.218,-2.499,2.499,,,,
UGC09476,220.38342,44.51275,0.0,0,0,0,-1,-1,1,1,1,1,0,13.5,127.561,8.891,48.5,133.082,0.442,88.778,88.9,3266.736,-11.407,9.479,-2.317,2.317,,,,
UGC09476,220.38342,44.51275,0.0,0,0,0,-1,-1,1,1,1,1,0,16.5,138.022,4.557,48.5,133.082,0.442,88.778,88.9,3266.736,-11.019,14.991,-3.884,3.428,,,,
UGC09476,220.38342,44.51275,0.0,0,0,0,-1,-1,1,1,1,1,0,19.5,142.908,0.924,48.5,133.082,0.442,88.778,88.9,3266.736,-13.882,13.191,-4.162,4.162,,,,
UGC09476,220.38342,44.51275,0.0,0,0,0,-1,-1,1,1,1,1,0,22.5,146.869,1.212,48.5,133.082,0.442,88.778,88.9,3266.736,-13.761,10.867,-2.468,2.468,,,,
UGC09537,222.11146,34.99806,0.0,0,0,0,1,1,1,1,1,1,0,1.5,109.415,9.105,72.0,310.495,0.159,88.381,89.016,8527.592,-15.73,11.059,-3.62,4.609,-4.09,4.889,-19.875,26.513
UGC09537,222.11146,34.99806,0.0,0,0,0,1,1,1,1,1,1,0,4.5,180.42,9.213,72.0,309.541,0.159,88.381,89.016,8525.27,-14.983,10.518,-4.529,5.978,-5.83,7.772,-31.097,22.377
UGC09537,222.11146,34.99806,0.0,0,0,0,1,1,1,1,1,1,0,7.5,192.996,8.76,72.0,316.804,0.159,88.381,89.016,8527.235,-11.184,9.377,-8.583,10.666,-12.54,10.467,-8.076,7.628
UGC09537,222.11146,34.99806,0.0,0,0,0,1,1,1,1,1,1,0,10.5,249.858,8.098,72.0,330.664,0.159,88.381,89.016,8525.146,-11.36,15.499,-3.252,3.252,-7.744,9.386,-16.365,18.793
UGC09537,222.11146,34.99806,0.0,0,0,0,1,1,1,1,1,1,0,13.5,161.785,8.438,72.0,321.922,0.159,88.381,89.016,8692.899,-10.765,11.014,-3.785,2.7,-4.577,3.459,-10.972,10.508
UGC09537,222.11146,34.99806,0.0,0,0,0,1,1,1,1,1,1,0,16.5,218.54,7.883,72.0,313.044,0.159,88.381,89.016,8645.479,-11.27,11.435,-2.439,3.139,-2.571,3.279,-16.303,15.778
UGC09537,222.11146,34.99806,0.0,0,0,0,1,1,1,1,1,1,0,19.5,212.779,8.349,72.0,309.233,0.159,88.381,89.016,8679.849,-42.852,35.634,-2.008,2.633,-2.273,1.749,-107.458,89.273
UGC09537,222.11146,34.99806,0.0,0,0,0,1,1,1,1,1,1,0,22.5,237.152,7.774,72.0,301.668,0.159,88.381,89.016,8707.572,-37.472,26.971,-2.901,3.734,-0.707,0.864,-23.832,20.208
UGC09537,222.11146,34.99806,0.0,0,0,0,-1,-1,1,1,1,1,0,1.5,61.291,10.956,72.0,313.506,0.159,88.381,89.016,8586.535,-8.741,6.444,-4.038,3.643,,,,
UGC09537,222.11146,34.99806,0.0,0,0,0,-1,-1,1,1,1,1,0,4.5,99.439,9.478,72.0,313.506,0.159,88.381,89.016,8586.535,-11.833,10.965,-3.433,4.378,,,,
UGC09537,222.11146,34.99806,0.0,0,0,0,-1,-1,1,1,1,1,0,7.5,133.406,12.081,72.0,313.506,0.159,88.381,89.016,8586.535,-12.367,11.045,-7.835,7.835,,,,
UGC09537,222.11146,34.99806,0.0,0,0,0,-1,-1,1,1,1,1,0,10.5,259.775,11.557,72.0,313.506,0.159,88.381,89.016,8586.535,-10.535,13.822,-5.736,3.954,,,,
UGC09537,222.11146,34.99806,0.0,0,0,0,-1,-1,1,1,1,1,0,13.5,208.492,48.768,72.0,313.506,0.159,88.381,89.016,8586.535,-43.432,43.432,-14.215,13.859,,,,
UGC09537,222.11146,34.99806,0.0,0,0,0,-1,-1,1,1,1,1,0,16.5,279.009,0.438,72.0,313.506,0.159,88.381,89.016,8586.535,-18.737,23.977,-6.413,6.413,,,,
UGC09537,222.11146,34.99806,0.0,0,0,0,-1,-1,1,1,1,1,0,19.5,271.099,0.27,72.0,313.506,0.159,88.381,89.016,8586.535,-52.689,52.689,-3.772,3.772,,,,
