# %ECSV 1.0
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: ledaName, datatype: string, description: Galaxy name as known by LEDA}
# - {name: ledaRA, unit: hourangle, datatype: float64, description: RA J2000 from LEDA /al2000/}
# - {name: ledaDE, unit: deg, datatype: float64, description: DEC J2000 from LEDA /de2000/}
# - {name: ledaMorph, datatype: string, description: Hubble type from LEDA /type/}
# - {name: ledaBar, datatype: string, description: B = bar present from LEDA /bar/}
# - {name: ledaRing, datatype: string, description: R = ring present from LEDA /ring/}
# - {name: ledaMultiple, datatype: string, description: M = multiple system from LEDA /multiple/}
# - {name: ledaType, datatype: float64, description: Morphological type from LEDA /t/}
# - {name: ledaPA, unit: deg, datatype: float64, description: 'PA from LEDA /pa/, N to E'}
# - {name: ledaBt, unit: mag, datatype: float64, description: Apparent B total magnitude from LEDA /bt/}
# - {name: ledaIt, unit: mag, datatype: float64, description: Apparent I total magnitude from LEDA /it/}
# - {name: ledaVmaxg, unit: km / s, datatype: float64, description: HI max v_rot uncorrected for incl from LEDA /vmaxg/}
# - {name: ledaFIR, unit: mag, datatype: float64, description: FIR flux as magnitude from LEDA /mfir/}
# - {name: ledaVrad, unit: km / s, datatype: float64, description: cz from mean data from LEDA /v/}
# - {name: ledaA_Bgal, unit: mag, datatype: float64, description: Galactic A_B from LEDA /ag/}
# - {name: ledaIncl, unit: deg, datatype: float64, description: Morph inclination from LEDA /incl/}
# - {name: ledaVrot, unit: km / s, datatype: float64, description: HI max v_rot corrected for incl from LEDA /vrot/}
# - {name: ledaVvir, unit: km / s, datatype: float64, description: Virgo infall corrected cz from LEDA /vvir/}
# - {name: ledaModz, unit: mag, datatype: float64, description: Dist modulus from LEDA /modz/ based on /vvir/}
# - {name: ledaD25, unit: arcmin, datatype: float64, format: .2f, description: Apparent B diameter from LEDA /logd25/ linearized}
# - {name: ledaAxrat, datatype: float64, format: .4f, description: Minor to major axis ratio from LEDA /logr25/ linearized}
# - {name: ledaAxIncl, unit: deg, datatype: float64, format: .1f, description: Inclination estimated from LEDA axratio using Bottinelli+83}
# - {name: ledaDistMpc, unit: Mpc, datatype: float64, format: .2f, description: Luminosity distance in Mpc corresponding to ledaModz}
# - {name: ledaHIflux, unit: Jy km / s, datatype: float64, format: .2f, description: 21cm flux from LEDA /m21/ linearized}
# - {name: ID, datatype: int64, description: CALIFA ID}
# delimiter: ','
# meta: !!omap
# - {comments: Galaxy Parameters from HyperLEDA}
# - {date: '2022-02-08'}
# schema: astropy-2.0
Name,ledaName,ledaRA,ledaDE,ledaMorph,ledaBar,ledaRing,ledaMultiple,ledaType,ledaPA,ledaBt,ledaIt,ledaVmaxg,ledaFIR,ledaVrad,ledaA_Bgal,ledaIncl,ledaVrot,ledaVvir,ledaModz,ledaD25,ledaAxrat,ledaAxIncl,ledaDistMpc,ledaHIflux,ID
NGC6150B,PGC058100,16.4290185,40.475581,Sa,,,,1.0,142.94,15.377,14.083,,13.551,9526.7,0.035,78.84,,9817.9,35.788,0.9120108393559097,0.3758374042884442,72.06447045284061,143.74740058743592,,2835
NGC6154,NGC6154,16.4251373,49.8402465,Sa,B,R,,1.1,149.56,13.871,12.474,59.31,,5965.7,0.097,47.93,79.91,6271.3,34.796,1.4028137045619582,0.7128530301265196,46.02321073161076,91.03323996799098,3.630780547701009,833
NGC6155,NGC6155,16.4356458,48.3667871,SBbc,B,R,,4.1,147.41,13.065,12.166,82.71,12.202,2413.7,0.06,51.94,105.05,2717.6,33.005,1.3273944577297396,0.6412095765851616,51.071511677865296,39.90249023621427,3.5974933515574135,836
NGC6166NED01,NGC6166,16.4773079,39.5513323,E,,,,-4.3,35.25,12.912,12.506,,14.908,9347.3,0.049,63.45,,9637.0,35.741,2.1379620895022327,0.7194489780036994,49.028572110432854,140.66951820610385,,839
NGC6168,NGC6168,16.5226413,20.1843875,Sd,,,,7.9,111.0,14.609,13.185,117.26,12.481,2523.2,0.274,90.0,117.26,2758.3,33.036,1.6481623915255086,0.28840315031266056,74.45925120820634,40.476224868787384,8.487895030072435,841
NGC6173,NGC6173,16.4958087,40.8115824,E,B,R,M,-4.8,145.09,13.147,11.685,,15.678,8795.2,0.027,77.18,,9087.5,35.613,2.0276827195212817,0.688652296344276,52.767169540974166,132.6172445097383,,840
NGC6186,NGC6186,16.5737475,21.5408868,Sa,B,,,1.2,58.87,14.229,13.059,119.05,11.902,2936.5,0.202,71.02,125.89,3176.7,33.33,1.5703628043335525,0.4446312674691087,66.72198399821427,46.34469197362877,1.960649667226597,842
NGC6278,NGC6278,17.0139793,23.0110376,S0,B,R,,-1.8,127.75,13.748,,74.59,,2795.2,0.272,78.77,76.04,3042.9,33.246,1.725837891990204,0.49545019080479025,65.6982825068868,44.586152794807106,1.2156260552373794,844
NGC6301,NGC6301,17.1424262,42.3389919,Sc,,R,,5.9,112.76,14.504,,204.89,13.481,8360.9,0.124,57.09,244.05,8658.7,35.509,1.7701089583174214,0.5636376558259545,56.49147413925518,126.41540489485821,3.872576449216168,849
NGC6310,NGC6310,17.132626,60.9901251,Sb,,R,,3.1,69.56,13.785,12.486,212.18,,3400.1,0.118,90.0,212.18,3714.2,33.662,1.6788040181225607,0.2070141348791042,84.26163343389395,54.000775906659264,2.8840315031266024,848
NGC6314,NGC6314,17.2107538,23.2701144,Sa,,,,0.9,174.24,13.902,12.199,230.2,13.574,6620.3,0.283,65.88,252.22,6869.2,35.003,1.374041975012515,0.5081594425605606,62.219155203477705,100.13825058370986,2.0892961308540343,850
NGC6338,NGC6338,17.2563826,57.4112016,S0,,,,-2.1,16.04,13.472,12.158,,,8185.1,0.155,65.98,,8498.7,35.466,1.725837891990204,0.5997910762555094,57.38057346257858,123.9367204820682,,851
NGC6361,NGC6361,17.3114197,60.608128,Sb,,,,3.0,52.0,13.798,11.931,223.37,11.231,3798.9,0.116,84.56,224.38,4113.0,33.888,2.0558905959841414,0.27289777828080414,78.17230785946465,59.92389025834776,14.845676750522706,853
NGC6373,NGC6373,17.4022503,58.9950993,Sc,B,R,M,5.2,84.23,14.56,13.835,90.15,,3306.2,0.131,48.94,119.56,3620.2,33.614,1.0351421666793437,0.6729766562843178,48.39476052863538,52.820194976999645,5.733238386538403,5063
NGC6394,NGC6394,17.5059512,59.6398916,SBb,B,,,3.2,40.15,15.195,13.395,,13.372,8522.4,0.137,73.1,,8836.4,35.551,1.137627285823431,0.3784425847170933,70.22818208047755,128.8842949160221,,857
NGC6411,NGC6411,17.5924472,60.8133611,E,,,,-4.8,68.5,12.801,,,,3748.0,0.236,90.0,,4062.0,33.866,1.7579236139586933,0.6546361740672749,56.104967981594555,59.31984396649729,,859
NGC6427,NGC6427,17.7273861,25.4938889,E-S0,,,,-3.0,35.67,14.515,,,,3231.3,0.287,90.0,,3487.0,33.515,1.5452544395384142,0.3357376142429547,71.92630308460504,50.46612975635287,,860
NGC6478,NGC6478,17.81065,51.1572222,Sc,,,,4.9,35.21,14.02,11.722,238.15,12.362,6776.0,0.19,76.7,244.71,7085.0,35.067,1.4487718535447618,0.30338911841942706,74.56788353479125,103.13355783043848,5.9319843966497166,862
NGC6497,NGC6497,17.8549967,59.4708403,Sb,B,R,,3.1,110.26,14.219,,,,6162.0,0.234,67.1,,6475.4,34.867,1.4521116175877422,0.45394161665020316,64.98490298201544,94.0589226426993,,863
NGC6515,NGC6515,17.9569966,50.7280476,E,,,,-4.9,16.75,14.253,,,,6854.0,0.2,64.31,,7162.0,35.093,1.5275660582380723,0.7464487584100665,47.07661465417509,104.37584393235515,,864
NGC6762,NGC6762,19.0936333,63.9339722,S0-a,,,,0.0,119.33,14.115,,,,2923.9,0.239,90.0,,3230.7,33.358,1.5452544395384142,0.21877616239495523,79.99422220940473,46.94615193825906,,867
NGC6941,NGC6941,20.6065194,-4.6187515,Sb,B,,,3.3,125.97,14.167,12.44,176.35,13.721,6218.0,0.272,48.06,237.06,6296.2,34.81,1.725837891990204,0.6934258060165691,47.07795983554774,91.62204901220011,7.177942912713609,869
NGC6945,NGC6945,20.6501665,-4.9726566,E-S0,B,,,-3.0,120.87,15.2,11.531,,,3797.0,0.216,65.54,,3872.2,33.755,1.5848931924611134,0.6382634861905486,55.030852091900556,56.36376558259551,,870
NGC6977,NGC6977,20.8749255,-5.7461617,Sa,B,R,,1.3,167.85,14.124,12.741,75.25,,6112.8,0.345,44.71,106.96,6177.2,34.767,1.2531411749414163,0.744731973905989,43.16102509365208,89.82557377294182,,2871
NGC6978,NGC6978,20.8765231,-5.7112026,Sb,,,,2.7,125.98,14.083,12.483,240.97,,5969.8,0.347,73.69,251.08,6034.3,34.723,1.5100801541641486,0.37931498497368193,70.46104443458998,88.0237770591344,,871
NGC7025,NGC7025,21.1298156,16.3357467,Sa,,,,1.0,44.9,13.994,,281.28,,4968.1,0.344,53.27,350.95,5125.8,34.37,2.0183663636815607,0.6531305526474723,51.02711989238723,74.81695005111537,1.814679779396926,874
NGC7047,NGC7047,21.2743418,-0.8264661,Sb,B,R,M,3.3,104.23,14.822,12.465,198.96,13.489,5787.0,0.293,64.24,220.91,5862.1,34.662,1.336595516546442,0.4886523593428336,62.46270530876091,85.58546212208236,0.895364765549593,876
NGC7194,NGC7194,22.0585828,12.6368719,E,,,,-4.9,17.65,14.317,12.481,,,8146.3,0.249,82.59,,8255.7,35.401,1.309181922999407,0.6823386941416696,53.55669012462863,120.28182253556557,,881
NGC7236,NGC7236,22.2458283,13.8464916,E-S0,,,M,-3.0,156.24,14.577,12.97,,,7850.3,0.279,73.74,,7958.2,35.322,1.3835663789717811,0.5874893525297766,59.475985272769485,115.98451211901681,,882
NGC7311,NGC7311,22.5685444,5.5703056,Sab,,,,2.0,11.0,13.318,,233.24,,4520.5,0.573,67.82,251.88,4577.9,34.113,1.4723125024327188,0.463446919736288,64.84927346648855,66.46606990710733,4.222795013060558,886
NGC7321,NGC7321,22.6077842,21.6214952,SBb,B,R,,3.1,17.74,13.922,11.88,197.63,13.166,7142.0,0.2,48.71,263.04,7270.4,35.131,1.4060475241299137,0.6870684400142322,47.64281352070366,106.2184598668703,5.485295139412027,887
NGC7364,NGC7364,22.7401069,-0.1620814,S0-a,,R,,0.2,66.14,13.356,12.02,174.02,,4846.3,0.28,51.82,221.38,4869.6,34.245,1.6481623915255086,0.6807693586937414,49.08907016376357,70.63175542629612,7.571815097147048,889
NGC7436B,NGC7436B,22.9655812,26.1497197,Sbc,,,M,4.4,98.3,13.956,,,,7599.0,0.396,74.33,,7733.5,35.264,0.7277798045368241,0.3411929116219285,72.20194252947425,112.92757442094182,,893
NGC7466,NGC7466,23.0342819,27.0524028,Sb,,,,3.1,25.4,14.557,12.7,194.08,13.045,7509.1,0.224,72.96,202.99,7645.0,35.24,1.5417004529495593,0.38106582339377304,70.09919005843676,111.68632477805623,4.4014928428681435,896
NGC7489,NGC7489,23.1257528,22.9979722,Sc,,,,6.4,165.16,14.233,12.422,166.39,12.828,6239.4,0.994,58.96,194.2,6354.7,34.825,1.2161860006463678,0.5357966575133416,58.37610162458952,92.25714271547648,11.271974561755094,898
NGC7536,NGC7536,23.2369909,13.4263785,SBbc,B,R,,3.9,56.11,14.086,12.517,149.21,12.793,4699.0,0.252,67.42,161.6,4766.9,34.208,1.5885467485977791,0.4395416154378245,65.66107705603939,69.43844712409815,11.292757442094143,899
NGC7549,NGC7549,23.2547968,19.0417755,Sc,B,,,5.9,33.0,14.077,12.776,111.66,12.307,4697.1,0.633,68.4,120.09,4790.0,34.208,1.8492686189780778,0.4045758916974427,67.38647936150986,69.43844712409815,2.4888573182823874,901
NGC7550,NGC7550,23.2544694,18.9613611,E-S0,,,,-3.1,150.0,13.169,,,,5077.7,0.592,16.5,,5170.3,34.387,1.4487718535447618,0.9705099672454897,14.890026647553578,75.40497494853079,,900
NGC7559B,NGC7559B,23.2629374,13.2902966,E-S0,,,M,-3.2,66.0,14.431,12.501,,,4566.8,0.229,28.73,,4633.1,34.151,1.2852866599436155,0.9162204901219998,25.32289181279858,67.63943948096029,,2902
NGC7562,NGC7562,23.265964,6.6873656,E,,,,-4.9,83.67,12.618,10.265,36.38,,3484.8,0.437,67.65,39.33,3519.9,33.54,2.177709772353159,0.7294575102545687,48.82604993454118,51.05049999754062,1.6780310782909527,903
NGC7563,NGC7563,23.2655387,13.1962135,Sa,B,,,1.0,143.2,13.887,12.124,179.93,,4292.0,0.239,58.09,211.96,4357.7,34.013,1.5310874616820305,0.5984115950603197,55.341826390491555,63.47460398326994,1.6904409316432647,902
NGC7591,NGC7591,23.3045194,6.58575,SBbc,B,,,3.6,146.94,13.87,11.881,194.06,10.947,4955.3,0.448,66.91,210.95,4988.4,34.299,1.6069412530128773,0.449779854893288,65.06811413708316,72.41024217924128,19.516413002858254,904
NGC7608,NGC7608,23.3209221,8.3500663,Sbc,,,,3.7,18.84,14.991,12.83,131.82,,3529.7,0.308,81.73,133.2,3570.4,33.59,1.4321878992735433,0.2754228703338166,77.35059130697007,52.23961889991208,2.6619506511518347,907
NGC7611,NGC7611,23.3268388,8.0632668,S0-a,B,,,-1.1,139.33,13.527,11.565,,,3303.7,0.358,77.62,,3342.9,33.438,1.702158508394951,0.46558609352295893,67.26514962239945,48.70796664925376,,908
NGC7619,NGC7619,23.3373667,8.2062778,E,,,,-4.8,30.0,12.105,9.805,,,3763.1,0.353,57.23,,3802.5,33.709,2.529297996446145,0.7780365510398041,43.615288075725566,55.18232567565663,,911
NGC7623,NGC7623,23.3416556,8.3957222,S0,,,,-1.9,179.84,13.854,11.455,,,3679.8,0.287,52.19,,3720.0,33.662,1.336595516546442,0.7144963260755134,47.294720815601906,54.000775906659264,,912
NGC7625,NGC7625,23.3417069,17.2256058,Sa,,,M,1.0,35.0,12.937,10.869,73.76,10.68,1630.5,0.108,14.98,285.4,1711.9,32.018,1.4757065332758947,0.9705099672454897,14.329089047458123,25.327947656899944,12.647363474711502,913
NGC7631,NGC7631,23.3574083,8.2176111,Sb,,R,,3.1,78.17,13.899,11.952,167.95,,3754.9,0.315,67.7,181.52,3793.7,33.709,1.8620871366628677,0.44668359215096315,65.49419718188577,55.18232567565663,3.6475394692560754,914
NGC7653,NGC7653,23.413707,15.2756006,Sb,,,,3.1,172.47,13.424,12.109,117.38,12.524,4259.3,0.29,31.01,227.86,4328.9,33.993,1.6180800376430662,0.8669618757582166,30.454674092158044,62.89266531604166,6.8485715912585485,915
NGC7671,NGC7671,23.4553871,12.4674478,S0,,,,-2.0,137.0,13.792,,,,4122.3,0.31,74.5,,4177.2,33.909,1.393156802945303,0.5284452517751804,63.209550147036154,60.50621691582962,,916
NGC7683,NGC7683,23.4843889,11.4450833,S0,,,,-1.9,140.0,13.615,,,,3729.0,0.318,84.69,,3777.9,33.709,1.967886289706845,0.4753352259428053,67.53084732434513,55.18232567565663,,917
NGC7684,NGC7684,23.5088952,0.0810968,S0-a,,R,,-0.2,17.68,14.352,12.214,116.9,,5150.1,0.2,90.0,116.9,5143.9,34.37,1.5776112696993485,0.2937649651961531,81.47459766987969,74.81695005111537,2.849705627341145,919
NGC7691,NGC7691,23.5401169,15.8478539,Sbc,B,R,,4.0,161.75,13.942,12.535,100.29,13.482,4036.7,0.267,37.09,166.3,4104.0,33.888,1.6788040181225607,0.8090958991783823,36.57972293163478,59.92389025834776,5.623413251903482,920
NGC7711,NGC7711,23.5942778,15.3021389,S0,,,M,-1.9,93.34,13.098,,,,4057.0,0.308,90.0,,4119.7,33.888,2.426610095082416,0.3890451449942806,75.37151296181362,59.92389025834776,,923
NGC7716,NGC7716,23.6087363,0.2972754,Sb,B,R,,3.0,34.34,12.966,11.674,103.53,13.261,2558.4,0.149,48.37,138.51,2549.2,32.839,1.8323144223712113,0.6918309709189365,47.27450052569723,36.965790681932724,14.401243711755692,924
NGC7722,NGC7722,23.6447784,15.9546973,S0-a,,,,-0.2,148.15,13.462,11.624,272.46,12.981,4008.7,0.241,44.98,385.48,4072.6,33.866,2.1086281499332897,0.7568328950209744,42.549173142957265,59.31984396649729,3.0033088786765565,925
NGC7738,NGC7738,23.7339019,0.5167414,Sb,B,,,3.0,54.79,14.16,12.32,201.11,11.525,6794.5,0.116,63.56,224.61,6781.4,34.976,1.1857687481671604,0.5011872336272722,61.68860382912024,98.90084450210652,1.461503972006163,927
NGC7782,NGC7782,23.8983009,7.970594,Sb,,R,,3.0,175.31,13.086,11.49,268.44,12.966,5360.9,0.218,57.44,318.52,5377.0,34.472,2.4322040090738146,0.580764417521312,55.916786067230426,78.41515405281223,10.734949358052338,931
NGC7783NED01,PGC072803,23.9027987,0.3828544,S0,B,,M,-2.1,108.81,14.03,12.332,,,7835.2,0.186,90.0,,7814.8,35.287,1.5417004529495593,0.4645152752227494,68.77616134301493,114.1300480213992,,932
NGC7787,NGC7787,23.9355053,0.5494837,S0-a,B,R,,0.4,95.39,15.313,13.363,159.93,13.354,6659.9,0.162,78.77,163.05,6638.9,34.922,1.0864256236170655,0.3971915494694403,71.01523523318993,96.47171518961666,2.9349452222697843,933
NGC7800,NGC7800,23.9935701,14.8072316,IB,B,,M,9.8,45.25,13.31,12.685,83.1,12.781,1749.5,0.18,90.0,83.1,1794.5,32.115,1.7418068733916146,0.41399967481973043,66.07383906549997,26.485001386067037,23.90011551484722,937
NGC7819,NGC7819,0.0734694,31.4720278,Sb,B,,,3.1,96.79,14.264,,110.69,12.967,4955.7,0.245,59.79,128.09,5074.1,34.335,1.4387985782558452,0.5495408738576245,58.17754603399482,73.62070974947365,10.299117193406973,3
NGC7824,NGC7824,0.0850667,6.9200556,Sab,,,,2.0,150.88,14.372,11.62,225.66,,6138.6,0.219,52.12,285.89,6142.4,34.752,1.5885467485977791,0.6561452663029054,50.432376931755414,89.20721887252704,1.989756811090657,6
PGC0035860,PGC0035860,11.5975413,34.2821384,Sm,,,M,8.7,117.01,17.165,16.509,22.98,,6302.2,0.084,68.13,24.76,6465.1,34.867,0.4197589839910076,0.5370317963702527,57.99292947554127,94.0589226426993,1.452111617587739,5034
PGC0213858,PGC0213858,11.5769485,54.8913443,S?,,,,2.1,42.85,16.52,15.32,,,5771.4,0.071,90.0,,6001.1,34.708,0.597035286583837,0.2877398414735669,77.92676947676723,87.41782564005277,,5033
PGC11179,PGC11179,2.9593472,5.9769722,S0,,,,-2.3,158.2,15.426,,,,6917.7,0.81,87.0,,6822.7,34.989,0.7277798045368241,0.4965923214503361,66.31423268894518,99.49471217509914,,9007
PGC32873,PGC32873,10.9377925,42.3331344,S0-a,,,,-0.5,42.85,15.183,13.449,,,7488.5,0.055,90.0,,7661.1,35.24,0.760326276940182,0.3664375746478333,74.7562205316879,111.68632477805623,,9009
SDSSJ015424,UGC01370,1.9067772,13.5410956,Sab,,,,1.9,156.14,15.598,13.6,,,6209.4,0.281,75.45,,6181.1,34.767,0.9332543007969911,0.38106582339377304,70.88677409038476,89.82557377294182,,3006
SDSSJ100141.02+371447.4,SDSSJ100142.11+371443.2,10.0283656,37.2453129,S?,,,,10.0,170.66,17.932,16.917,,,1582.9,0.068,90.0,,1707.7,32.018,1.5667510701081495,0.2798981319634362,74.55046672276293,25.327947656899944,,310
SN2002ji,NGC3655,11.3818372,16.5901972,Sc,,,,5.0,32.0,12.317,10.8,134.13,10.787,1500.7,0.11,47.52,181.86,1580.5,31.809,1.4521116175877422,0.6918309709189365,46.90989183700327,23.00382208287022,11.056050150387023,1025
UGC00005,UGC00005,0.0515714,-1.9138398,Sbc,B,,,3.9,47.0,14.222,12.17,211.11,13.029,7296.9,0.173,65.92,231.23,7259.6,35.118,1.393156802945303,0.45919801283686856,64.30213701213069,105.58445924300814,5.355499708401132,2
UGC00036,UGC00036,0.087181,6.7719444,Sa,,R,,1.0,17.2,14.618,12.33,235.69,,6289.9,0.226,72.21,247.53,6292.9,34.81,1.4791083881682072,0.4375221051582521,67.39739189972232,91.62204901220011,1.8264172487743542,7
UGC00139,UGC00139,0.2421842,-0.7376102,SABc,B,,M,5.2,82.28,14.543,13.142,140.53,,3952.6,0.194,67.43,152.19,3913.5,33.778,1.5667510701081495,0.4246195639463129,66.24186389852734,56.963937334118356,13.477210138513481,11
UGC00148,UGC00148,0.2641898,16.0895244,Sbc,,,,4.3,99.97,15.977,15.09,143.96,12.159,4164.3,0.271,77.14,147.66,4205.2,33.931,1.5631476426409538,0.3083187950249354,74.54454968406374,61.12234388984107,6.613022494817659,12
UGC00312,UGC00312,0.5233028,8.46675,SBd,B,R,M,8.0,7.8,13.923,,120.89,,4361.0,0.163,78.92,123.18,4355.3,34.013,1.4893610777109156,0.4518559443749224,63.831687549440694,63.47460398326994,12.40509230042223,14
UGC00312NED01,PGC001914,0.5219,8.4750833,S0-a,,,M,-1.1,2.5,14.509,,123.56,11.783,4350.6,0.159,30.71,241.97,4345.0,34.013,0.8830799004185628,0.8871560120379609,28.745465726326728,63.47460398326994,23.81222623276836,2014
UGC00335NED02,PGC002029,0.5659306,7.2681944,S0,,,M,-2.0,147.5,14.733,,,,5491.0,0.154,90.0,,5478.0,34.505,1.492794409578996,0.457088189614875,69.25999329301564,79.615935041732,,17
UGC00809,UGC00809,1.2644064,33.8107296,Sc,,,,5.9,22.43,15.363,13.611,141.97,,4205.1,0.256,82.79,143.1,4296.4,33.972,1.191242008027375,0.21928049353504486,80.01496389154946,62.28737089440294,5.157034063026454,40
UGC00841,UGC00841,1.319458,33.0304864,Sbc,,,,4.0,53.72,14.928,13.638,130.4,,5573.6,0.278,90.0,130.4,5659.6,34.585,1.3031667784522993,0.21677041048196946,81.87032490705812,82.60379495771792,2.2243339984851085,41
UGC00987,UGC00987,1.4254083,32.13625,Sa,,,,1.0,31.2,14.364,12.152,177.26,,4655.7,0.262,90.0,177.26,4734.4,34.189,1.5739828644662197,0.281190083039894,80.14679865653778,68.83352332539906,5.9429215861557205,49
UGC01057,UGC01057,1.4814655,13.7936009,SABb,B,,,4.0,152.77,14.855,13.515,161.63,,6334.1,0.21,76.92,165.94,6320.6,34.825,1.276438808811344,0.31622776601683794,74.15922252417916,92.25714271547648,7.447319739059877,53
UGC01062,UGC01062,1.4832108,-0.5619152,S0-a,B,R,,-1.4,59.69,13.855,12.246,,,5464.5,0.126,90.0,,5380.5,34.472,1.4893610777109156,0.422668614265603,71.28028471013667,78.41515405281223,,55
UGC01123,UGC01123,1.5688794,-1.0322362,SABa,B,R,M,2.0,70.18,14.395,12.751,200.32,,4892.2,0.152,90.0,200.32,4803.1,34.226,1.2274392311584073,0.2710191631890843,79.51016892323382,70.01643593729747,,57
UGC01271,UGC01271,1.8166817,13.2111379,S0,B,,,-1.6,94.22,14.493,12.64,,,5038.7,0.275,62.94,,5011.5,34.317,1.6826740610704674,0.6081350012787179,56.222848649873484,73.0129674945966,,59
UGC01274,UGC01274,1.8198939,12.8532914,SABa,B,,,0.9,106.8,15.166,13.221,,,7867.4,0.348,90.0,,7838.3,35.287,1.137627285823431,0.265460556197554,82.054076962095,114.1300480213992,,62
UGC01368,UGC01368,1.9036525,7.8836222,Sab,,,,2.0,51.5,14.926,,,,7972.8,0.251,75.35,,7916.2,35.31,1.336595516546442,0.3784425847170933,71.0042908514586,115.34532578210941,,66
UGC01659,UGC01659,2.1657944,16.03275,SBc,B,,,6.0,35.85,14.823,12.85,196.19,,8239.9,0.296,69.36,209.65,8216.5,35.39,1.3963683610559379,0.38994198667654345,68.33120255739051,119.67405313072443,2.0455024311093495,81
UGC01749,UGC01749,2.2706788,18.311048,Sab,,,,2.0,136.2,16.024,,218.5,,8068.4,0.547,90.0,218.5,8053.8,35.345,1.233104833228909,0.2805433637951713,78.66530745372887,117.21953655481303,2.3056851369472864,83
UGC01918,UGC01918,2.4590205,25.6687177,SBab,B,,,2.0,118.25,14.616,,183.78,12.709,5089.5,0.45,72.71,192.47,5107.9,34.352,1.5240527537972914,0.40644332916521275,68.9611247803057,74.19933277899425,1.036573256767003,86
UGC01938,UGC01938,2.4728148,23.2146741,Sbc,,,,4.0,155.0,15.146,13.376,186.15,,6397.8,0.601,81.95,188.0,6403.1,34.853,1.1776059735208073,0.2648500138606701,77.91819372981358,93.45445303153411,4.096377763696792,88
UGC02018,UGC02018,2.5444909,0.2600876,S0-a,B,R,,-1.0,74.03,14.226,12.585,,,6164.0,0.121,90.0,,6051.4,34.723,1.4487718535447618,0.36897759857015033,75.4110827031381,88.0237770591344,,93
UGC02099,UGC02099,2.6202806,21.5674722,S0,,,,-1.9,138.0,15.489,,351.11,,8198.5,0.642,90.0,351.11,8191.6,35.39,1.1668096170609625,0.46131757456037936,68.73133024619597,119.67405313072443,1.8484171953696527,96
UGC02134,UGC02134,2.6477427,27.8468203,Sb,,,,3.1,106.23,14.684,12.04,149.67,12.777,4586.2,0.743,71.84,157.52,4611.2,34.132,1.6069412530128773,0.3953666200681279,69.0922592893684,67.0501880162841,7.413102413009169,97
UGC02222,UGC02222,2.7526917,32.9898056,Sb,,,M,3.0,103.0,14.865,,,,4921.0,0.573,67.59,,4970.3,34.299,1.3304544179780915,0.4487453899331322,65.39450613745981,72.41024217924128,,103
UGC02229,UGC02229,2.7576582,0.9143693,SBa,B,,M,0.5,176.71,14.64,13.01,,,7303.6,0.155,68.92,,7188.7,35.105,1.333521432163324,0.4841723675840993,64.28637976206761,104.9542428652321,,104
UGC02239,UGC02239,2.7765957,32.4491956,Sbc,B,,,4.0,14.0,15.528,13.362,146.23,,4824.9,0.752,86.2,146.56,4870.9,34.245,1.306170888131842,0.23823194693586902,80.01914162829068,70.63175542629612,2.1657084947100715,105
UGC02311,UGC02311,2.8244334,-0.873019,Sb,B,R,,3.1,68.6,13.884,12.559,126.35,,7127.1,0.236,51.23,162.05,7002.0,35.042,1.3427649611378636,0.6576578373554205,50.00833148825181,101.95299775626034,7.392647526562261,109
UGC02319,UGC02319,2.8315532,-1.0036103,SABc,B,,M,5.8,46.12,15.466,13.89,165.79,,7022.9,0.314,80.75,167.97,6896.9,35.016,1.2531411749414163,0.24154608344449405,78.4427712245555,100.73954848112501,,110
UGC02367,UGC02367,2.8947778,6.2656111,S0,,,,-2.0,144.75,14.856,11.955,272.8,13.262,7380.0,0.953,90.0,272.8,7287.9,35.131,1.9054607179632475,0.3881503659906483,75.70275224951565,106.2184598668703,6.462491724953869,113
UGC02403,UGC02403,2.9325718,0.6926124,SBab,B,,,1.5,150.17,14.83,12.625,155.78,11.024,4151.3,0.39,70.87,164.89,4031.0,33.845,1.3677288255958489,0.4385306977749857,66.96165398240949,58.74893525297766,2.7848384078049992,115
UGC02405,UGC02405,2.9326694,6.4948056,Sc,,,,5.7,167.2,14.711,13.097,191.45,,7695.7,0.749,70.53,203.07,7603.9,35.228,1.3551894123510357,0.3758374042884442,69.35620734925745,111.0708255918865,4.0031328217802296,116
UGC02443,UGC02443,2.972643,-2.0418398,Sc,,,,5.7,163.2,14.528,12.646,93.36,,2518.0,0.403,62.4,105.35,2383.7,32.698,1.306170888131842,0.49090787615260306,61.6147720765261,34.64176410352489,1.6641788566165803,117
UGC02465,UGC02465,3.0103833,35.1689709,Sa,,,,0.9,143.0,14.63,,188.88,,5070.5,0.712,90.0,188.88,5125.9,34.37,1.2676518658578457,0.24774220576332856,84.40238834859585,74.81695005111537,2.214114112091262,118
UGC02628,UGC02628,3.2755124,-0.4681234,Sbc,B,R,,4.0,124.77,14.862,13.55,186.38,,6801.8,0.309,84.29,187.3,6668.3,34.936,1.538154640303035,0.24660393372343392,79.34067479803159,97.09570065288246,,124
UGC02690,UGC02690,3.3452655,-1.1086054,Sbc,B,,,4.2,146.71,14.564,13.507,151.33,,6270.2,0.313,70.21,160.83,6132.2,34.752,1.3583134465871542,0.3971915494694403,68.4514396684831,89.20721887252704,6.649668571246749,125
