# %ECSV 1.0
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: bbRad, unit: arcsec, datatype: float64, description: Galactocentric radius of ring}
# - {name: bbVrot, unit: km / s, datatype: float64}
# - {name: bbVrot_e1, unit: km / s, datatype: float64}
# - {name: bbVrot_e2, unit: km / s, datatype: float64}
# - {name: bbVdisp, unit: km / s, datatype: float64}
# - {name: bbXpos, unit: pix, datatype: float64}
# - {name: bbYpos, unit: pix, datatype: float64}
# - {name: bbVmean, unit: km / s, datatype: float64, description: 'Systemic velocity in radio defn, LSR frame'}
# - {name: bbVmean_e1, unit: km / s, datatype: float64}
# - {name: bbVmean_e2, unit: km / s, datatype: float64}
# - {name: bbPA, unit: deg, datatype: float64}
# - {name: bbPA_e1, unit: deg, datatype: float64}
# - {name: bbPA_e2, unit: deg, datatype: float64}
# - {name: bbInc, unit: deg, datatype: float64}
# - {name: bbZ0, unit: arcsec, datatype: float64, description: Scale height of disk in arcsec}
# - {name: bbVrotfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbVdispfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbXposfit, unit: pix, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbYposfit, unit: pix, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbVsysfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbPAfit, unit: deg, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbIncfit, unit: deg, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbFtype, datatype: int64, description: 'Function to minimize: 1=chi-squared, 2=|mod-obs|'}
# - {name: bbWfunc, datatype: int64, description: 'Weighting function: 0=uniform, 1=|cos|, 2=cos^2'}
# - {name: bbFlag, datatype: int64, description: '=1 when some ringlog exits, but Bbarolo fails to produce at least one of the plots'}
# delimiter: ','
# meta: !!omap
# - {comments: Bbarolo first round results for run smo7_fixvd_dilmsk}
# - {date: '2023-12-03'}
# schema: astropy-2.0
Name,bbRad,bbVrot,bbVrot_e1,bbVrot_e2,bbVdisp,bbXpos,bbYpos,bbVmean,bbVmean_e1,bbVmean_e2,bbPA,bbPA_e1,bbPA_e2,bbInc,bbZ0,bbVrotfit,bbVdispfit,bbXposfit,bbYposfit,bbVsysfit,bbPAfit,bbIncfit,bbFtype,bbWfunc,bbFlag
NGC5953,4.5,142.914,-2.023,2.352,8.0,64.058,63.596,1997.542,-1.793,1.829,227.759,-3.357,3.136,41.784,0.731,1,0,0,0,1,1,0,1,1,0
NGC5953,7.5,140.936,-2.011,2.137,8.0,64.058,63.596,1997.649,-3.322,3.365,231.904,-7.957,7.957,41.784,0.731,1,0,0,0,1,1,0,1,1,0
NGC5953,10.5,139.308,-3.309,3.344,8.0,64.058,63.596,1997.397,-3.104,3.116,231.495,-6.005,6.005,41.784,0.731,1,0,0,0,1,1,0,1,1,0
NGC5953,13.5,138.562,-7.04,4.303,8.0,64.058,63.596,1998.018,-3.202,2.289,227.216,-2.565,2.565,41.784,0.731,1,0,0,0,1,1,0,1,1,0
NGC5953,16.5,181.765,-16.864,13.25,8.0,64.058,63.596,1989.785,-6.779,5.574,229.097,-3.473,3.473,41.784,0.731,1,0,0,0,1,1,0,1,1,0
NGC5953,19.5,203.896,-13.028,12.849,8.0,64.058,63.596,1996.839,-13.43,13.43,223.358,-5.36,5.36,41.784,0.731,1,0,0,0,1,1,0,1,1,0
NGC5980,1.5,188.686,-10.33,10.508,8.0,63.755,63.935,4034.202,-11.313,9.99,198.508,-7.214,6.833,73.985,0.348,1,0,0,0,1,1,0,1,1,0
NGC5980,4.5,209.571,-5.859,5.117,8.0,63.755,63.935,4052.273,-3.082,2.835,199.907,-3.387,3.387,73.985,0.348,1,0,0,0,1,1,0,1,1,0
NGC5980,7.5,205.615,-4.922,4.313,8.0,63.755,63.935,4051.42,-2.691,2.488,198.179,-3.152,3.152,73.985,0.348,1,0,0,0,1,1,0,1,1,0
NGC5980,10.5,202.479,-4.045,3.342,8.0,63.755,63.935,4047.818,-1.348,1.114,199.545,-1.798,1.485,73.985,0.348,1,0,0,0,1,1,0,1,1,0
NGC5980,13.5,204.095,-2.565,1.799,8.0,63.755,63.935,4044.71,-1.157,1.112,197.95,-0.907,1.538,73.985,0.348,1,0,0,0,1,1,0,1,1,0
NGC5980,16.5,207.115,-3.479,3.479,8.0,63.755,63.935,4043.886,-1.866,1.614,195.23,-2.121,1.364,73.985,0.348,1,0,0,0,1,1,0,1,1,0
NGC5980,19.5,212.178,-4.405,3.781,8.0,63.755,63.935,4045.537,-2.243,2.035,192.018,-2.325,2.325,73.985,0.348,1,0,0,0,1,1,0,1,1,0
NGC5980,22.5,212.544,-3.971,3.971,8.0,63.755,63.935,4048.534,-1.863,1.86,192.528,-1.617,1.61,73.985,0.348,1,0,0,0,1,1,0,1,1,0
NGC5980,25.5,217.395,-4.066,3.037,8.0,63.755,63.935,4051.867,-1.94,1.597,191.681,-1.754,1.754,73.985,0.348,1,0,0,0,1,1,0,1,1,0
NGC5980,28.5,220.958,-6.278,6.341,8.0,63.755,63.935,4053.002,-2.672,2.564,193.464,-1.738,1.349,73.985,0.348,1,0,0,0,1,1,0,1,1,0
NGC6004,1.5,82.088,-3.705,3.926,8.0,63.744,63.888,3793.687,-1.235,1.309,97.293,-1.647,1.745,38.453,0.374,1,0,0,0,1,1,0,1,1,0
NGC6004,4.5,112.883,-11.32,8.637,8.0,63.744,63.888,3788.298,-5.345,4.45,97.274,-4.714,4.714,38.453,0.374,1,0,0,0,1,1,0,1,1,0
NGC6004,7.5,156.521,-13.191,11.423,8.0,63.744,63.888,3805.251,-6.291,5.702,96.722,-5.682,5.682,38.453,0.374,1,0,0,0,1,1,0,1,1,0
NGC6004,10.5,159.36,-7.462,5.517,8.0,63.744,63.888,3798.604,-4.995,4.347,96.283,-7.524,7.524,38.453,0.374,1,0,0,0,1,1,0,1,1,0
NGC6004,13.5,157.613,-5.558,5.213,8.0,63.744,63.888,3798.404,-3.365,3.25,92.49,-4.538,4.538,38.453,0.374,1,0,0,0,1,1,0,1,1,0
NGC6004,16.5,159.887,-5.662,5.254,8.0,63.744,63.888,3798.958,-1.887,1.751,92.186,-2.516,2.335,38.453,0.374,1,0,0,0,1,1,0,1,1,0
NGC6004,19.5,159.898,-7.295,5.854,8.0,63.744,63.888,3802.106,-3.793,3.623,92.033,-4.084,5.014,38.453,0.374,1,0,0,0,1,1,0,1,1,0
NGC6004,22.5,125.627,-16.255,12.116,8.0,63.744,63.888,3822.191,-10.5,10.617,94.878,-7.502,7.502,38.453,0.374,1,0,0,0,1,1,0,1,1,0
NGC6060,1.5,197.243,-32.362,21.732,8.0,64.21,64.059,4379.171,-9.572,11.646,297.0,-13.978,11.126,58.515,0.326,1,0,0,0,1,1,0,1,1,0
NGC6060,4.5,206.353,-7.001,5.568,8.0,64.21,64.059,4391.037,-3.308,3.133,286.816,-2.921,3.831,58.515,0.326,1,0,0,0,1,1,0,1,1,0
NGC6060,7.5,212.279,-5.487,5.172,8.0,64.21,64.059,4400.249,-3.913,3.302,284.807,-6.252,4.734,58.515,0.326,1,0,0,0,1,1,0,1,1,0
NGC6060,10.5,215.688,-5.867,5.216,8.0,64.21,64.059,4403.756,-3.349,3.376,280.941,-4.18,4.913,58.515,0.326,1,0,0,0,1,1,0,1,1,0
NGC6060,13.5,204.982,-8.32,6.849,8.0,64.21,64.059,4397.537,-3.87,3.697,283.107,-3.29,4.242,58.515,0.326,1,0,0,0,1,1,0,1,1,0
NGC6060,16.5,190.901,-4.67,4.908,8.0,64.21,64.059,4388.617,-3.252,2.841,284.268,-5.085,3.616,58.515,0.326,1,0,0,0,1,1,0,1,1,0
NGC6060,19.5,194.041,-3.624,3.285,8.0,64.21,64.059,4387.514,-2.05,1.971,281.399,-2.526,2.627,58.515,0.326,1,0,0,0,1,1,0,1,1,0
NGC6060,22.5,200.451,-3.727,3.779,8.0,64.21,64.059,4390.39,-2.115,2.273,281.016,-2.617,3.04,58.515,0.326,1,0,0,0,1,1,0,1,1,0
NGC6060,25.5,216.125,-5.079,4.602,8.0,64.21,64.059,4390.582,-2.545,2.482,279.034,-2.556,2.844,58.515,0.326,1,0,0,0,1,1,0,1,1,0
NGC6060,28.5,226.76,-3.678,3.359,8.0,64.21,64.059,4393.517,-2.083,2.062,279.107,-2.57,2.828,58.515,0.326,1,0,0,0,1,1,0,1,1,0
NGC6060,31.5,234.575,-5.507,4.919,8.0,64.21,64.059,4397.285,-2.951,2.589,278.64,-3.345,2.849,58.515,0.326,1,0,0,0,1,1,0,1,1,0
NGC6060,34.5,202.526,-10.153,16.881,8.0,64.21,64.059,4435.74,-5.301,7.596,285.22,-5.749,5.908,58.515,0.326,1,0,0,0,1,1,0,1,1,0
NGC6155,1.5,104.718,-8.976,7.938,8.0,63.601,64.016,2452.791,-13.013,11.472,312.544,-4.684,4.684,51.072,0.594,1,0,0,0,1,1,0,1,1,0
NGC6155,4.5,69.207,-3.881,2.921,8.0,63.601,64.016,2413.02,-1.294,0.974,306.695,-1.725,1.298,51.072,0.594,1,0,0,0,1,1,0,1,1,0
NGC6155,7.5,82.132,-3.24,3.59,8.0,63.601,64.016,2412.301,-3.533,3.65,314.552,-7.359,7.359,51.072,0.594,1,0,0,0,1,1,0,1,1,0
NGC6155,10.5,101.16,-4.143,3.649,8.0,63.601,64.016,2412.54,-2.909,2.745,307.626,-4.585,4.585,51.072,0.594,1,0,0,0,1,1,0,1,1,0
NGC6155,13.5,109.935,-3.036,2.642,8.0,63.601,64.016,2416.373,-2.13,1.998,311.594,-3.353,3.353,51.072,0.594,1,0,0,0,1,1,0,1,1,0
NGC6155,16.5,117.609,-3.991,3.515,8.0,63.601,64.016,2415.148,-2.674,2.515,312.293,-4.03,4.03,51.072,0.594,1,0,0,0,1,1,0,1,1,0
NGC6155,19.5,125.165,-5.004,5.162,8.0,63.601,64.016,2412.74,-2.735,2.877,310.183,-3.2,3.469,51.072,0.594,1,0,0,0,1,1,0,1,1,0
NGC6155,22.5,127.976,-5.592,6.981,8.0,63.601,64.016,2412.358,-3.087,3.55,312.615,-3.67,3.67,51.072,0.594,1,0,0,0,1,1,0,1,1,0
NGC6186,1.5,134.649,-5.976,4.491,8.0,64.126,63.892,2935.507,-4.493,3.998,249.6,-7.503,7.503,66.722,0.489,1,0,0,0,1,1,0,1,1,0
NGC6186,4.5,133.089,-4.874,4.442,8.0,64.126,63.892,2940.502,-1.625,1.481,249.515,-2.166,1.974,66.722,0.489,1,0,0,0,1,1,0,1,1,0
NGC6186,7.5,126.854,-8.022,5.86,8.0,64.126,63.892,2942.712,-3.496,2.776,249.526,-2.467,2.467,66.722,0.489,1,0,0,0,1,1,0,1,1,0
NGC6186,10.5,111.88,-6.156,4.773,8.0,64.126,63.892,2935.773,-2.052,1.591,249.6,-2.736,2.121,66.722,0.489,1,0,0,0,1,1,0,1,1,0
NGC6186,13.5,106.011,-6.448,6.231,8.0,64.126,63.892,2935.293,-3.125,3.053,249.599,-2.926,2.926,66.722,0.489,1,0,0,0,1,1,0,1,1,0
NGC6186,16.5,106.72,-10.261,7.478,8.0,64.126,63.892,2937.353,-3.899,2.853,247.319,-1.435,1.081,66.722,0.489,1,0,0,0,1,1,0,1,1,0
NGC6186,19.5,108.326,-7.039,6.596,8.0,64.126,63.892,2938.391,-2.346,2.199,248.57,-3.128,2.931,66.722,0.489,1,0,0,0,1,1,0,1,1,0
NGC6186,22.5,118.388,-6.18,5.677,8.0,64.126,63.892,2940.94,-3.587,3.419,248.693,-4.581,4.581,66.722,0.489,1,0,0,0,1,1,0,1,1,0
NGC6301,1.5,158.494,-18.805,18.805,8.0,63.619,63.571,8104.466,-35.359,42.573,111.996,-2.527,2.527,56.491,0.169,1,0,0,0,1,1,0,1,1,0
NGC6301,4.5,119.563,-12.325,9.843,8.0,63.619,63.571,8137.621,-4.108,3.281,113.5,-5.478,4.375,56.491,0.169,1,0,0,0,1,1,0,1,1,0
NGC6301,7.5,176.552,-10.3,8.653,8.0,63.619,63.571,8145.573,-12.202,9.818,113.292,-5.055,5.055,56.491,0.169,1,0,0,0,1,1,0,1,1,0
NGC6301,10.5,190.249,-8.25,7.531,8.0,63.619,63.571,8139.563,-4.968,4.728,113.5,-6.654,6.654,56.491,0.169,1,0,0,0,1,1,0,1,1,0
NGC6301,13.5,211.042,-6.978,5.485,8.0,63.619,63.571,8135.083,-4.052,3.555,105.889,-5.179,5.179,56.491,0.169,1,0,0,0,1,1,0,1,1,0
NGC6301,16.5,222.363,-5.063,5.296,8.0,63.619,63.571,8135.879,-2.863,2.941,105.999,-3.526,3.526,56.491,0.169,1,0,0,0,1,1,0,1,1,0
NGC6301,19.5,229.608,-4.736,5.816,8.0,63.619,63.571,8138.572,-2.531,2.83,107.979,-2.858,2.675,56.491,0.169,1,0,0,0,1,1,0,1,1,0
NGC6301,22.5,233.016,-4.041,4.041,8.0,63.619,63.571,8138.53,-2.545,2.16,109.48,-3.594,2.44,56.491,0.169,1,0,0,0,1,1,0,1,1,0
NGC6314,1.5,247.714,-7.7,7.824,8.0,63.811,64.112,6524.663,-4.212,4.253,177.597,-4.935,4.935,62.219,0.216,1,0,0,0,1,1,0,1,1,0
NGC6314,4.5,266.582,-5.755,4.74,8.0,63.811,64.112,6505.497,-3.056,2.718,171.523,-3.414,3.414,62.219,0.216,1,0,0,0,1,1,0,1,1,0
NGC6314,7.5,263.552,-7.637,6.163,8.0,63.811,64.112,6507.042,-6.939,7.865,180.875,-5.382,5.382,62.219,0.216,1,0,0,0,1,1,0,1,1,0
NGC6314,10.5,254.076,-12.677,12.58,8.0,63.811,64.112,6502.707,-9.696,8.724,174.947,-3.265,3.265,62.219,0.216,1,0,0,0,1,1,0,1,1,0
NGC6314,13.5,253.942,-14.451,11.397,8.0,63.811,64.112,6513.086,-13.447,12.619,178.314,-9.299,8.006,62.219,0.216,1,0,0,0,1,1,0,1,1,0
NGC6314,16.5,204.848,-13.446,11.265,8.0,63.811,64.112,6481.42,-15.786,19.833,181.0,-9.744,10.366,62.219,0.216,1,0,0,0,1,1,0,1,1,0
NGC6314,19.5,227.167,-12.832,12.222,8.0,63.811,64.112,6501.962,-11.449,11.834,179.46,-3.129,3.129,62.219,0.216,1,0,0,0,1,1,0,1,1,0
NGC6314,22.5,248.659,-10.699,8.287,8.0,63.811,64.112,6521.088,-9.803,9.57,175.246,-3.696,3.696,62.219,0.216,1,0,0,0,1,1,0,1,1,0
NGC6361,1.5,177.524,-16.039,12.704,8.0,63.92,63.861,3789.209,-12.444,14.666,221.8,-3.856,3.856,78.172,0.379,1,0,0,0,1,1,0,1,1,0
NGC6361,4.5,186.235,-13.391,18.058,8.0,63.92,63.861,3790.496,-13.456,16.66,231.8,-8.949,11.573,78.172,0.379,1,0,0,0,1,1,0,1,1,0
NGC6361,7.5,215.453,-10.137,10.094,8.0,63.92,63.861,3788.922,-18.423,13.472,224.227,-1.168,1.558,78.172,0.379,1,0,0,0,1,1,0,1,1,0
NGC6361,10.5,220.424,-8.212,6.286,8.0,63.92,63.861,3783.969,-3.53,2.888,221.809,-2.378,2.378,78.172,0.379,1,0,0,0,1,1,0,1,1,0
NGC6361,13.5,212.963,-8.623,6.568,8.0,63.92,63.861,3791.228,-12.05,11.932,221.801,-1.429,1.429,78.172,0.379,1,0,0,0,1,1,0,1,1,0
NGC6361,16.5,210.396,-7.976,8.562,8.0,63.92,63.861,3787.125,-2.897,3.092,221.8,-0.714,0.714,78.172,0.379,1,0,0,0,1,1,0,1,1,0
NGC6361,19.5,212.857,-6.786,5.716,8.0,63.92,63.861,3783.079,-2.685,2.328,221.8,-1.269,1.269,78.172,0.379,1,0,0,0,1,1,0,1,1,0
NGC6361,22.5,217.61,-4.685,4.513,8.0,63.92,63.861,3779.016,-1.962,2.026,223.15,-1.202,1.566,78.172,0.379,1,0,0,0,1,1,0,1,1,0
NGC6361,25.5,222.122,-5.506,3.587,8.0,63.92,63.861,3779.066,-2.798,1.855,226.795,-2.888,1.977,78.172,0.379,1,0,0,0,1,1,0,1,1,0
NGC6361,28.5,225.204,-3.065,3.198,8.0,63.92,63.861,3779.623,-1.472,1.599,228.383,-1.352,1.599,78.172,0.379,1,0,0,0,1,1,0,1,1,0
NGC6361,31.5,230.075,-3.21,3.145,8.0,63.92,63.861,3781.789,-1.348,1.426,229.195,-0.836,1.133,78.172,0.379,1,0,0,0,1,1,0,1,1,0
NGC6361,34.5,232.828,-3.423,3.636,8.0,63.92,63.861,3781.83,-1.475,1.546,230.114,-1.002,1.002,78.172,0.379,1,0,0,0,1,1,0,1,1,0
NGC6394,1.5,201.726,-10.031,10.464,8.0,63.816,64.01,8183.166,-22.628,24.944,52.635,-10.886,11.803,70.228,0.166,1,0,0,0,1,1,0,1,1,0
NGC6394,4.5,203.878,-30.741,30.741,8.0,63.816,64.01,8380.859,-64.234,50.64,62.4,-31.658,27.127,70.228,0.166,1,0,0,0,1,1,0,1,1,0
NGC6394,7.5,143.422,-8.799,6.839,8.0,63.816,64.01,8306.785,-3.395,2.741,59.312,-1.385,1.385,70.228,0.166,1,0,0,0,1,1,0,1,1,0
NGC6394,10.5,177.914,-12.405,9.605,8.0,63.816,64.01,8326.1,-26.297,19.72,62.4,-4.806,4.806,70.228,0.166,1,0,0,0,1,1,0,1,1,0
NGC6394,13.5,224.149,-18.659,14.987,8.0,63.816,64.01,8308.99,-6.22,4.996,62.309,-8.293,6.661,70.228,0.166,1,0,0,0,1,1,0,1,1,0
NGC6394,16.5,246.69,-11.046,12.915,8.0,63.816,64.01,8309.161,-4.501,5.174,57.184,-2.457,2.608,70.228,0.166,1,0,0,0,1,1,0,1,1,0
NGC6394,19.5,267.381,-15.306,16.839,8.0,63.816,64.01,8310.762,-16.388,14.865,53.228,-2.055,2.055,70.228,0.166,1,0,0,0,1,1,0,1,1,0
NGC6394,22.5,309.885,-32.305,31.875,8.0,63.816,64.01,8310.975,-12.188,14.536,52.4,-14.831,15.47,70.228,0.166,1,0,0,0,1,1,0,1,1,0
NGC6478,1.5,188.85,-9.391,7.548,8.0,64.169,64.46,6598.197,-3.802,2.996,212.529,-2.015,1.44,74.568,0.21,1,0,0,0,1,1,0,1,1,0
NGC6478,4.5,226.277,-7.154,6.923,8.0,64.169,64.46,6631.824,-3.062,3.282,207.333,-2.032,2.923,74.568,0.21,1,0,0,0,1,1,0,1,1,0
NGC6478,7.5,223.356,-4.873,6.687,8.0,64.169,64.46,6625.394,-2.581,3.186,213.83,-2.871,2.871,74.568,0.21,1,0,0,0,1,1,0,1,1,0
NGC6478,10.5,221.709,-3.671,4.023,8.0,64.169,64.46,6626.5,-1.224,1.341,213.181,-1.632,1.788,74.568,0.21,1,0,0,0,1,1,0,1,1,0
NGC6478,13.5,221.479,-3.332,3.817,8.0,64.169,64.46,6629.68,-2.229,2.391,211.635,-3.355,3.355,74.568,0.21,1,0,0,0,1,1,0,1,1,0
NGC6478,16.5,226.927,-3.999,5.824,8.0,64.169,64.46,6636.68,-1.902,2.567,212.104,-1.708,1.876,74.568,0.21,1,0,0,0,1,1,0,1,1,0
NGC6478,19.5,242.834,-3.088,3.155,8.0,64.169,64.46,6643.812,-1.534,1.655,211.728,-1.515,1.811,74.568,0.21,1,0,0,0,1,1,0,1,1,0
NGC6478,22.5,248.003,-3.893,2.518,8.0,64.169,64.46,6643.532,-1.298,0.839,213.486,-1.73,1.119,74.568,0.21,1,0,0,0,1,1,0,1,1,0
NGC6478,25.5,250.702,-6.417,7.024,8.0,64.169,64.46,6640.36,-2.631,2.926,211.771,-1.475,1.754,74.568,0.21,1,0,0,0,1,1,0,1,1,0
NGC6478,28.5,288.874,-14.188,14.965,8.0,64.169,64.46,6656.908,-15.83,16.405,213.366,-10.006,10.457,74.568,0.21,1,0,0,0,1,1,0,1,1,0
NGC7738,1.5,208.301,-9.629,11.761,8.0,64.197,64.409,6589.405,-3.21,3.92,59.44,-4.28,5.227,61.689,0.212,1,0,0,0,1,1,0,1,1,0
NGC7738,4.5,217.593,-14.424,11.693,8.0,64.197,64.409,6597.474,-4.808,3.898,51.878,-6.411,5.197,61.689,0.212,1,0,0,0,1,1,0,1,1,0
NGC7738,7.5,203.143,-22.614,17.369,8.0,64.197,64.409,6603.433,-16.378,20.405,59.7,-12.997,12.591,61.689,0.212,1,0,0,0,1,1,0,1,1,0
NGC7738,10.5,166.353,-12.65,15.187,8.0,64.197,64.409,6612.248,-14.507,11.627,59.7,-9.052,8.938,61.689,0.212,1,0,0,0,1,1,0,1,1,0
NGC7738,13.5,210.121,-33.548,43.133,8.0,64.197,64.409,6554.459,-86.306,90.87,57.443,-39.951,44.668,61.689,0.212,1,0,0,0,1,1,0,1,1,0
NGC7738,16.5,175.006,-11.748,13.165,8.0,64.197,64.409,6674.6,-49.836,34.193,59.7,-20.528,15.786,61.689,0.212,1,0,0,0,1,1,0,1,1,0
NGC7738,19.5,216.143,-6.645,8.76,8.0,64.197,64.409,6718.893,-11.893,11.614,52.966,-2.791,2.687,61.689,0.212,1,0,0,0,1,1,0,1,1,0
NGC7738,22.5,159.494,-18.648,22.214,8.0,64.197,64.409,6671.92,-213.327,174.424,56.78,-77.325,65.546,61.689,0.212,1,0,0,0,1,1,0,1,1,0
NGC7819,1.5,188.653,-15.746,11.733,8.0,64.13,64.1,4811.314,-5.249,3.911,95.078,-6.998,5.215,58.178,0.288,1,0,0,0,1,1,0,1,1,0
NGC7819,4.5,216.002,-18.224,18.803,8.0,64.13,64.1,4784.707,-12.675,13.8,93.953,-10.3,10.868,58.178,0.288,1,0,0,0,1,1,0,1,1,0
NGC7819,7.5,206.932,-20.777,16.359,8.0,64.13,64.1,4923.757,-25.932,21.122,89.378,-15.569,12.494,58.178,0.288,1,0,0,0,1,1,0,1,1,0
NGC7819,10.5,101.709,-17.42,20.15,8.0,64.13,64.1,4874.333,-14.527,16.497,95.3,-4.323,4.323,58.178,0.288,1,0,0,0,1,1,0,1,1,0
NGC7819,13.5,93.534,-17.755,17.207,8.0,64.13,64.1,4887.417,-13.256,11.407,95.3,-3.166,3.166,58.178,0.288,1,0,0,0,1,1,0,1,1,0
NGC7819,16.5,89.894,-13.841,15.598,8.0,64.13,64.1,4884.757,-6.993,7.579,95.099,-7.139,7.139,58.178,0.288,1,0,0,0,1,1,0,1,1,0
UGC03539,7.5,202.335,-9.04,8.019,8.0,64.678,62.906,3350.64,-3.013,2.673,127.9,-4.018,3.564,88.0,0.441,1,0,0,0,1,1,0,1,1,0
UGC03539,10.5,205.62,-11.445,8.836,8.0,64.678,62.906,3198.024,-11.412,9.021,127.9,-7.619,5.952,88.0,0.441,1,0,0,0,1,1,0,1,1,0
UGC03539,13.5,141.054,-4.09,5.031,8.0,64.678,62.906,3262.373,-1.363,1.677,126.945,-1.818,2.236,88.0,0.441,1,0,0,0,1,1,0,1,1,0
UGC03539,16.5,150.21,-5.128,5.4,8.0,64.678,62.906,3265.268,-1.709,1.8,126.284,-2.279,2.4,88.0,0.441,1,0,0,0,1,1,0,1,1,0
UGC03539,19.5,208.432,-18.137,13.925,8.0,64.678,62.906,3262.905,-6.046,4.642,127.428,-8.061,6.189,88.0,0.441,1,0,0,0,1,1,0,1,1,0
UGC03539,22.5,200.337,-13.648,16.912,8.0,64.678,62.906,3262.515,-4.549,5.637,127.9,-6.066,7.517,88.0,0.441,1,0,0,0,1,1,0,1,1,0
UGC03969,1.5,177.214,-10.935,8.362,8.0,63.625,64.131,7924.314,-5.615,4.758,309.312,-5.912,5.912,77.837,0.175,1,0,0,0,1,1,0,1,1,0
UGC03969,4.5,165.497,-13.651,12.645,8.0,63.625,64.131,7911.684,-10.808,14.034,319.3,-8.153,8.893,77.837,0.175,1,0,0,0,1,1,0,1,1,0
UGC03969,7.5,181.591,-10.586,8.486,8.0,63.625,64.131,7915.69,-11.981,11.981,314.198,-4.322,3.585,77.837,0.175,1,0,0,0,1,1,0,1,1,0
UGC03969,10.5,195.74,-6.895,6.464,8.0,63.625,64.131,7912.219,-2.298,2.155,319.3,-3.065,2.873,77.837,0.175,1,0,0,0,1,1,0,1,1,0
UGC03969,13.5,205.526,-6.419,5.273,8.0,63.625,64.131,7912.38,-2.14,1.758,319.0,-2.853,2.343,77.837,0.175,1,0,0,0,1,1,0,1,1,0
UGC03969,16.5,204.405,-5.449,7.765,8.0,63.625,64.131,7913.204,-3.298,4.07,319.031,-4.446,4.446,77.837,0.175,1,0,0,0,1,1,0,1,1,0
UGC03969,19.5,211.578,-7.696,8.631,8.0,63.625,64.131,7905.791,-3.367,3.542,316.076,-2.404,1.995,77.837,0.175,1,0,0,0,1,1,0,1,1,0
UGC03969,22.5,210.516,-13.082,12.307,8.0,63.625,64.131,7904.941,-13.379,14.702,316.873,-1.995,1.502,77.837,0.175,1,0,0,0,1,1,0,1,1,0
UGC03973,1.5,226.437,-4.823,6.576,8.0,63.992,63.904,6513.63,-1.608,2.192,320.211,-2.144,2.923,35.963,0.216,1,0,0,0,1,1,0,1,1,0
UGC03973,4.5,199.995,-12.373,12.685,8.0,63.992,63.904,6505.403,-4.124,4.228,322.38,-5.499,5.638,35.963,0.216,1,0,0,0,1,1,0,1,1,0
UGC03973,7.5,175.953,-9.733,8.187,8.0,63.992,63.904,6517.179,-3.244,2.729,321.923,-4.326,3.639,35.963,0.216,1,0,0,0,1,1,0,1,1,0
UGC03973,10.5,172.498,-8.117,6.974,8.0,63.992,63.904,6519.564,-7.301,6.968,328.461,-5.139,4.647,35.963,0.216,1,0,0,0,1,1,0,1,1,0
UGC03973,13.5,163.118,-11.044,11.039,8.0,63.992,63.904,6516.958,-3.681,3.68,327.43,-4.909,4.906,35.963,0.216,1,0,0,0,1,1,0,1,1,0
UGC03973,16.5,152.342,-26.222,19.807,8.0,63.992,63.904,6512.589,-11.919,11.925,323.702,-4.66,4.66,35.963,0.216,1,0,0,0,1,1,0,1,1,0
UGC03973,19.5,139.461,-26.875,27.372,8.0,63.992,63.904,6505.313,-11.372,11.537,328.8,-7.239,7.239,35.963,0.216,1,0,0,0,1,1,0,1,1,0
UGC03973,22.5,148.951,-18.106,23.439,8.0,63.992,63.904,6503.562,-6.035,7.813,328.8,-8.047,10.417,35.963,0.216,1,0,0,0,1,1,0,1,1,0
UGC04029,1.5,219.047,-15.599,15.113,8.0,64.017,63.774,4488.606,-19.575,16.11,243.541,-0.456,0.456,84.924,0.327,1,0,0,0,1,1,0,1,1,0
UGC04029,4.5,266.668,-18.14,19.661,8.0,64.017,63.774,4176.939,-29.456,30.549,238.5,-1.273,1.273,84.924,0.327,1,0,0,0,1,1,0,1,1,0
UGC04029,7.5,193.668,-19.37,15.091,8.0,64.017,63.774,4425.449,-39.385,32.404,243.347,-1.302,1.756,84.924,0.327,1,0,0,0,1,1,0,1,1,0
UGC04029,10.5,227.602,-37.79,42.23,8.0,64.017,63.774,4276.988,-48.29,68.067,247.715,-28.693,36.766,84.924,0.327,1,0,0,0,1,1,0,1,1,0
UGC04029,13.5,187.215,-10.789,8.671,8.0,64.017,63.774,4397.033,-13.072,18.312,248.5,-7.953,8.994,84.924,0.327,1,0,0,0,1,1,0,1,1,0
UGC04029,16.5,140.578,-3.209,3.628,8.0,64.017,63.774,4351.322,-1.07,1.209,240.34,-1.426,1.612,84.924,0.327,1,0,0,0,1,1,0,1,1,0
