# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: bbRad, unit: arcsec, datatype: float64, description: Galactocentric radius of ring}
# - {name: bbVrot, unit: km / s, datatype: float64}
# - {name: bbVrot_e1, unit: km / s, datatype: float64}
# - {name: bbVrot_e2, unit: km / s, datatype: float64}
# - {name: bbVdisp, unit: km / s, datatype: float64}
# - {name: bbXpos, unit: pix, datatype: float64}
# - {name: bbYpos, unit: pix, datatype: float64}
# - {name: bbVmean, unit: km / s, datatype: float64, description: 'Systemic velocity in radio defn, LSR frame'}
# - {name: bbVmean_e1, unit: km / s, datatype: float64}
# - {name: bbVmean_e2, unit: km / s, datatype: float64}
# - {name: bbPA, unit: deg, datatype: float64}
# - {name: bbPA_e1, unit: deg, datatype: float64}
# - {name: bbPA_e2, unit: deg, datatype: float64}
# - {name: bbInc, unit: deg, datatype: float64}
# - {name: bbZ0, unit: arcsec, datatype: float64, description: Scale height of disk in arcsec}
# - {name: bbVrotfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbVdispfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbXposfit, unit: pix, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbYposfit, unit: pix, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbVsysfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbPAfit, unit: deg, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbIncfit, unit: deg, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbFtype, datatype: int64, description: 'Function to minimize: 1=chi-squared, 2=|mod-obs|'}
# - {name: bbWfunc, datatype: int64, description: 'Weighting function: 0=uniform, 1=|cos|, 2=cos^2'}
# - {name: bbFlag, datatype: int64, description: '=1 when some ringlog exits, but Bbarolo fails to produce at least one of the plots'}
# delimiter: ','
# meta: !!omap
# - {comments: Bbarolo first round results for run natv_fixvd_dilmsk}
# - {date: '2020-07-15'}
# schema: astropy-2.0
Name,bbRad,bbVrot,bbVrot_e1,bbVrot_e2,bbVdisp,bbXpos,bbYpos,bbVmean,bbVmean_e1,bbVmean_e2,bbPA,bbPA_e1,bbPA_e2,bbInc,bbZ0,bbVrotfit,bbVdispfit,bbXposfit,bbYposfit,bbVsysfit,bbPAfit,bbIncfit,bbFtype,bbWfunc,bbFlag
NGC6060,4.5,201.905,-5.367,5.244,8.0,64.21,64.059,4390.881,-2.984,2.746,286.851,-3.584,2.993,58.5,0.326,1,0,0,0,1,1,0,1,1,0
NGC6060,7.5,202.515,-4.313,5.536,8.0,64.21,64.059,4410.565,-4.359,3.853,288.844,-8.765,6.023,58.5,0.326,1,0,0,0,1,1,0,1,1,0
NGC6060,10.5,215.69,-6.076,5.043,8.0,64.21,64.059,4413.311,-2.888,2.297,284.118,-2.59,1.848,58.5,0.326,1,0,0,0,1,1,0,1,1,0
NGC6060,13.5,200.71,-6.436,6.205,8.0,64.21,64.059,4397.187,-2.805,2.884,283.368,-1.98,2.447,58.5,0.326,1,0,0,0,1,1,0,1,1,0
NGC6060,16.5,208.006,-27.403,20.099,8.0,64.21,64.059,4378.268,-14.556,11.413,297.0,-14.966,14.966,58.5,0.326,1,0,0,0,1,1,0,1,1,0
NGC6060,19.5,187.366,-3.292,3.725,8.0,64.21,64.059,4389.902,-1.478,1.75,281.464,-1.142,1.524,58.5,0.326,1,0,0,0,1,1,0,1,1,0
NGC6060,22.5,201.042,-4.43,3.579,8.0,64.21,64.059,4389.075,-2.041,1.741,282.054,-1.694,1.644,58.5,0.326,1,0,0,0,1,1,0,1,1,0
NGC6060,25.5,256.569,-22.956,32.627,8.0,64.21,64.059,4582.495,-220.229,220.229,295.565,-81.062,84.285,58.5,0.326,1,0,0,0,1,1,0,1,1,0
NGC6060,28.5,226.609,-2.912,2.912,8.0,64.21,64.059,4393.411,-1.622,1.544,280.084,-1.954,1.719,58.5,0.326,1,0,0,0,1,1,0,1,1,0
NGC6060,31.5,233.609,-4.188,5.221,8.0,64.21,64.059,4398.899,-1.803,2.268,279.521,-1.221,1.582,58.5,0.326,1,0,0,0,1,1,0,1,1,0
NGC6060,34.5,198.796,-5.487,8.521,8.0,64.21,64.059,4449.322,-1.829,2.84,295.726,-2.439,3.787,58.5,0.326,1,0,0,0,1,1,0,1,1,0
NGC6155,1.5,121.669,-7.823,9.399,8.0,63.601,64.016,2347.699,-9.984,10.067,313.414,-4.351,4.351,51.1,0.596,1,0,0,0,1,1,0,1,1,0
NGC6155,4.5,60.902,-3.893,3.328,8.0,63.601,64.016,2408.171,-2.11,1.922,305.0,-2.439,2.439,51.1,0.596,1,0,0,0,1,1,0,1,1,0
NGC6155,7.5,84.908,-2.925,2.681,8.0,63.601,64.016,2409.743,-2.296,2.214,314.89,-3.962,3.962,51.1,0.596,1,0,0,0,1,1,0,1,1,0
NGC6155,10.5,98.661,-3.16,2.868,8.0,63.601,64.016,2413.228,-2.695,1.936,310.263,-4.926,2.94,51.1,0.596,1,0,0,0,1,1,0,1,1,0
NGC6155,13.5,110.377,-2.845,2.721,8.0,63.601,64.016,2415.983,-1.657,1.759,309.277,-2.126,2.555,51.1,0.596,1,0,0,0,1,1,0,1,1,0
NGC6155,16.5,117.018,-2.861,3.253,8.0,63.601,64.016,2414.046,-1.601,1.679,312.335,-1.942,1.784,51.1,0.596,1,0,0,0,1,1,0,1,1,0
NGC6155,19.5,127.09,-4.122,3.374,8.0,63.601,64.016,2412.306,-2.286,1.859,309.877,-2.736,2.203,51.1,0.596,1,0,0,0,1,1,0,1,1,0
NGC6155,22.5,130.909,-5.111,5.163,8.0,63.601,64.016,2411.482,-2.582,2.599,310.306,-2.634,2.634,51.1,0.596,1,0,0,0,1,1,0,1,1,0
NGC6186,1.5,136.626,-4.358,3.631,8.0,64.126,63.892,2933.4,-1.453,1.21,249.6,-1.937,1.614,66.7,0.487,1,0,0,0,1,1,0,1,1,0
NGC6186,4.5,139.639,-4.096,4.215,8.0,64.126,63.892,2937.385,-1.365,1.405,249.6,-1.82,1.873,66.7,0.487,1,0,0,0,1,1,0,1,1,0
NGC6186,7.5,129.402,-7.897,5.434,8.0,64.126,63.892,2942.23,-2.632,1.811,249.6,-3.51,2.415,66.7,0.487,1,0,0,0,1,1,0,1,1,0
NGC6186,10.5,107.192,-5.307,5.402,8.0,64.126,63.892,2937.983,-2.604,2.635,245.732,-2.504,2.504,66.7,0.487,1,0,0,0,1,1,0,1,1,0
NGC6186,13.5,104.773,-7.207,5.81,8.0,64.126,63.892,2936.479,-2.98,2.515,249.6,-1.734,1.734,66.7,0.487,1,0,0,0,1,1,0,1,1,0
NGC6186,16.5,102.198,-8.06,6.999,8.0,64.126,63.892,2934.668,-2.687,2.333,249.6,-3.582,3.111,66.7,0.487,1,0,0,0,1,1,0,1,1,0
NGC6186,19.5,111.027,-5.045,4.343,8.0,64.126,63.892,2936.515,-1.816,1.56,247.929,-0.403,0.337,66.7,0.487,1,0,0,0,1,1,0,1,1,0
NGC6186,22.5,122.076,-5.569,4.692,8.0,64.126,63.892,2937.231,-1.856,1.564,249.6,-2.475,2.085,66.7,0.487,1,0,0,0,1,1,0,1,1,0
NGC6301,1.5,210.196,-10.991,10.487,8.0,63.619,63.571,8201.301,-192.501,158.941,111.865,-67.831,56.476,56.5,0.17,1,0,0,0,1,1,0,1,1,0
NGC6301,4.5,197.71,-9.724,7.991,8.0,63.619,63.571,8067.256,-3.241,2.664,113.5,-4.322,3.552,56.5,0.17,1,0,0,0,1,1,0,1,1,0
NGC6301,7.5,189.968,-13.941,10.949,8.0,63.619,63.571,8134.415,-9.184,7.907,108.12,-3.947,3.947,56.5,0.17,1,0,0,0,1,1,0,1,1,0
NGC6301,10.5,193.425,-5.364,4.693,8.0,63.619,63.571,8140.475,-2.878,2.622,107.505,-3.269,3.171,56.5,0.17,1,0,0,0,1,1,0,1,1,0
NGC6301,13.5,207.133,-5.658,6.528,8.0,63.619,63.571,8136.347,-2.9,3.19,104.829,-3.041,3.041,56.5,0.17,1,0,0,0,1,1,0,1,1,0
NGC6301,16.5,224.804,-4.189,2.752,8.0,63.619,63.571,8137.091,-1.866,1.481,106.987,-1.41,1.692,56.5,0.17,1,0,0,0,1,1,0,1,1,0
NGC6301,19.5,231.24,-4.907,4.514,8.0,63.619,63.571,8135.064,-2.196,2.073,108.228,-1.682,1.705,56.5,0.17,1,0,0,0,1,1,0,1,1,0
NGC6301,22.5,233.622,-5.083,5.083,8.0,63.619,63.571,8141.373,-2.094,2.212,107.249,-1.199,1.554,56.5,0.17,1,0,0,0,1,1,0,1,1,0
NGC6314,1.5,246.568,-8.272,6.601,8.0,63.811,64.112,6519.936,-4.11,3.554,176.682,-4.06,4.06,62.2,0.215,1,0,0,0,1,1,0,1,1,0
NGC6314,4.5,264.438,-6.342,6.816,8.0,63.811,64.112,6507.09,-3.838,3.996,171.505,-5.171,5.171,62.2,0.215,1,0,0,0,1,1,0,1,1,0
NGC6314,7.5,200.848,-5.289,4.717,8.0,63.811,64.112,6456.321,-6.705,7.126,181.0,-3.998,3.948,62.2,0.215,1,0,0,0,1,1,0,1,1,0
NGC6314,10.5,208.292,-6.368,6.684,8.0,63.811,64.112,6531.903,-2.123,2.228,178.285,-2.83,2.971,62.2,0.215,1,0,0,0,1,1,0,1,1,0
NGC6314,13.5,224.172,-7.58,9.122,8.0,63.811,64.112,6537.185,-3.141,3.528,178.756,-1.843,1.463,62.2,0.215,1,0,0,0,1,1,0,1,1,0
NGC6314,16.5,247.323,-4.255,4.878,8.0,63.811,64.112,6519.64,-1.812,2.019,178.743,-1.18,1.18,62.2,0.215,1,0,0,0,1,1,0,1,1,0
NGC6314,19.5,252.084,-6.431,6.073,8.0,63.811,64.112,6524.248,-2.832,3.058,174.246,-2.064,3.1,62.2,0.215,1,0,0,0,1,1,0,1,1,0
NGC6314,22.5,229.764,-8.046,6.7,8.0,63.811,64.112,6515.835,-71.516,84.077,175.451,-2.087,1.514,62.2,0.215,1,0,0,0,1,1,0,1,1,0
NGC6361,1.5,159.912,-12.306,9.428,8.0,63.92,63.861,3772.694,-4.388,3.475,223.28,-0.859,0.997,78.2,0.376,1,0,0,0,1,1,0,1,1,0
NGC6361,4.5,189.835,-12.351,16.764,8.0,63.92,63.861,3785.667,-21.28,20.919,231.794,-11.21,12.561,78.2,0.376,1,0,0,0,1,1,0,1,1,0
NGC6361,7.5,227.101,-9.627,9.774,8.0,63.92,63.861,3784.089,-3.678,3.727,222.251,-1.406,1.406,78.2,0.376,1,0,0,0,1,1,0,1,1,0
NGC6361,10.5,218.398,-9.212,9.213,8.0,63.92,63.861,3782.564,-3.843,3.844,223.054,-2.318,2.318,78.2,0.376,1,0,0,0,1,1,0,1,1,0
NGC6361,13.5,193.092,-8.567,7.384,8.0,63.92,63.861,3807.49,-3.111,2.717,221.924,-0.767,0.767,78.2,0.376,1,0,0,0,1,1,0,1,1,0
NGC6361,16.5,201.538,-11.036,10.409,8.0,63.92,63.861,3795.8,-4.189,3.98,222.4,-1.532,1.532,78.2,0.376,1,0,0,0,1,1,0,1,1,0
NGC6361,19.5,210.492,-6.622,7.993,8.0,63.92,63.861,3777.002,-2.887,3.272,225.791,-2.04,1.823,78.2,0.376,1,0,0,0,1,1,0,1,1,0
NGC6361,22.5,217.99,-5.753,5.614,8.0,63.92,63.861,3776.286,-2.39,2.397,224.374,-1.416,1.578,78.2,0.376,1,0,0,0,1,1,0,1,1,0
NGC6361,25.5,219.833,-3.54,3.54,8.0,63.92,63.861,3778.637,-1.564,1.52,228.35,-1.153,1.02,78.2,0.376,1,0,0,0,1,1,0,1,1,0
NGC6361,28.5,225.476,-2.875,2.875,8.0,63.92,63.861,3780.207,-1.319,1.216,229.441,-1.083,0.772,78.2,0.376,1,0,0,0,1,1,0,1,1,0
NGC6361,31.5,230.166,-3.632,3.278,8.0,63.92,63.861,3781.333,-1.33,1.25,229.233,-0.359,0.473,78.2,0.376,1,0,0,0,1,1,0,1,1,0
NGC6361,34.5,231.437,-2.035,1.703,8.0,63.92,63.861,3782.945,-0.884,0.793,230.321,-0.616,0.676,78.2,0.376,1,0,0,0,1,1,0,1,1,0
NGC6394,1.5,214.19,-12.043,14.682,8.0,63.816,64.01,8436.355,-54.686,46.236,54.139,-22.243,20.306,70.2,0.166,1,0,0,0,1,1,0,1,1,0
NGC6394,4.5,226.114,-20.708,15.706,8.0,63.816,64.01,8365.985,-161.833,191.87,62.4,-60.847,69.192,70.2,0.166,1,0,0,0,1,1,0,1,1,0
NGC6394,7.5,233.196,-10.527,10.343,8.0,63.816,64.01,8229.805,-28.986,35.754,62.4,-13.171,15.366,70.2,0.166,1,0,0,0,1,1,0,1,1,0
NGC6394,10.5,179.58,-12.988,9.931,8.0,63.816,64.01,8321.271,-4.329,3.31,61.0,-5.772,4.414,70.2,0.166,1,0,0,0,1,1,0,1,1,0
NGC6394,13.5,200.224,-9.672,12.05,8.0,63.816,64.01,8326.594,-3.696,4.489,61.966,-1.417,1.417,70.2,0.166,1,0,0,0,1,1,0,1,1,0
NGC6394,16.5,279.405,-10.803,18.307,8.0,63.816,64.01,8299.63,-3.878,6.323,57.225,-0.83,0.662,70.2,0.166,1,0,0,0,1,1,0,1,1,0
NGC6394,19.5,290.279,-9.102,12.528,8.0,63.816,64.01,8306.126,-3.578,4.912,54.629,-1.633,2.207,70.2,0.166,1,0,0,0,1,1,0,1,1,0
NGC6394,22.5,321.972,-15.567,15.84,8.0,63.816,64.01,8316.402,-6.365,6.456,52.4,-3.527,3.527,70.2,0.166,1,0,0,0,1,1,0,1,1,0
NGC6478,1.5,179.249,-16.742,12.771,8.0,64.169,64.46,6613.772,-64.9,64.9,211.767,-1.766,1.391,74.6,0.212,1,0,0,0,1,1,0,1,1,0
NGC6478,4.5,232.627,-5.438,4.669,8.0,64.169,64.46,6634.249,-2.471,2.471,207.247,-1.973,2.745,74.6,0.212,1,0,0,0,1,1,0,1,1,0
NGC6478,7.5,235.927,-5.261,5.16,8.0,64.169,64.46,6626.212,-1.754,1.72,213.852,-2.338,2.293,74.6,0.212,1,0,0,0,1,1,0,1,1,0
NGC6478,10.5,221.363,-5.406,5.411,8.0,64.169,64.46,6625.446,-1.802,1.804,214.148,-2.403,2.405,74.6,0.212,1,0,0,0,1,1,0,1,1,0
NGC6478,13.5,222.206,-4.374,4.205,8.0,64.169,64.46,6630.134,-1.458,1.402,213.739,-1.944,1.869,74.6,0.212,1,0,0,0,1,1,0,1,1,0
NGC6478,16.5,238.675,-4.195,3.158,8.0,64.169,64.46,6639.678,-2.125,1.779,213.299,-2.18,2.18,74.6,0.212,1,0,0,0,1,1,0,1,1,0
NGC6478,19.5,247.101,-5.582,4.323,8.0,64.169,64.46,6644.62,-2.124,1.721,212.652,-0.79,0.838,74.6,0.212,1,0,0,0,1,1,0,1,1,0
NGC6478,22.5,248.081,-5.424,5.89,8.0,64.169,64.46,6643.767,-1.808,1.963,213.504,-2.411,2.618,74.6,0.212,1,0,0,0,1,1,0,1,1,0
NGC6478,25.5,251.641,-5.125,5.711,8.0,64.169,64.46,6639.254,-2.32,2.516,212.731,-1.836,1.836,74.6,0.212,1,0,0,0,1,1,0,1,1,0
NGC6478,28.5,253.552,-6.557,7.692,8.0,64.169,64.46,6632.532,-2.391,2.84,210.738,-0.617,0.828,74.6,0.212,1,0,0,0,1,1,0,1,1,0
NGC7738,1.5,214.004,-10.627,10.384,8.0,64.197,64.409,6593.604,-11.14,11.621,59.586,-7.256,7.335,61.7,0.211,1,0,0,0,1,1,0,1,1,0
NGC7738,4.5,224.94,-13.646,10.653,8.0,64.197,64.409,6603.407,-7.02,8.373,49.844,-4.78,4.78,61.7,0.211,1,0,0,0,1,1,0,1,1,0
NGC7738,7.5,172.476,-13.868,10.965,8.0,64.197,64.409,6607.682,-4.623,3.655,59.485,-6.164,4.873,61.7,0.211,1,0,0,0,1,1,0,1,1,0
NGC7738,10.5,147.824,-9.579,7.056,8.0,64.197,64.409,6614.025,-3.193,2.352,59.438,-4.257,3.136,61.7,0.211,1,0,0,0,1,1,0,1,1,0
NGC7738,13.5,147.591,-5.446,5.089,8.0,64.197,64.409,6608.719,-2.701,2.333,56.981,-2.655,1.909,61.7,0.211,1,0,0,0,1,1,0,1,1,0
NGC7738,16.5,217.6,-8.226,9.614,8.0,64.197,64.409,6550.041,-4.216,4.678,59.14,-4.422,4.422,61.7,0.211,1,0,0,0,1,1,0,1,1,0
NGC7738,19.5,219.953,-5.355,5.278,8.0,64.197,64.409,6718.164,-2.487,2.467,53.974,-2.107,2.123,61.7,0.211,1,0,0,0,1,1,0,1,1,0
NGC7738,22.5,201.057,-3.093,3.933,8.0,64.197,64.409,6714.553,-197.379,149.79,51.534,-0.968,0.695,61.7,0.211,1,0,0,0,1,1,0,1,1,0
NGC7819,1.5,210.836,-10.535,8.115,8.0,64.13,64.1,4805.328,-11.048,9.134,92.83,-3.322,3.322,58.2,0.288,1,0,0,0,1,1,0,1,1,0
NGC7819,4.5,193.968,-10.68,8.845,8.0,64.13,64.1,4818.335,-5.916,5.305,94.409,-7.069,7.069,58.2,0.288,1,0,0,0,1,1,0,1,1,0
NGC7819,7.5,139.13,-12.958,15.115,8.0,64.13,64.1,4876.896,-13.523,11.379,95.258,-3.855,3.855,58.2,0.288,1,0,0,0,1,1,0,1,1,0
NGC7819,10.5,158.11,-20.738,20.733,8.0,64.13,64.1,4875.39,-6.913,6.911,95.3,-9.217,9.215,58.2,0.288,1,0,0,0,1,1,0,1,1,0
NGC7819,13.5,90.713,-10.224,14.174,8.0,64.13,64.1,4875.56,-3.408,4.725,94.916,-4.544,6.3,58.2,0.288,1,0,0,0,1,1,0,1,1,0
NGC7819,16.5,40.943,-7.463,8.284,8.0,64.13,64.1,4892.362,-2.833,3.107,95.3,-1.037,1.037,58.2,0.288,1,0,0,0,1,1,0,1,1,0
UGC03539,7.5,104.438,-3.501,2.97,8.0,64.678,62.906,3257.852,-1.729,1.552,127.9,-1.685,1.685,88.0,0.438,1,0,0,0,1,1,0,1,1,0
UGC03539,10.5,128.956,-3.626,3.811,8.0,64.678,62.906,3267.438,-2.321,2.12,122.11,-3.336,2.547,88.0,0.438,1,0,0,0,1,1,0,1,1,0
UGC03539,13.5,233.363,-5.043,5.043,8.0,64.678,62.906,3179.592,-1.886,1.87,125.362,-0.614,0.568,88.0,0.438,1,0,0,0,1,1,0,1,1,0
UGC03539,16.5,142.566,-3.221,4.897,8.0,64.678,62.906,3265.046,-1.982,2.826,121.401,-2.723,3.581,88.0,0.438,1,0,0,0,1,1,0,1,1,0
UGC03539,19.5,156.517,-5.809,4.906,8.0,64.678,62.906,3254.904,-2.319,1.923,126.894,-1.149,0.863,88.0,0.438,1,0,0,0,1,1,0,1,1,0
UGC03539,22.5,179.754,-9.624,6.881,8.0,64.678,62.906,3254.672,-3.249,2.337,122.832,-0.123,0.129,88.0,0.438,1,0,0,0,1,1,0,1,1,0
UGC03969,1.5,181.649,-6.396,7.73,8.0,63.625,64.131,7929.117,-2.679,3.124,317.076,-1.641,1.641,77.8,0.174,1,0,0,0,1,1,0,1,1,0
UGC03969,4.5,184.727,-12.285,9.452,8.0,63.625,64.131,7915.068,-16.648,13.768,316.499,-1.823,2.138,77.8,0.174,1,0,0,0,1,1,0,1,1,0
UGC03969,7.5,174.611,-12.464,10.877,8.0,63.625,64.131,7909.145,-4.155,3.626,317.673,-5.539,4.834,77.8,0.174,1,0,0,0,1,1,0,1,1,0
UGC03969,10.5,196.212,-6.17,5.205,8.0,63.625,64.131,7910.472,-2.66,2.338,309.3,-1.81,1.81,77.8,0.174,1,0,0,0,1,1,0,1,1,0
UGC03969,13.5,209.91,-7.54,6.543,8.0,63.625,64.131,7917.773,-3.863,3.531,319.3,-4.05,4.05,77.8,0.174,1,0,0,0,1,1,0,1,1,0
UGC03969,16.5,214.537,-4.493,5.745,8.0,63.625,64.131,7917.704,-2.664,3.082,319.279,-3.5,3.5,77.8,0.174,1,0,0,0,1,1,0,1,1,0
UGC03969,19.5,227.64,-6.252,8.031,8.0,63.625,64.131,7920.535,-2.468,2.974,317.553,-1.152,0.891,77.8,0.174,1,0,0,0,1,1,0,1,1,0
UGC03969,22.5,221.676,-9.479,7.029,8.0,63.625,64.131,7894.694,-3.496,2.886,316.565,-1.01,1.628,77.8,0.174,1,0,0,0,1,1,0,1,1,0
UGC03973,1.5,193.629,-11.762,8.63,8.0,63.992,63.904,6467.384,-3.921,2.877,328.8,-5.228,3.836,36.0,0.215,1,0,0,0,1,1,0,1,1,0
UGC03973,4.5,193.617,-9.541,10.101,8.0,63.992,63.904,6507.492,-3.18,3.367,318.813,-4.24,4.489,36.0,0.215,1,0,0,0,1,1,0,1,1,0
UGC03973,7.5,221.178,-8.842,10.603,8.0,63.992,63.904,6492.714,-4.535,5.122,319.589,-4.764,4.764,36.0,0.215,1,0,0,0,1,1,0,1,1,0
UGC03973,10.5,254.179,-10.676,11.834,8.0,63.992,63.904,6468.455,-11.939,14.186,318.8,-3.541,3.541,36.0,0.215,1,0,0,0,1,1,0,1,1,0
UGC03973,13.5,210.079,-8.428,7.577,8.0,63.992,63.904,6544.196,-4.165,3.881,324.005,-4.067,4.067,36.0,0.215,1,0,0,0,1,1,0,1,1,0
UGC03973,16.5,199.778,-11.277,12.014,8.0,63.992,63.904,6504.618,-3.759,4.005,328.733,-5.012,5.339,36.0,0.215,1,0,0,0,1,1,0,1,1,0
UGC03973,19.5,222.006,-11.523,13.985,8.0,63.992,63.904,6504.298,-4.264,5.08,327.036,-1.27,1.256,36.0,0.215,1,0,0,0,1,1,0,1,1,0
UGC03973,22.5,197.895,-29.589,29.589,8.0,63.992,63.904,6527.258,-10.894,10.894,318.8,-3.094,3.094,36.0,0.215,1,0,0,0,1,1,0,1,1,0
UGC04029,1.5,215.6,-17.798,12.337,8.0,64.017,63.774,4443.697,-26.048,25.897,243.473,-14.615,12.744,84.9,0.325,1,0,0,0,1,1,0,1,1,0
UGC04029,4.5,205.07,-7.492,7.785,8.0,64.017,63.774,4318.734,-2.497,2.595,248.5,-3.33,3.46,84.9,0.325,1,0,0,0,1,1,0,1,1,0
UGC04029,7.5,140.65,-9.69,7.751,8.0,64.017,63.774,4391.791,-3.23,2.584,248.5,-4.307,3.445,84.9,0.325,1,0,0,0,1,1,0,1,1,0
UGC04029,10.5,166.247,-12.368,9.931,8.0,64.017,63.774,4386.665,-4.123,3.31,248.5,-5.497,4.414,84.9,0.325,1,0,0,0,1,1,0,1,1,0
UGC04029,13.5,214.134,-20.054,29.636,8.0,64.017,63.774,4471.566,-11.66,11.0,243.709,-1.815,1.269,84.9,0.325,1,0,0,0,1,1,0,1,1,0
UGC04029,16.5,209.159,-22.566,22.566,8.0,64.017,63.774,4400.714,-6.525,7.827,242.65,-0.919,0.705,84.9,0.325,1,0,0,0,1,1,0,1,1,0
UGC04029,19.5,197.147,-6.57,6.332,8.0,64.017,63.774,4399.459,-2.503,2.381,245.858,-0.939,0.809,84.9,0.325,1,0,0,0,1,1,0,1,1,0
UGC04029,22.5,198.113,-8.508,6.928,8.0,64.017,63.774,4373.474,-3.022,2.495,238.641,-0.558,0.558,84.9,0.325,1,0,0,0,1,1,0,1,1,0
UGC04132,1.5,167.317,-24.854,17.334,8.0,63.848,64.752,5105.334,-11.322,14.113,27.6,-5.307,5.307,74.5,0.274,1,0,0,0,1,1,0,1,1,0
UGC04132,4.5,196.412,-5.543,5.553,8.0,63.848,64.752,5112.008,-3.33,2.866,33.866,-4.447,3.046,74.5,0.274,1,0,0,0,1,1,0,1,1,0
UGC04132,7.5,201.551,-5.245,4.212,8.0,63.848,64.752,5108.729,-3.184,2.839,37.6,-4.306,4.306,74.5,0.274,1,0,0,0,1,1,0,1,1,0
UGC04132,10.5,205.244,-5.076,6.353,8.0,63.848,64.752,5105.849,-1.692,2.118,37.6,-2.256,2.824,74.5,0.274,1,0,0,0,1,1,0,1,1,0
UGC04132,13.5,217.623,-9.265,13.793,8.0,63.848,64.752,5093.29,-4.34,5.849,35.653,-3.754,3.754,74.5,0.274,1,0,0,0,1,1,0,1,1,0
UGC04132,16.5,227.631,-5.04,5.147,8.0,63.848,64.752,5093.429,-3.849,3.884,27.6,-6.507,6.507,74.5,0.274,1,0,0,0,1,1,0,1,1,0
UGC04132,19.5,228.062,-6.242,5.115,8.0,63.848,64.752,5105.847,-2.497,2.194,31.864,-1.249,1.468,74.5,0.274,1,0,0,0,1,1,0,1,1,0
UGC04132,22.5,236.28,-4.161,4.557,8.0,63.848,64.752,5105.993,-1.889,2.372,30.298,-1.506,2.559,74.5,0.274,1,0,0,0,1,1,0,1,1,0
UGC04132,25.5,244.385,-4.151,3.143,8.0,63.848,64.752,5103.482,-1.836,1.379,31.004,-1.358,0.993,74.5,0.274,1,0,0,0,1,1,0,1,1,0
UGC04132,28.5,251.325,-6.401,5.946,8.0,63.848,64.752,5106.853,-2.58,2.318,31.951,-1.338,1.009,74.5,0.274,1,0,0,0,1,1,0,1,1,0
UGC04132,31.5,244.81,-6.486,7.814,8.0,63.848,64.752,5121.49,-2.531,2.877,31.285,-1.108,0.818,74.5,0.274,1,0,0,0,1,1,0,1,1,0
UGC04461,1.5,70.732,-3.818,2.821,8.0,64.324,64.037,4904.006,-1.552,1.163,46.787,-0.839,0.669,74.8,0.285,1,0,0,0,1,1,0,1,1,0
UGC04461,4.5,124.104,-5.272,4.568,8.0,64.324,64.037,4897.987,-1.757,1.523,43.989,-2.343,2.03,74.8,0.285,1,0,0,0,1,1,0,1,1,0
UGC04461,7.5,133.981,-4.91,3.876,8.0,64.324,64.037,4904.717,-2.188,1.828,40.57,-1.654,1.608,74.8,0.285,1,0,0,0,1,1,0,1,1,0
UGC04461,10.5,126.331,-4.29,6.871,8.0,64.324,64.037,4899.821,-1.782,2.816,44.433,-1.055,1.576,74.8,0.285,1,0,0,0,1,1,0,1,1,0
UGC04461,13.5,134.381,-5.187,3.933,8.0,64.324,64.037,4899.658,-2.743,2.326,38.617,-3.044,3.044,74.8,0.285,1,0,0,0,1,1,0,1,1,0
UGC04461,16.5,140.913,-5.474,5.474,8.0,64.324,64.037,4903.983,-2.95,2.594,45.128,-3.375,2.308,74.8,0.285,1,0,0,0,1,1,0,1,1,0
UGC04461,19.5,126.713,-8.716,11.403,8.0,64.324,64.037,4927.243,-3.506,4.288,44.17,-1.801,1.461,74.8,0.285,1,0,0,0,1,1,0,1,1,0
UGC04461,22.5,184.6,-11.167,13.416,8.0,64.324,64.037,4906.5,-4.231,5.133,41.314,-1.526,1.983,74.8,0.285,1,0,0,0,1,1,0,1,1,0
UGC05108,1.5,197.118,-9.42,7.734,8.0,64.112,64.082,7906.071,-4.223,3.661,321.1,-3.249,3.249,70.3,0.174,1,0,0,0,1,1,0,1,1,0
UGC05108,4.5,189.96,-7.116,7.33,8.0,64.112,64.082,7917.388,-13.099,11.03,321.1,-6.738,6.12,70.3,0.174,1,0,0,0,1,1,0,1,1,0
UGC05108,7.5,263.422,-22.244,19.663,8.0,64.112,64.082,7922.256,-24.143,21.063,311.1,-15.463,13.575,70.3,0.174,1,0,0,0,1,1,0,1,1,0
UGC05108,10.5,222.958,-7.839,10.973,8.0,64.112,64.082,7926.281,-3.548,4.592,313.006,-2.804,2.804,70.3,0.174,1,0,0,0,1,1,0,1,1,0
