# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: source, datatype: string, description: Origin of spectrum}
# - {name: vbary, unit: km / s, datatype: float64, description: Optical barycentric velocity}
# - {name: hiflux, unit: mJy, datatype: float64, description: HI flux}
# delimiter: ','
# schema: astropy-2.0
Name,source,vbary,hiflux
IC0480,edge2015,4347.97116258,-0.77352577818
IC0480,edge2015,4358.57778241,-0.280509347602
IC0480,edge2015,4369.18514206,-0.357903582837
IC0480,edge2015,4379.7932416,0.0645839519805
IC0480,edge2015,4390.40208112,0.0271615091517
IC0480,edge2015,4401.01166068,0.385764700279
IC0480,edge2015,4411.62198038,-1.57772596449
IC0480,edge2015,4422.23304028,0.884847384285
IC0480,edge2015,4432.84484046,0.25908030749
IC0480,edge2015,4443.457381,3.30126836599
IC0480,edge2015,4454.07066199,9.05559462065
IC0480,edge2015,4464.68468348,9.2264046324
IC0480,edge2015,4475.29944557,9.98978771205
IC0480,edge2015,4485.91494833,9.9822675455
IC0480,edge2015,4496.53119184,13.2054303186
IC0480,edge2015,4507.14817617,10.3368028423
IC0480,edge2015,4517.7659014,12.2251588023
IC0480,edge2015,4528.38436762,8.69227188465
IC0480,edge2015,4539.00357489,11.5738282752
IC0480,edge2015,4549.6235233,9.94828603475
IC0480,edge2015,4560.24421292,10.8500719742
IC0480,edge2015,4570.86564383,10.7439129045
IC0480,edge2015,4581.48781611,9.4374668864
IC0480,edge2015,4592.11072984,10.7830357309
IC0480,edge2015,4602.73438509,13.6621618737
IC0480,edge2015,4613.35878194,11.5825940009
IC0480,edge2015,4623.98392047,10.3279839232
IC0480,edge2015,4634.60980076,11.4411553265
IC0480,edge2015,4645.23642288,12.6480068967
IC0480,edge2015,4655.86378692,12.1420654447
IC0480,edge2015,4666.49189294,13.4090484064
IC0480,edge2015,4677.12074103,14.6711794676
IC0480,edge2015,4687.75033126,15.1718666892
IC0480,edge2015,4698.38066372,15.800136882
IC0480,edge2015,4709.01173848,16.3171668571
IC0480,edge2015,4719.64355562,15.6383584251
IC0480,edge2015,4730.27611521,16.471841522
IC0480,edge2015,4740.90941734,13.9689679587
IC0480,edge2015,4751.54346208,14.984464546
IC0480,edge2015,4762.17824951,15.6491924699
IC0480,edge2015,4772.8137797,17.0506097912
IC0480,edge2015,4783.45005274,12.9476683207
IC0480,edge2015,4794.08706871,8.30642611935
IC0480,edge2015,4804.72482767,2.02120062302
IC0480,edge2015,4815.36332971,1.63400614258
IC0480,edge2015,4826.00257491,0.6505663639
IC0480,edge2015,4836.64256335,-0.333463777147
IC0480,edge2015,4847.28329509,0.454642530321
IC0480,edge2015,4857.92477023,-1.07935665283
IC0480,edge2015,4868.56698883,0.100149859274
IC0480,edge2015,4879.20995098,2.02850762751
IC0480,edge2015,4889.85365675,-0.620381537245
IC0480,edge2015,4900.49810623,1.21903105087
IC0480,edge2015,4911.14329948,0.726572202745
IC0480,edge2015,4921.7892366,1.35502497925
IC0480,edge2015,4932.43591764,-0.439071308751
IC0480,edge2015,4943.08334271,0.937588274625
IC0480,edge2015,4953.73151186,-0.0382007097485
IC0480,edge2015,4964.38042518,0.201976048998
IC0480,edge2015,4975.03008275,-1.04623901325
IC0480,edge2015,4985.68048465,1.35484653936
IC0480,edge2015,4996.33163095,0.99089389272
IC0480,edge2015,5006.98352173,-0.9664670173
IC0480,edge2015,5017.63615708,-0.445037504829
IC0480,edge2015,5028.28953705,-0.233822008989
IC0480,edge2015,5038.94366175,1.11725315609
IC0480,edge2015,5049.59853125,0.23568980128
IC0480,edge2015,5060.2541456,0.73074598746
IC0480,edge2015,5070.91050492,0.631017275505
IC0480,edge2015,5081.56760925,0.73380235129
IC0480,edge2015,5092.22545871,-0.069218849324
IC0480,edge2015,5102.88405334,0.295008609555
IC0480,edge2015,5113.54339324,0.590692788785
IC0480,edge2015,5124.20347847,0.86456674925
IC0480,edge2015,5134.86430913,0.85630105182
IC0480,edge2015,5145.52588528,-0.511271242625
IC0480,edge2015,5156.18820701,-0.0879420732215
IC0480,edge2015,5166.85127439,0.60514037091
IC0480,edge2015,5177.5150875,-0.0733502243545
IC0480,edge2015,5188.17964643,0.151169201859
IC0480,edge2015,5198.84495124,-0.57294016458
IC0480,edge2015,5209.51100202,-0.580935887795
IC0480,edge2015,5220.17779884,2.13991821809
IC0480,edge2015,5230.84534179,0.98964271394
IC0480,edge2015,5241.51363094,1.26475503564
IC0480,edge2015,5252.18266637,-0.183618005938
IC0480,edge2015,5262.85244815,-0.649249599925
IC0480,edge2015,5273.52297638,-0.585956685445
IC0480,edge2015,5284.19425112,-1.04689370162
IC0480,edge2015,5294.86627245,0.439728662419
IC0480,edge2015,5305.53904045,-0.286937782456
IC0480,edge2015,5316.2125552,-2.11398185036
IC0480,edge2015,5326.88681678,0.366076394565
IC0480,edge2015,5337.56182527,-0.317154986797
IC0480,edge2015,5348.23758074,-0.379786683573
IC0480,edge2015,5358.91408328,0.53641749011
IC0480,edge2015,5369.59133296,-0.65189065487
IC0480,edge2015,5380.26932986,-0.538240557645
IC0480,edge2015,5390.94807405,1.05792271766
IC0480,edge2015,5401.62756563,0.0079322319178
IC0480,edge2015,5412.30780466,-0.41838520399
IC0480,edge2015,5422.98879122,-0.1427777792
IC0480,edge2015,5433.6705254,0.56386569217
IC0480,edge2015,5444.35300726,0.62091889599
IC0480,edge2015,5455.0362369,0.762771143135
IC0480,edge2015,5465.72021439,-0.50941325552
IC0480,edge2015,5476.4049398,0.575542510895
IC0480,edge2015,5487.09041322,0.839099628255
IC0480,edge2015,5497.77663472,0.0202599074416
IC0480,edge2015,5508.46360438,-0.10958734068
IC0480,edge2015,5519.15132229,0.277237819767
IC0480,edge2015,5529.83978851,1.32825282465
IC0480,edge2015,5540.52900313,-0.292978015137
IC0480,edge2015,5551.21896623,-1.27808413874
IC0480,edge2015,5561.90967788,-1.40922936028
IC0480,edge2015,5572.60113817,0.0447975061185
IC0480,edge2015,5583.29334717,0.044295146329
IC0480,edge2015,5593.98630496,-1.25983150377
IC0480,edge2015,5604.68001162,-1.33017125832
