# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: coVlsr_e20, unit: km / s, datatype: float64, format: .3f, description: 'Velocity, VRAD, LSRK'}
# - {name: coNomaskSpec_e20, unit: Jy, datatype: float32, format: .5f, description: Unmasked spectrum}
# - {name: coNomaskUnc_e20, unit: Jy, datatype: float32, format: .5f, description: Error in Unmasked spectrum}
# - {name: coDilatedSpec_e20, unit: Jy, datatype: float32, format: .5f, description: Dilated mask spectrum}
# - {name: coDilatedUnc_e20, unit: Jy, datatype: float32, format: .5f, description: Error in Dilated mask spectrum}
# - {name: coSmoothSpec_e20, unit: Jy, datatype: float32, format: .5f, description: Smoothed mask spectrum}
# - {name: coSmoothUnc_e20, unit: Jy, datatype: float32, format: .5f, description: Error in Smoothed mask spectrum}
# - {name: coMask2dSpec_e20, unit: Jy, datatype: float32, format: .5f, description: 2D mask spectrum}
# - {name: coMask2dUnc_e20, unit: Jy, datatype: float32, format: .5f, description: Error in 2D mask spectrum}
# - {name: cottNomaskSpec_e20, unit: Jy, datatype: float32, format: .5f, description: Unmasked spectrum}
# - {name: cottNomaskUnc_e20, unit: Jy, datatype: float32, format: .5f, description: Error in Unmasked spectrum}
# - {name: cottDilatedSpec_e20, unit: Jy, datatype: float32, format: .5f, description: Dilated mask spectrum}
# - {name: cottDilatedUnc_e20, unit: Jy, datatype: float32, format: .5f, description: Error in Dilated mask spectrum}
# - {name: cottSmoothSpec_e20, unit: Jy, datatype: float32, format: .5f, description: Smoothed mask spectrum}
# - {name: cottSmoothUnc_e20, unit: Jy, datatype: float32, format: .5f, description: Error in Smoothed mask spectrum}
# - {name: cottMask2dSpec_e20, unit: Jy, datatype: float32, format: .5f, description: 2D mask spectrum}
# - {name: cottMask2dUnc_e20, unit: Jy, datatype: float32, format: .5f, description: Error in 2D mask spectrum}
# delimiter: ','
# meta: !!omap
# - {date: '2020-06-09'}
# - {comments: Integrated CO spectra from e20 cubes}
# schema: astropy-2.0
Name,coVlsr_e20,coNomaskSpec_e20,coNomaskUnc_e20,coDilatedSpec_e20,coDilatedUnc_e20,coSmoothSpec_e20,coSmoothUnc_e20,coMask2dSpec_e20,coMask2dUnc_e20,cottNomaskSpec_e20,cottNomaskUnc_e20,cottDilatedSpec_e20,cottDilatedUnc_e20,cottSmoothSpec_e20,cottSmoothUnc_e20,cottMask2dSpec_e20,cottMask2dUnc_e20
IC0480,4400.000,-0.11940,0.43220,0.15410,0.05430,0.10600,0.14500,-0.05350,0.19320,0.16590,0.22120,nan,nan,nan,nan,nan,nan
IC0480,4420.000,0.07820,0.43220,0.35540,0.05610,0.32160,0.14190,0.10560,0.19320,-0.08780,0.22120,nan,nan,nan,nan,nan,nan
IC0480,4440.000,-0.16090,0.43220,0.26430,0.05640,0.36680,0.13350,0.12380,0.19320,0.03040,0.22120,nan,nan,nan,nan,nan,nan
IC0480,4460.000,0.09380,0.43220,0.21050,0.04810,0.39740,0.13510,0.24570,0.19320,-0.02480,0.22120,nan,nan,nan,nan,nan,nan
IC0480,4480.000,0.03950,0.43220,0.24410,0.04510,0.48410,0.13100,0.39780,0.19320,0.10100,0.22120,nan,nan,nan,nan,nan,nan
IC0480,4500.000,0.14220,0.43220,0.26250,0.04470,0.25970,0.12330,0.13910,0.19320,-0.17440,0.22120,nan,nan,nan,nan,nan,nan
IC0480,4520.000,0.09810,0.43220,0.19580,0.04440,0.26220,0.09800,0.25080,0.19320,-0.04110,0.22120,nan,nan,nan,nan,nan,nan
IC0480,4540.000,-0.15390,0.43220,0.23040,0.04050,0.38420,0.09610,0.44500,0.19320,-0.03780,0.22120,nan,nan,nan,nan,nan,nan
IC0480,4560.000,-0.09290,0.43220,0.18650,0.04020,0.27100,0.09190,0.12100,0.19320,0.02710,0.22120,nan,nan,nan,nan,nan,nan
IC0480,4580.000,-0.02820,0.43220,0.18220,0.04660,0.24090,0.09200,0.10890,0.19320,0.05620,0.22120,nan,nan,nan,nan,nan,nan
IC0480,4600.000,0.00570,0.43220,0.27670,0.05450,0.26270,0.09200,0.26280,0.19320,0.03880,0.22120,nan,nan,nan,nan,nan,nan
IC0480,4620.000,0.10450,0.43220,0.25500,0.05660,0.25690,0.09080,0.04630,0.19320,0.06060,0.22120,nan,nan,nan,nan,nan,nan
IC0480,4640.000,-0.20700,0.43220,0.19240,0.04970,0.20550,0.08600,0.17310,0.19320,-0.08930,0.22120,nan,nan,nan,nan,nan,nan
IC0480,4660.000,-0.15960,0.43220,0.18050,0.04730,0.19110,0.08180,0.19890,0.19320,0.11500,0.22120,nan,nan,nan,nan,nan,nan
IC0480,4680.000,-0.05900,0.43220,0.22800,0.04900,0.24880,0.08070,0.24790,0.19320,0.11800,0.22120,nan,nan,nan,nan,nan,nan
IC0480,4700.000,0.04810,0.43220,0.18940,0.04780,0.27670,0.08050,0.19540,0.19320,0.01260,0.22120,nan,nan,nan,nan,nan,nan
IC0480,4720.000,-0.18330,0.43220,0.03740,0.03840,0.07400,0.07310,0.06040,0.19320,0.21430,0.22120,nan,nan,nan,nan,nan,nan
IC0480,4740.000,-0.24710,0.43220,0.00180,0.01040,0.00320,0.06520,0.11300,0.19310,0.12540,0.22120,nan,nan,nan,nan,nan,nan
IC0480,4760.000,0.10770,0.43220,nan,nan,nan,nan,-0.09190,0.19310,0.09350,0.22120,nan,nan,nan,nan,nan,nan
IC0480,4780.000,-0.40460,0.43220,nan,nan,nan,nan,0.21350,0.19310,0.02520,0.22120,nan,nan,nan,nan,nan,nan
IC0480,4800.000,-0.10380,0.43220,nan,nan,nan,nan,0.03010,0.19310,-0.10920,0.22120,nan,nan,nan,nan,nan,nan
IC0480,4820.000,-0.26450,0.43220,nan,nan,nan,nan,-0.05350,0.19310,-0.13480,0.22120,nan,nan,nan,nan,nan,nan
IC0480,4840.000,-0.04170,0.43220,nan,nan,nan,nan,-0.07730,0.19310,-0.04060,0.22120,nan,nan,nan,nan,nan,nan
IC0480,4860.000,-0.15060,0.43220,nan,nan,nan,nan,0.13180,0.19310,-0.10080,0.22120,nan,nan,nan,nan,nan,nan
IC0480,4880.000,0.18030,0.43220,nan,nan,nan,nan,0.00600,0.19310,-0.15310,0.22120,nan,nan,nan,nan,nan,nan
IC0480,4900.000,0.11110,0.43210,nan,nan,nan,nan,0.06100,0.19310,0.12090,0.22120,nan,nan,nan,nan,nan,nan
IC0480,4920.000,-0.42530,0.43210,nan,nan,nan,nan,0.13210,0.19310,0.01270,0.22120,nan,nan,nan,nan,nan,nan
IC0540,1620.000,-0.13920,0.56370,nan,nan,nan,nan,nan,nan,0.02510,0.24470,nan,nan,nan,nan,nan,nan
IC0540,1640.000,0.08900,0.56370,nan,nan,nan,nan,nan,nan,-0.06760,0.24470,nan,nan,nan,nan,nan,nan
IC0540,1660.000,-0.16300,0.56370,nan,nan,nan,nan,nan,nan,-0.01980,0.24470,nan,nan,nan,nan,nan,nan
IC0540,1680.000,0.26360,0.56370,nan,nan,nan,nan,nan,nan,0.12830,0.24470,nan,nan,nan,nan,nan,nan
IC0540,1700.000,-0.55430,0.56370,nan,nan,nan,nan,nan,nan,0.20390,0.24470,nan,nan,nan,nan,nan,nan
IC0540,1720.000,0.29690,0.56370,nan,nan,nan,nan,nan,nan,0.02150,0.24470,nan,nan,nan,nan,nan,nan
IC0540,1740.000,-0.12640,0.56370,nan,nan,nan,nan,nan,nan,0.09060,0.24470,nan,nan,nan,nan,nan,nan
IC0540,1760.000,-0.46730,0.56370,nan,nan,nan,nan,nan,nan,0.22830,0.24470,nan,nan,nan,nan,nan,nan
IC0540,1780.000,0.47980,0.56370,nan,nan,nan,nan,nan,nan,0.43390,0.24470,nan,nan,nan,nan,nan,nan
IC0540,1800.000,0.50010,0.56370,nan,nan,nan,nan,nan,nan,-0.09880,0.24470,nan,nan,nan,nan,nan,nan
IC0540,1820.000,0.51480,0.56360,nan,nan,nan,nan,nan,nan,-0.19180,0.24470,nan,nan,nan,nan,nan,nan
IC0540,1840.000,-0.65030,0.56360,nan,nan,nan,nan,nan,nan,0.08000,0.24470,nan,nan,nan,nan,nan,nan
IC0540,1860.000,-0.27570,0.56360,nan,nan,nan,nan,nan,nan,0.06420,0.24470,nan,nan,nan,nan,nan,nan
IC0540,1880.000,-0.57620,0.56360,nan,nan,nan,nan,nan,nan,-0.11000,0.24460,nan,nan,nan,nan,nan,nan
IC0540,1900.000,0.00730,0.56360,nan,nan,nan,nan,nan,nan,-0.10120,0.24460,nan,nan,nan,nan,nan,nan
IC0540,1920.000,-0.02510,0.56360,nan,nan,nan,nan,nan,nan,0.18280,0.24460,nan,nan,nan,nan,nan,nan
IC0540,1940.000,-0.19010,0.56360,nan,nan,nan,nan,nan,nan,0.15990,0.24460,nan,nan,nan,nan,nan,nan
IC0540,1960.000,0.37500,0.56360,nan,nan,nan,nan,nan,nan,0.21400,0.24460,nan,nan,nan,nan,nan,nan
IC0540,1980.000,-0.19500,0.56360,nan,nan,nan,nan,nan,nan,0.05010,0.24460,nan,nan,nan,nan,nan,nan
IC0540,2000.000,-0.51110,0.56360,nan,nan,nan,nan,nan,nan,-0.02400,0.24460,nan,nan,nan,nan,nan,nan
IC0540,2020.000,-0.18490,0.56360,nan,nan,nan,nan,nan,nan,-0.15210,0.24460,nan,nan,nan,nan,nan,nan
IC0540,2040.000,-0.14960,0.56350,nan,nan,nan,nan,nan,nan,0.07430,0.24460,nan,nan,nan,nan,nan,nan
IC0540,2060.000,-0.10490,0.56350,nan,nan,nan,nan,nan,nan,-0.26950,0.24460,nan,nan,nan,nan,nan,nan
IC0540,2080.000,-0.10370,0.56350,nan,nan,nan,nan,nan,nan,-0.20510,0.24460,nan,nan,nan,nan,nan,nan
IC0540,2100.000,0.08240,0.56350,nan,nan,nan,nan,nan,nan,-0.09710,0.24460,nan,nan,nan,nan,nan,nan
IC0540,2120.000,-0.00480,0.56340,nan,nan,nan,nan,nan,nan,-0.07080,0.24460,nan,nan,nan,nan,nan,nan
IC0540,2140.000,-0.81490,0.56340,nan,nan,nan,nan,nan,nan,0.09230,0.24460,nan,nan,nan,nan,nan,nan
IC0540,2160.000,0.19560,0.56340,nan,nan,nan,nan,nan,nan,0.23240,0.24460,nan,nan,nan,nan,nan,nan
IC0540,2180.000,-0.17460,0.56340,nan,nan,nan,nan,nan,nan,-0.19070,0.24460,nan,nan,nan,nan,nan,nan
IC0540,2200.000,0.15200,0.56340,nan,nan,nan,nan,nan,nan,0.02850,0.24460,nan,nan,nan,nan,nan,nan
IC0540,2220.000,-0.09790,0.56340,nan,nan,nan,nan,nan,nan,0.03580,0.24460,nan,nan,nan,nan,nan,nan
IC0540,2240.000,0.48860,0.56340,nan,nan,nan,nan,nan,nan,0.05480,0.24460,nan,nan,nan,nan,nan,nan
IC0540,2260.000,-0.11410,0.56340,nan,nan,nan,nan,nan,nan,0.05440,0.24460,nan,nan,nan,nan,nan,nan
IC0540,2280.000,0.10860,0.56340,nan,nan,nan,nan,nan,nan,0.13640,0.24460,nan,nan,nan,nan,nan,nan
IC0540,2300.000,0.48170,0.56340,nan,nan,nan,nan,nan,nan,0.00180,0.24460,nan,nan,nan,nan,nan,nan
IC0540,2320.000,-0.09910,0.56340,nan,nan,nan,nan,nan,nan,-0.04610,0.24460,nan,nan,nan,nan,nan,nan
IC0540,2340.000,-0.75720,0.56340,nan,nan,nan,nan,nan,nan,0.02140,0.24450,nan,nan,nan,nan,nan,nan
IC0540,2360.000,-0.23510,0.56330,nan,nan,nan,nan,nan,nan,0.06580,0.24450,nan,nan,nan,nan,nan,nan
IC0540,2380.000,-0.04250,0.56330,nan,nan,nan,nan,nan,nan,-0.15030,0.24450,nan,nan,nan,nan,nan,nan
IC0540,2400.000,-0.06680,0.56330,nan,nan,nan,nan,nan,nan,-0.20400,0.24450,nan,nan,nan,nan,nan,nan
IC0540,2420.000,-0.15930,0.56330,nan,nan,nan,nan,nan,nan,0.02850,0.24450,nan,nan,nan,nan,nan,nan
IC0540,2440.000,0.11740,0.56330,nan,nan,nan,nan,nan,nan,0.04260,0.24450,nan,nan,nan,nan,nan,nan
IC0540,2460.000,-0.68840,0.56330,nan,nan,nan,nan,nan,nan,0.10870,0.24450,nan,nan,nan,nan,nan,nan
IC0540,2480.000,0.24310,0.56330,nan,nan,nan,nan,nan,nan,0.38410,0.24450,nan,nan,nan,nan,nan,nan
IC0944,6420.000,-0.01500,0.25990,nan,nan,nan,nan,0.04500,0.10890,0.00550,0.15490,nan,nan,nan,nan,nan,nan
IC0944,6440.000,-0.19210,0.25990,nan,nan,nan,nan,0.12720,0.10890,-0.02490,0.15490,nan,nan,nan,nan,nan,nan
IC0944,6460.000,0.00940,0.25990,nan,nan,nan,nan,0.03680,0.10890,-0.05020,0.15490,nan,nan,nan,nan,nan,nan
IC0944,6480.000,0.09560,0.25990,nan,nan,0.01220,0.01390,0.11310,0.10890,0.00850,0.15490,nan,nan,nan,nan,nan,nan
IC0944,6500.000,-0.17460,0.25990,0.00020,0.00470,0.00070,0.02960,-0.00170,0.10880,0.05680,0.15490,nan,nan,nan,nan,nan,nan
IC0944,6520.000,-0.20320,0.25990,0.02170,0.01980,-0.01430,0.05210,0.00420,0.10880,0.18260,0.15490,nan,nan,nan,nan,nan,nan
IC0944,6540.000,-0.21260,0.25990,0.08310,0.03240,0.06430,0.06030,-0.04460,0.10880,0.02730,0.15490,nan,nan,nan,nan,nan,nan
IC0944,6560.000,-0.16330,0.25990,0.18320,0.04430,0.22040,0.06670,0.05290,0.10880,-0.02960,0.15490,nan,nan,nan,nan,nan,nan
IC0944,6580.000,-0.11270,0.25990,0.26300,0.04930,0.29480,0.07270,0.25030,0.10880,-0.10120,0.15490,nan,nan,nan,nan,nan,nan
IC0944,6600.000,-0.07300,0.25990,0.20760,0.05050,0.25110,0.07370,0.15470,0.10880,-0.09290,0.15490,nan,nan,nan,nan,nan,nan
IC0944,6620.000,-0.06290,0.25990,0.22830,0.04100,0.18110,0.07390,0.10560,0.10880,-0.03900,0.15490,nan,nan,nan,nan,nan,nan
IC0944,6640.000,-0.19650,0.25980,0.11290,0.04010,0.14690,0.06610,0.11080,0.10880,0.05560,0.15490,nan,nan,nan,nan,nan,nan
IC0944,6660.000,-0.11480,0.25980,0.18070,0.03610,0.24420,0.06810,0.24500,0.10880,-0.02260,0.15490,nan,nan,nan,nan,nan,nan
IC0944,6680.000,-0.16500,0.25980,0.12760,0.03310,0.17410,0.06660,0.13980,0.10880,-0.07430,0.15490,nan,nan,nan,nan,nan,nan
IC0944,6700.000,0.01870,0.25980,0.08020,0.03230,0.21020,0.06630,0.14600,0.10880,-0.05130,0.15490,nan,nan,nan,nan,nan,nan
IC0944,6720.000,0.21190,0.25980,0.16210,0.03270,0.14740,0.06040,0.17520,0.10880,-0.18440,0.15480,nan,nan,nan,nan,nan,nan
IC0944,6740.000,0.15390,0.25980,0.11560,0.03240,0.09880,0.05550,0.04080,0.10880,0.01270,0.15480,nan,nan,nan,nan,nan,nan
IC0944,6760.000,-0.08390,0.25980,0.08110,0.02740,0.08370,0.04520,0.14330,0.10880,0.02100,0.15480,nan,nan,nan,nan,nan,nan
IC0944,6780.000,-0.12230,0.25980,0.10370,0.02940,0.10580,0.04810,0.03800,0.10880,-0.01220,0.15480,nan,nan,nan,nan,nan,nan
IC0944,6800.000,-0.21760,0.25980,0.08330,0.02830,0.10820,0.05500,0.18210,0.10880,-0.03190,0.15480,nan,nan,nan,nan,nan,nan
IC0944,6820.000,-0.07110,0.25980,0.10700,0.02870,0.17720,0.05510,0.09380,0.10880,-0.01570,0.15480,nan,nan,nan,nan,nan,nan
IC0944,6840.000,-0.23490,0.25980,0.11990,0.03280,0.21480,0.05510,0.13950,0.10880,-0.17720,0.15480,nan,nan,nan,nan,nan,nan
IC0944,6860.000,0.00460,0.25980,0.08800,0.03400,0.07420,0.05130,0.07950,0.10880,0.08700,0.15480,nan,nan,nan,nan,nan,nan
IC0944,6880.000,-0.41450,0.25980,0.06710,0.03070,0.02720,0.05230,-0.03970,0.10880,0.10410,0.15480,nan,nan,nan,nan,nan,nan
IC0944,6900.000,-0.14700,0.25980,0.05010,0.03270,0.10900,0.05410,0.10160,0.10880,-0.01660,0.15480,nan,nan,nan,nan,nan,nan
IC0944,6920.000,-0.08530,0.25970,0.15780,0.03360,0.14140,0.06690,0.14610,0.10880,0.04750,0.15480,nan,nan,nan,nan,nan,nan
IC0944,6940.000,-0.00890,0.25970,0.11880,0.03600,0.17300,0.07020,0.12840,0.10880,0.03510,0.15480,nan,nan,nan,nan,nan,nan
IC0944,6960.000,-0.04120,0.25970,0.16680,0.03930,0.30980,0.07280,0.07750,0.10880,-0.04760,0.15480,nan,nan,nan,nan,nan,nan
IC0944,6980.000,0.07870,0.25970,0.20830,0.03980,0.20670,0.07000,0.03350,0.10880,-0.03340,0.15480,nan,nan,nan,nan,nan,nan
IC0944,7000.000,-0.06900,0.25970,0.14620,0.03550,0.15070,0.06930,0.10200,0.10880,0.11960,0.15480,nan,nan,nan,nan,nan,nan
IC0944,7020.000,-0.09630,0.25970,0.11820,0.03810,0.13530,0.05640,0.10820,0.10880,-0.04600,0.15480,nan,nan,nan,nan,nan,nan
IC0944,7040.000,-0.21170,0.25970,0.19820,0.03840,0.16800,0.05590,0.16030,0.10880,-0.18100,0.15480,nan,nan,nan,nan,nan,nan
IC0944,7060.000,0.14250,0.25970,0.07870,0.03600,0.09440,0.04730,0.05950,0.10880,0.03770,0.15480,nan,nan,nan,nan,nan,nan
IC0944,7080.000,-0.06960,0.25970,0.09730,0.04200,0.09600,0.04280,0.08830,0.10880,0.10780,0.15480,nan,nan,nan,nan,nan,nan
IC0944,7100.000,0.00060,0.25970,0.11480,0.04870,0.02570,0.02810,0.01600,0.10880,0.23320,0.15480,nan,nan,nan,nan,nan,nan
IC0944,7120.000,0.07140,0.25970,0.18480,0.04640,0.06590,0.02160,0.06800,0.10880,0.07520,0.15480,nan,nan,nan,nan,nan,nan
IC0944,7140.000,-0.03530,0.25970,0.06780,0.03320,nan,nan,-0.03830,0.10880,0.08270,0.15480,nan,nan,nan,nan,nan,nan
IC0944,7160.000,0.16500,0.25970,-0.01070,0.01480,nan,nan,-0.04830,0.10880,-0.07070,0.15480,nan,nan,nan,nan,nan,nan
IC0944,7180.000,0.00270,0.25970,nan,nan,nan,nan,0.01710,0.10880,-0.03040,0.15470,nan,nan,nan,nan,nan,nan
IC0944,7200.000,-0.03580,0.25970,nan,nan,nan,nan,-0.07440,0.10880,-0.04150,0.15470,nan,nan,nan,nan,nan,nan
IC0944,7220.000,-0.17500,0.25970,nan,nan,nan,nan,0.07530,0.10880,-0.18230,0.15470,nan,nan,nan,nan,nan,nan
IC0944,7240.000,0.12990,0.25970,nan,nan,nan,nan,-0.08250,0.10880,0.11220,0.15470,nan,nan,nan,nan,nan,nan
IC0944,7260.000,0.03320,0.25970,nan,nan,nan,nan,-0.02120,0.10880,0.02220,0.15470,nan,nan,nan,nan,nan,nan
IC0944,7280.000,-0.09320,0.25970,nan,nan,nan,nan,-0.04630,0.10880,-0.18440,0.15470,nan,nan,nan,nan,nan,nan
IC1151,1720.000,0.10560,0.56740,nan,nan,nan,nan,nan,nan,-0.16290,0.24880,nan,nan,nan,nan,nan,nan
IC1151,1740.000,-0.14570,0.56730,nan,nan,nan,nan,nan,nan,0.09310,0.24880,nan,nan,nan,nan,nan,nan
IC1151,1760.000,-0.50420,0.56730,nan,nan,nan,nan,nan,nan,-0.04240,0.24880,nan,nan,nan,nan,nan,nan
IC1151,1780.000,0.28780,0.56730,nan,nan,nan,nan,nan,nan,-0.14340,0.24870,nan,nan,nan,nan,nan,nan
IC1151,1800.000,0.12400,0.56730,nan,nan,nan,nan,nan,nan,-0.17110,0.24870,nan,nan,nan,nan,nan,nan
IC1151,1820.000,-0.34450,0.56730,nan,nan,nan,nan,nan,nan,-0.17070,0.24870,nan,nan,nan,nan,nan,nan
IC1151,1840.000,-0.11130,0.56720,nan,nan,nan,nan,nan,nan,-0.20270,0.24870,nan,nan,nan,nan,nan,nan
IC1151,1860.000,0.25230,0.56720,nan,nan,nan,nan,nan,nan,-0.05910,0.24870,nan,nan,nan,nan,nan,nan
IC1151,1880.000,-0.04180,0.56720,nan,nan,nan,nan,nan,nan,0.03350,0.24870,nan,nan,nan,nan,nan,nan
IC1151,1900.000,0.48460,0.56720,nan,nan,nan,nan,nan,nan,0.27700,0.24870,nan,nan,nan,nan,nan,nan
IC1151,1920.000,0.11870,0.56720,nan,nan,nan,nan,nan,nan,-0.05500,0.24870,nan,nan,nan,nan,nan,nan
IC1151,1940.000,0.39270,0.56710,nan,nan,nan,nan,nan,nan,0.10350,0.24870,nan,nan,nan,nan,nan,nan
IC1151,1960.000,-0.54220,0.56700,nan,nan,nan,nan,nan,nan,-0.12500,0.24870,nan,nan,nan,nan,nan,nan
IC1151,1980.000,-0.24870,0.56700,nan,nan,nan,nan,nan,nan,-0.03920,0.24870,nan,nan,nan,nan,nan,nan
IC1151,2000.000,-0.29070,0.56700,nan,nan,nan,nan,nan,nan,0.17670,0.24870,nan,nan,nan,nan,nan,nan
IC1151,2020.000,0.09620,0.56690,nan,nan,nan,nan,nan,nan,0.00200,0.24870,nan,nan,nan,nan,nan,nan
IC1151,2040.000,-0.97130,0.56690,nan,nan,nan,nan,nan,nan,-0.23610,0.24870,nan,nan,nan,nan,nan,nan
IC1151,2060.000,-0.62530,0.56690,nan,nan,nan,nan,nan,nan,0.19740,0.24870,nan,nan,nan,nan,nan,nan
IC1151,2080.000,-0.20080,0.56690,nan,nan,nan,nan,nan,nan,0.17950,0.24870,nan,nan,nan,nan,nan,nan
IC1151,2100.000,-0.03450,0.56690,nan,nan,nan,nan,nan,nan,0.06600,0.24870,nan,nan,nan,nan,nan,nan
IC1151,2120.000,0.09870,0.56690,nan,nan,nan,nan,nan,nan,0.02780,0.24870,nan,nan,nan,nan,nan,nan
IC1151,2140.000,-1.00290,0.56690,nan,nan,nan,nan,nan,nan,-0.10850,0.24870,nan,nan,nan,nan,nan,nan
IC1151,2160.000,0.04490,0.56690,nan,nan,nan,nan,nan,nan,0.00280,0.24870,nan,nan,nan,nan,nan,nan
IC1151,2180.000,-0.26240,0.56690,nan,nan,nan,nan,nan,nan,-0.28120,0.24870,nan,nan,nan,nan,nan,nan
IC1151,2200.000,-0.49630,0.56690,nan,nan,nan,nan,nan,nan,-0.02990,0.24870,nan,nan,nan,nan,nan,nan
IC1151,2220.000,-0.27150,0.56690,nan,nan,nan,nan,nan,nan,0.02710,0.24870,nan,nan,nan,nan,nan,nan
IC1151,2240.000,0.37310,0.56690,nan,nan,nan,nan,nan,nan,-0.08200,0.24870,nan,nan,nan,nan,nan,nan
IC1151,2260.000,-0.22040,0.56690,nan,nan,nan,nan,nan,nan,-0.04670,0.24870,nan,nan,nan,nan,nan,nan
IC1151,2280.000,-0.38510,0.56690,nan,nan,nan,nan,nan,nan,0.07350,0.24870,nan,nan,nan,nan,nan,nan
IC1151,2300.000,-0.39090,0.56690,nan,nan,nan,nan,nan,nan,-0.08940,0.24870,nan,nan,nan,nan,nan,nan
IC1151,2320.000,-0.09520,0.56690,nan,nan,nan,nan,nan,nan,0.11050,0.24870,nan,nan,nan,nan,nan,nan
IC1151,2340.000,0.05860,0.56690,nan,nan,nan,nan,nan,nan,-0.32950,0.24870,nan,nan,nan,nan,nan,nan
IC1151,2360.000,-0.06420,0.56690,nan,nan,nan,nan,nan,nan,-0.07020,0.24870,nan,nan,nan,nan,nan,nan
IC1151,2380.000,0.06880,0.56690,nan,nan,nan,nan,nan,nan,-0.04290,0.24870,nan,nan,nan,nan,nan,nan
IC1151,2400.000,0.00330,0.56690,nan,nan,nan,nan,nan,nan,0.10430,0.24870,nan,nan,nan,nan,nan,nan
IC1151,2420.000,-0.24230,0.56690,nan,nan,nan,nan,nan,nan,0.11440,0.24870,nan,nan,nan,nan,nan,nan
IC1151,2440.000,-0.37390,0.56680,nan,nan,nan,nan,nan,nan,-0.04070,0.24870,nan,nan,nan,nan,nan,nan
IC1151,2460.000,-0.41190,0.56680,nan,nan,nan,nan,nan,nan,0.05220,0.24870,nan,nan,nan,nan,nan,nan
IC1151,2480.000,0.03980,0.56680,nan,nan,nan,nan,nan,nan,0.11220,0.24870,nan,nan,nan,nan,nan,nan
IC1151,2500.000,-0.03690,0.56670,nan,nan,nan,nan,nan,nan,-0.03830,0.24870,nan,nan,nan,nan,nan,nan
IC1151,2520.000,0.22990,0.56670,nan,nan,nan,nan,nan,nan,-0.09610,0.24870,nan,nan,nan,nan,nan,nan
IC1151,2540.000,-0.15080,0.56680,nan,nan,nan,nan,nan,nan,0.02640,0.24870,nan,nan,nan,nan,nan,nan
IC1151,2560.000,-0.44060,0.56680,nan,nan,nan,nan,nan,nan,0.23910,0.24860,nan,nan,nan,nan,nan,nan
IC1151,2580.000,0.03260,0.56670,nan,nan,nan,nan,nan,nan,0.05930,0.24860,nan,nan,nan,nan,nan,nan
IC1199,4240.000,0.04300,0.39570,nan,nan,nan,nan,-0.16950,0.15800,-0.06290,0.19650,nan,nan,nan,nan,nan,nan
IC1199,4260.000,-0.04830,0.39570,nan,nan,nan,nan,-0.12840,0.15800,-0.12460,0.19650,nan,nan,nan,nan,nan,nan
IC1199,4280.000,0.13800,0.39570,nan,nan,nan,nan,-0.15190,0.15800,0.04610,0.19650,nan,nan,nan,nan,nan,nan
IC1199,4300.000,0.23210,0.39570,nan,nan,nan,nan,-0.11270,0.15800,-0.11530,0.19640,nan,nan,nan,nan,nan,nan
IC1199,4320.000,-0.08570,0.39570,nan,nan,nan,nan,0.04140,0.15800,0.00420,0.19640,nan,nan,nan,nan,nan,nan
IC1199,4340.000,0.11690,0.39560,nan,nan,nan,nan,0.01000,0.15800,-0.09860,0.19640,nan,nan,nan,nan,nan,nan
IC1199,4360.000,0.08130,0.39560,nan,nan,nan,nan,-0.13260,0.15800,0.01630,0.19640,nan,nan,nan,nan,nan,nan
IC1199,4380.000,0.04370,0.39560,nan,nan,nan,nan,-0.00760,0.15800,0.09660,0.19640,nan,nan,nan,nan,nan,nan
IC1199,4400.000,-0.12250,0.39560,nan,nan,nan,nan,0.02250,0.15800,-0.07200,0.19640,nan,nan,nan,nan,nan,nan
IC1199,4420.000,-0.03060,0.39560,nan,nan,nan,nan,-0.06510,0.15800,-0.07470,0.19640,nan,nan,nan,nan,nan,nan
IC1199,4440.000,-0.10530,0.39560,nan,nan,nan,nan,0.03310,0.15800,-0.10440,0.19640,nan,nan,nan,nan,nan,nan
IC1199,4460.000,0.02830,0.39560,nan,nan,nan,nan,-0.00110,0.15800,-0.06080,0.19640,nan,nan,nan,nan,nan,nan
IC1199,4480.000,-0.13020,0.39560,nan,nan,nan,nan,-0.06830,0.15800,0.02000,0.19640,nan,nan,nan,nan,nan,nan
IC1199,4500.000,0.01480,0.39560,nan,nan,nan,nan,0.09260,0.15800,-0.15420,0.19640,nan,nan,nan,nan,nan,nan
IC1199,4520.000,-0.08340,0.39560,nan,nan,nan,nan,-0.05400,0.15800,0.02950,0.19640,nan,nan,nan,nan,nan,nan
IC1199,4540.000,-0.14120,0.39560,nan,nan,nan,nan,-0.03800,0.15800,-0.01010,0.19640,nan,nan,nan,nan,nan,nan
IC1199,4560.000,-0.28340,0.39560,nan,nan,nan,nan,-0.14290,0.15800,-0.13020,0.19640,nan,nan,nan,nan,nan,nan
IC1199,4580.000,-0.04570,0.39560,nan,nan,0.04540,0.02610,-0.04800,0.15800,0.01150,0.19640,nan,nan,nan,nan,nan,nan
IC1199,4600.000,-0.11040,0.39560,nan,nan,0.03210,0.04760,0.04690,0.15800,-0.07930,0.19640,nan,nan,nan,nan,nan,nan
