# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: coVlsr_natv, unit: km / s, datatype: float64, format: .3f, description: 'Velocity, VRAD, LSRK'}
# - {name: coNomaskSpec_natv, unit: Jy, datatype: float32, format: .5f, description: Unmasked spectrum}
# - {name: coNomaskUnc_natv, unit: Jy, datatype: float32, format: .5f, description: Error in Unmasked spectrum}
# - {name: coDilatedSpec_natv, unit: Jy, datatype: float32, format: .5f, description: Dilated mask spectrum}
# - {name: coDilatedUnc_natv, unit: Jy, datatype: float32, format: .5f, description: Error in Dilated mask spectrum}
# - {name: coSmoothSpec_natv, unit: Jy, datatype: float32, format: .5f, description: Smoothed mask spectrum}
# - {name: coSmoothUnc_natv, unit: Jy, datatype: float32, format: .5f, description: Error in Smoothed mask spectrum}
# - {name: coMask2dSpec_natv, unit: Jy, datatype: float32, format: .5f, description: 2D mask spectrum}
# - {name: coMask2dUnc_natv, unit: Jy, datatype: float32, format: .5f, description: Error in 2D mask spectrum}
# - {name: cottNomaskSpec_natv, unit: Jy, datatype: float32, format: .5f, description: Unmasked spectrum}
# - {name: cottNomaskUnc_natv, unit: Jy, datatype: float32, format: .5f, description: Error in Unmasked spectrum}
# - {name: cottDilatedSpec_natv, unit: Jy, datatype: float32, format: .5f, description: Dilated mask spectrum}
# - {name: cottDilatedUnc_natv, unit: Jy, datatype: float32, format: .5f, description: Error in Dilated mask spectrum}
# - {name: cottSmoothSpec_natv, unit: Jy, datatype: float32, format: .5f, description: Smoothed mask spectrum}
# - {name: cottSmoothUnc_natv, unit: Jy, datatype: float32, format: .5f, description: Error in Smoothed mask spectrum}
# - {name: cottMask2dSpec_natv, unit: Jy, datatype: float32, format: .5f, description: 2D mask spectrum}
# - {name: cottMask2dUnc_natv, unit: Jy, datatype: float32, format: .5f, description: Error in 2D mask spectrum}
# delimiter: ','
# meta: !!omap
# - {date: '2020-06-28'}
# - {comments: Integrated CO spectra from de20 cubes}
# schema: astropy-2.0
Name,coVlsr_natv,coNomaskSpec_natv,coNomaskUnc_natv,coDilatedSpec_natv,coDilatedUnc_natv,coSmoothSpec_natv,coSmoothUnc_natv,coMask2dSpec_natv,coMask2dUnc_natv,cottNomaskSpec_natv,cottNomaskUnc_natv,cottDilatedSpec_natv,cottDilatedUnc_natv,cottSmoothSpec_natv,cottSmoothUnc_natv,cottMask2dSpec_natv,cottMask2dUnc_natv
IC0480,4920.000,-0.03730,0.24530,nan,nan,nan,nan,0.05610,0.06620,0.04810,0.12170,nan,nan,nan,nan,0.01520,0.01630
IC0540,1620.000,0.04540,0.31950,nan,nan,nan,nan,0.02160,0.06790,-0.07510,0.13930,nan,nan,nan,nan,nan,nan
IC0540,1640.000,-0.09610,0.31950,nan,nan,nan,nan,0.12520,0.06790,0.04940,0.13930,nan,nan,nan,nan,nan,nan
IC0540,1660.000,-0.09940,0.31950,nan,nan,nan,nan,0.01410,0.06790,-0.06240,0.13930,nan,nan,nan,nan,nan,nan
IC0540,1680.000,0.01710,0.31950,nan,nan,nan,nan,0.05070,0.06790,-0.04840,0.13930,nan,nan,nan,nan,nan,nan
IC0540,1700.000,-0.55870,0.31950,nan,nan,nan,nan,0.04310,0.06790,0.02760,0.13930,nan,nan,nan,nan,nan,nan
IC0540,1720.000,0.03930,0.31950,nan,nan,nan,nan,0.01630,0.06790,0.02070,0.13930,nan,nan,nan,nan,nan,nan
IC0540,1740.000,-0.07970,0.31950,nan,nan,nan,nan,0.00450,0.06790,0.02620,0.13930,nan,nan,nan,nan,nan,nan
IC0540,1760.000,0.03810,0.31940,nan,nan,nan,nan,0.13210,0.06790,0.00420,0.13930,nan,nan,nan,nan,nan,nan
IC0540,1780.000,0.03430,0.31940,nan,nan,nan,nan,0.06370,0.06790,0.21170,0.13930,nan,nan,nan,nan,nan,nan
IC0540,1800.000,0.02700,0.31940,nan,nan,nan,nan,-0.01250,0.06790,0.19260,0.13930,nan,nan,nan,nan,nan,nan
IC0540,1820.000,0.45060,0.31940,nan,nan,nan,nan,0.06470,0.06790,-0.01260,0.13930,nan,nan,nan,nan,nan,nan
IC0540,1840.000,-0.29510,0.31940,nan,nan,nan,nan,0.00010,0.06790,-0.06600,0.13930,nan,nan,nan,nan,nan,nan
IC0540,1860.000,0.06640,0.31940,nan,nan,nan,nan,0.10680,0.06790,0.09970,0.13930,nan,nan,nan,nan,nan,nan
IC0540,1880.000,-0.03610,0.31940,nan,nan,0.02350,0.01590,0.15160,0.06790,-0.11120,0.13920,nan,nan,nan,nan,nan,nan
IC0540,1900.000,0.06200,0.31940,0.00100,0.01270,0.01580,0.02470,0.02840,0.06790,-0.16940,0.13920,nan,nan,nan,nan,nan,nan
IC0540,1920.000,-0.07790,0.31940,0.04610,0.01700,0.06240,0.03180,0.02820,0.06790,0.08840,0.13920,nan,nan,nan,nan,nan,nan
IC0540,1940.000,0.01650,0.31940,0.03760,0.02110,0.07870,0.03700,0.10830,0.06790,0.02810,0.13920,nan,nan,nan,nan,nan,nan
IC0540,1960.000,-0.00250,0.31940,0.11450,0.02760,0.10960,0.03940,0.09520,0.06790,0.12290,0.13920,nan,nan,nan,nan,nan,nan
IC0540,1980.000,0.02840,0.31940,0.15350,0.03050,0.16770,0.04690,0.13990,0.06790,-0.09300,0.13920,nan,nan,nan,nan,nan,nan
IC0540,2000.000,-0.23070,0.31940,0.12560,0.02870,0.13820,0.05020,0.18140,0.06790,0.00620,0.13920,nan,nan,nan,nan,nan,nan
IC0540,2020.000,-0.02170,0.31940,0.07740,0.02440,0.20490,0.05940,0.21160,0.06790,-0.02150,0.13920,nan,nan,nan,nan,nan,nan
IC0540,2040.000,0.12080,0.31940,0.12090,0.02570,0.13260,0.06010,0.11230,0.06790,0.02950,0.13920,nan,nan,nan,nan,nan,nan
IC0540,2060.000,-0.14740,0.31940,0.11040,0.02440,0.20450,0.06000,0.18670,0.06790,-0.04130,0.13920,nan,nan,nan,nan,nan,nan
IC0540,2080.000,0.09480,0.31940,0.10080,0.02150,0.09430,0.04990,0.07960,0.06790,-0.11740,0.13920,nan,nan,nan,nan,nan,nan
IC0540,2100.000,-0.01360,0.31940,0.06070,0.01920,0.04340,0.04320,-0.03390,0.06790,-0.00450,0.13920,nan,nan,nan,nan,nan,nan
IC0540,2120.000,-0.04620,0.31940,0.03050,0.01450,0.08060,0.03090,0.05890,0.06790,0.04940,0.13920,nan,nan,nan,nan,nan,nan
IC0540,2140.000,-0.22390,0.31940,0.01480,0.00990,0.01970,0.02620,0.03200,0.06790,0.03660,0.13920,nan,nan,nan,nan,nan,nan
IC0540,2160.000,-0.14850,0.31940,0.00280,0.00550,0.01910,0.02020,-0.02170,0.06790,0.06770,0.13920,nan,nan,nan,nan,nan,nan
IC0540,2180.000,0.04840,0.31940,nan,nan,nan,nan,0.04760,0.06790,-0.07120,0.13920,nan,nan,nan,nan,nan,nan
IC0540,2200.000,0.03770,0.31940,nan,nan,nan,nan,-0.01780,0.06790,0.00030,0.13920,nan,nan,nan,nan,nan,nan
IC0540,2220.000,-0.08790,0.31940,nan,nan,nan,nan,0.01990,0.06790,0.09590,0.13920,nan,nan,nan,nan,nan,nan
IC0540,2240.000,0.07360,0.31940,nan,nan,nan,nan,0.02820,0.06790,0.03390,0.13920,nan,nan,nan,nan,nan,nan
IC0540,2260.000,-0.07480,0.31940,nan,nan,nan,nan,0.04750,0.06790,-0.03580,0.13910,nan,nan,nan,nan,nan,nan
IC0540,2280.000,0.01900,0.31940,nan,nan,nan,nan,0.03560,0.06790,0.08170,0.13910,nan,nan,nan,nan,nan,nan
IC0540,2300.000,0.16970,0.31930,nan,nan,nan,nan,-0.04500,0.06790,0.13160,0.13910,nan,nan,nan,nan,nan,nan
IC0540,2320.000,0.10840,0.31930,nan,nan,nan,nan,-0.06340,0.06790,-0.03420,0.13910,nan,nan,nan,nan,nan,nan
IC0540,2340.000,-0.16460,0.31930,nan,nan,nan,nan,-0.01700,0.06790,0.03610,0.13910,nan,nan,nan,nan,nan,nan
IC0540,2360.000,-0.09590,0.31930,nan,nan,nan,nan,-0.02160,0.06790,-0.05290,0.13910,nan,nan,nan,nan,nan,nan
IC0540,2380.000,0.05470,0.31930,nan,nan,nan,nan,0.06510,0.06790,-0.00800,0.13910,nan,nan,nan,nan,nan,nan
IC0540,2400.000,-0.05050,0.31930,nan,nan,nan,nan,0.01780,0.06790,0.00730,0.13910,nan,nan,nan,nan,nan,nan
IC0540,2420.000,-0.09260,0.31930,nan,nan,nan,nan,-0.05610,0.06790,0.04810,0.13910,nan,nan,nan,nan,nan,nan
IC0540,2440.000,0.13250,0.31930,nan,nan,nan,nan,-0.07330,0.06790,0.04130,0.13910,nan,nan,nan,nan,nan,nan
IC0540,2460.000,-0.10400,0.31930,nan,nan,nan,nan,0.00860,0.06790,-0.04120,0.13910,nan,nan,nan,nan,nan,nan
IC0540,2480.000,0.08790,0.31930,nan,nan,nan,nan,0.04940,0.06790,0.09820,0.13910,nan,nan,nan,nan,nan,nan
IC0944,6420.000,0.00580,0.20660,nan,nan,nan,nan,0.06120,0.08180,0.01710,0.12040,nan,nan,nan,nan,nan,nan
IC0944,6440.000,-0.04920,0.20660,nan,nan,nan,nan,0.01630,0.08180,-0.02610,0.12040,nan,nan,nan,nan,nan,nan
IC0944,6460.000,-0.03370,0.20660,nan,nan,nan,nan,0.04050,0.08180,-0.04850,0.12040,nan,nan,nan,nan,nan,nan
IC0944,6480.000,-0.09890,0.20660,nan,nan,nan,nan,0.05540,0.08180,0.00580,0.12040,nan,nan,nan,nan,nan,nan
IC0944,6500.000,-0.18520,0.20660,-0.00220,0.00440,-0.01050,0.02400,0.07510,0.08180,0.05530,0.12030,nan,nan,nan,nan,nan,nan
IC0944,6520.000,-0.14030,0.20650,0.01210,0.01530,0.02640,0.03340,0.01370,0.08180,0.10520,0.12030,nan,nan,nan,nan,nan,nan
IC0944,6540.000,-0.11000,0.20650,0.10540,0.02430,0.10730,0.04160,0.01760,0.08180,0.00160,0.12030,nan,nan,nan,nan,nan,nan
IC0944,6560.000,0.10190,0.20650,0.16910,0.02870,0.16770,0.04470,0.11910,0.08180,0.02580,0.12030,nan,nan,nan,nan,nan,nan
IC0944,6580.000,-0.08040,0.20650,0.22800,0.02920,0.32210,0.04870,0.22000,0.08170,-0.08160,0.12030,nan,nan,nan,nan,nan,nan
IC0944,6600.000,0.04570,0.20650,0.22080,0.03070,0.23520,0.04820,0.22880,0.08170,-0.06770,0.12030,nan,nan,nan,nan,nan,nan
IC0944,6620.000,-0.02020,0.20650,0.19900,0.02960,0.18300,0.04880,0.07200,0.08170,-0.03450,0.12030,nan,nan,nan,nan,nan,nan
IC0944,6640.000,-0.13160,0.20650,0.08600,0.02720,0.15140,0.04640,-0.00960,0.08170,0.00250,0.12030,nan,nan,nan,nan,nan,nan
IC0944,6660.000,-0.00110,0.20650,0.21160,0.02700,0.21470,0.04420,0.12740,0.08170,-0.06280,0.12030,nan,nan,nan,nan,nan,nan
IC0944,6680.000,-0.08240,0.20650,0.15720,0.02530,0.16450,0.04110,0.12520,0.08170,-0.03520,0.12030,nan,nan,nan,nan,nan,nan
IC0944,6700.000,0.04690,0.20650,0.13510,0.02250,0.11830,0.03730,-0.05710,0.08170,-0.01230,0.12030,nan,nan,nan,nan,nan,nan
IC0944,6720.000,0.11350,0.20650,0.14230,0.02250,0.16500,0.03340,0.11940,0.08170,-0.14320,0.12030,nan,nan,nan,nan,nan,nan
IC0944,6740.000,0.06260,0.20650,0.13550,0.02210,0.12320,0.03170,0.09500,0.08170,-0.02240,0.12030,nan,nan,nan,nan,nan,nan
IC0944,6760.000,-0.00810,0.20650,0.11510,0.02000,0.09820,0.02970,0.14010,0.08170,-0.00400,0.12030,nan,nan,nan,nan,nan,nan
IC0944,6780.000,-0.03480,0.20650,0.10880,0.01870,0.11380,0.02900,-0.04410,0.08170,-0.04360,0.12030,nan,nan,nan,nan,nan,nan
IC0944,6800.000,-0.17000,0.20650,0.07970,0.01980,0.09680,0.03000,0.18480,0.08170,0.00680,0.12030,nan,nan,nan,nan,nan,nan
IC0944,6820.000,-0.05470,0.20650,0.12810,0.01950,0.14910,0.03170,0.08690,0.08170,0.00920,0.12030,nan,nan,nan,nan,nan,nan
IC0944,6840.000,-0.21280,0.20650,0.12160,0.01810,0.11580,0.03530,0.10980,0.08170,-0.06030,0.12030,nan,nan,nan,nan,nan,nan
IC0944,6860.000,0.11910,0.20650,0.07820,0.01650,0.14800,0.03580,0.12920,0.08170,0.01930,0.12030,nan,nan,nan,nan,nan,nan
IC0944,6880.000,-0.16810,0.20650,0.08920,0.01720,0.14600,0.03940,0.01280,0.08170,0.00980,0.12030,nan,nan,nan,nan,nan,nan
IC0944,6900.000,0.01540,0.20650,0.09530,0.02130,0.12210,0.03960,0.07340,0.08170,-0.03260,0.12030,nan,nan,nan,nan,nan,nan
IC0944,6920.000,0.03890,0.20650,0.17420,0.02290,0.22520,0.03800,0.09050,0.08170,0.12860,0.12030,nan,nan,nan,nan,nan,nan
IC0944,6940.000,-0.03900,0.20650,0.13000,0.02260,0.17350,0.03740,0.11250,0.08170,0.02130,0.12030,nan,nan,nan,nan,nan,nan
IC0944,6960.000,-0.01800,0.20650,0.16870,0.02220,0.19160,0.03710,0.13960,0.08170,0.03590,0.12030,nan,nan,nan,nan,nan,nan
IC0944,6980.000,-0.07740,0.20650,0.15690,0.02200,0.15890,0.04150,0.06950,0.08170,-0.05480,0.12030,nan,nan,nan,nan,nan,nan
IC0944,7000.000,-0.03100,0.20650,0.14800,0.02140,0.16810,0.04460,0.19160,0.08170,-0.00740,0.12030,nan,nan,nan,nan,nan,nan
IC0944,7020.000,-0.01240,0.20650,0.13410,0.02300,0.26960,0.04650,0.26020,0.08170,-0.05810,0.12030,nan,nan,nan,nan,nan,nan
IC0944,7040.000,-0.27940,0.20650,0.14350,0.02370,0.14770,0.04430,0.12600,0.08170,-0.04270,0.12030,nan,nan,nan,nan,nan,nan
IC0944,7060.000,0.13180,0.20650,0.13220,0.02280,0.14950,0.04160,0.04270,0.08170,0.01630,0.12030,nan,nan,nan,nan,nan,nan
IC0944,7080.000,0.01300,0.20650,0.09420,0.02060,0.15170,0.03970,0.05630,0.08170,0.07950,0.12030,nan,nan,nan,nan,nan,nan
IC0944,7100.000,-0.09010,0.20650,0.08540,0.02530,0.08880,0.05080,0.05690,0.08170,0.06690,0.12030,nan,nan,nan,nan,nan,nan
IC0944,7120.000,0.11400,0.20650,0.19420,0.02710,0.22980,0.05420,0.15220,0.08170,0.05900,0.12030,nan,nan,nan,nan,nan,nan
IC0944,7140.000,-0.02450,0.20650,0.09200,0.02320,0.26210,0.05530,0.24350,0.08170,0.04020,0.12030,nan,nan,nan,nan,nan,nan
IC0944,7160.000,0.04130,0.20640,0.01030,0.01400,-0.00020,0.04850,-0.09490,0.08170,-0.02660,0.12030,nan,nan,nan,nan,nan,nan
IC0944,7180.000,-0.03030,0.20640,nan,nan,0.02360,0.03810,0.04380,0.08170,-0.03210,0.12030,nan,nan,nan,nan,nan,nan
IC0944,7200.000,-0.03810,0.20640,nan,nan,nan,nan,0.06720,0.08170,0.00870,0.12030,nan,nan,nan,nan,nan,nan
IC0944,7220.000,-0.07480,0.20640,nan,nan,nan,nan,0.02450,0.08170,-0.05160,0.12030,nan,nan,nan,nan,nan,nan
IC0944,7240.000,0.13910,0.20640,nan,nan,nan,nan,-0.05160,0.08170,0.00070,0.12030,nan,nan,nan,nan,nan,nan
IC0944,7260.000,0.27220,0.20640,nan,nan,nan,nan,-0.10100,0.08170,-0.03520,0.12030,nan,nan,nan,nan,nan,nan
IC0944,7280.000,-0.11400,0.20640,nan,nan,nan,nan,-0.01670,0.08170,-0.11090,0.12030,nan,nan,nan,nan,nan,nan
IC1151,1720.000,-0.11140,0.35330,nan,nan,nan,nan,nan,nan,-0.10290,0.15600,nan,nan,nan,nan,nan,nan
IC1151,1740.000,0.11930,0.35330,nan,nan,nan,nan,nan,nan,0.04220,0.15590,nan,nan,nan,nan,nan,nan
IC1151,1760.000,-0.21410,0.35330,nan,nan,nan,nan,nan,nan,-0.00740,0.15590,nan,nan,nan,nan,nan,nan
IC1151,1780.000,0.28220,0.35330,nan,nan,nan,nan,nan,nan,-0.01080,0.15590,nan,nan,nan,nan,nan,nan
IC1151,1800.000,0.00640,0.35330,nan,nan,nan,nan,nan,nan,0.00040,0.15590,nan,nan,nan,nan,nan,nan
IC1151,1820.000,-0.15420,0.35330,nan,nan,nan,nan,nan,nan,-0.09730,0.15590,nan,nan,nan,nan,nan,nan
IC1151,1840.000,-0.01850,0.35330,nan,nan,nan,nan,nan,nan,-0.11900,0.15580,nan,nan,nan,nan,nan,nan
IC1151,1860.000,0.20290,0.35330,nan,nan,nan,nan,nan,nan,0.07840,0.15580,nan,nan,nan,nan,nan,nan
IC1151,1880.000,-0.16830,0.35330,nan,nan,nan,nan,nan,nan,0.08900,0.15580,nan,nan,nan,nan,nan,nan
IC1151,1900.000,0.33450,0.35320,nan,nan,nan,nan,nan,nan,0.09330,0.15580,nan,nan,nan,nan,nan,nan
IC1151,1920.000,0.11870,0.35320,nan,nan,nan,nan,nan,nan,0.01990,0.15580,nan,nan,nan,nan,nan,nan
IC1151,1940.000,0.29050,0.35320,nan,nan,nan,nan,nan,nan,0.03950,0.15580,nan,nan,nan,nan,nan,nan
IC1151,1960.000,-0.16420,0.35320,nan,nan,nan,nan,nan,nan,-0.04150,0.15580,nan,nan,nan,nan,nan,nan
IC1151,1980.000,-0.14830,0.35320,nan,nan,nan,nan,nan,nan,nan,0.15580,nan,nan,nan,nan,nan,nan
IC1151,2000.000,0.01320,0.35320,nan,nan,nan,nan,nan,nan,0.13320,0.15580,nan,nan,nan,nan,nan,nan
IC1151,2020.000,-0.00950,0.35320,nan,nan,nan,nan,nan,nan,0.03540,0.15580,nan,nan,nan,nan,nan,nan
IC1151,2040.000,-0.40690,0.35310,nan,nan,nan,nan,nan,nan,-0.05020,0.15580,nan,nan,nan,nan,nan,nan
IC1151,2060.000,-0.30260,0.35310,nan,nan,nan,nan,nan,nan,0.15910,0.15580,nan,nan,nan,nan,nan,nan
IC1151,2080.000,0.01920,0.35310,nan,nan,nan,nan,nan,nan,0.00840,0.15580,nan,nan,nan,nan,nan,nan
IC1151,2100.000,-0.08840,0.35310,nan,nan,nan,nan,nan,nan,0.00570,0.15580,nan,nan,nan,nan,nan,nan
IC1151,2120.000,0.09680,0.35310,nan,nan,nan,nan,nan,nan,0.01730,0.15580,nan,nan,nan,nan,nan,nan
IC1151,2140.000,-0.15180,0.35310,nan,nan,nan,nan,nan,nan,0.07680,0.15580,nan,nan,nan,nan,nan,nan
IC1151,2160.000,0.10470,0.35310,nan,nan,nan,nan,nan,nan,0.09040,0.15580,nan,nan,nan,nan,nan,nan
IC1151,2180.000,-0.12530,0.35310,nan,nan,nan,nan,nan,nan,-0.04320,0.15580,nan,nan,nan,nan,nan,nan
IC1151,2200.000,-0.18530,0.35300,nan,nan,nan,nan,nan,nan,0.08200,0.15580,nan,nan,nan,nan,nan,nan
IC1151,2220.000,-0.00780,0.35300,nan,nan,nan,nan,nan,nan,-0.00950,0.15580,nan,nan,nan,nan,nan,nan
IC1151,2240.000,-0.20340,0.35300,nan,nan,nan,nan,nan,nan,-0.14440,0.15580,nan,nan,nan,nan,nan,nan
IC1151,2260.000,-0.21300,0.35300,nan,nan,nan,nan,nan,nan,-0.10470,0.15580,nan,nan,nan,nan,nan,nan
IC1151,2280.000,-0.07490,0.35300,nan,nan,nan,nan,nan,nan,0.01860,0.15580,nan,nan,nan,nan,nan,nan
IC1151,2300.000,-0.09420,0.35300,nan,nan,nan,nan,nan,nan,-0.02260,0.15580,nan,nan,nan,nan,nan,nan
IC1151,2320.000,-0.00010,0.35300,nan,nan,nan,nan,nan,nan,0.09220,0.15580,nan,nan,nan,nan,nan,nan
IC1151,2340.000,0.07780,0.35300,nan,nan,nan,nan,nan,nan,-0.06930,0.15580,nan,nan,nan,nan,nan,nan
IC1151,2360.000,-0.09790,0.35300,nan,nan,nan,nan,nan,nan,-0.02000,0.15580,nan,nan,nan,nan,nan,nan
IC1151,2380.000,0.05720,0.35300,nan,nan,nan,nan,nan,nan,-0.08120,0.15580,nan,nan,nan,nan,nan,nan
IC1151,2400.000,0.10520,0.35300,nan,nan,nan,nan,nan,nan,0.00630,0.15580,nan,nan,nan,nan,nan,nan
IC1151,2420.000,-0.18040,0.35300,nan,nan,nan,nan,nan,nan,-0.07200,0.15580,nan,nan,nan,nan,nan,nan
IC1151,2440.000,-0.03380,0.35300,nan,nan,nan,nan,nan,nan,-0.08330,0.15580,nan,nan,nan,nan,nan,nan
IC1151,2460.000,-0.10380,0.35300,nan,nan,nan,nan,nan,nan,0.06080,0.15580,nan,nan,nan,nan,nan,nan
IC1151,2480.000,-0.19760,0.35300,nan,nan,nan,nan,nan,nan,-0.07170,0.15580,nan,nan,nan,nan,nan,nan
IC1151,2500.000,0.05930,0.35300,nan,nan,nan,nan,nan,nan,-0.14980,0.15580,nan,nan,nan,nan,nan,nan
IC1151,2520.000,0.10620,0.35300,nan,nan,nan,nan,nan,nan,-0.05550,0.15580,nan,nan,nan,nan,nan,nan
IC1151,2540.000,-0.21510,0.35310,nan,nan,nan,nan,nan,nan,0.06890,0.15580,nan,nan,nan,nan,nan,nan
IC1151,2560.000,-0.12870,0.35300,nan,nan,nan,nan,nan,nan,0.11260,0.15580,nan,nan,nan,nan,nan,nan
IC1151,2580.000,0.14180,0.35300,nan,nan,nan,nan,nan,nan,0.05950,0.15580,nan,nan,nan,nan,nan,nan
IC1199,4240.000,0.20620,0.22630,nan,nan,nan,nan,-0.02510,0.06970,-0.02390,0.10810,nan,nan,nan,nan,nan,nan
IC1199,4260.000,-0.16060,0.22630,nan,nan,nan,nan,0.00050,0.06970,-0.16200,0.10810,nan,nan,nan,nan,nan,nan
IC1199,4280.000,-0.02930,0.22630,nan,nan,nan,nan,-0.05780,0.06970,0.06010,0.10810,nan,nan,nan,nan,nan,nan
IC1199,4300.000,0.22730,0.22630,nan,nan,nan,nan,0.04670,0.06970,-0.03290,0.10810,nan,nan,nan,nan,nan,nan
IC1199,4320.000,-0.13000,0.22630,nan,nan,nan,nan,0.00170,0.06960,-0.00670,0.10810,nan,nan,nan,nan,nan,nan
IC1199,4340.000,0.30620,0.22630,nan,nan,nan,nan,0.00250,0.06960,-0.02320,0.10810,nan,nan,nan,nan,nan,nan
IC1199,4360.000,0.02640,0.22630,nan,nan,nan,nan,0.01770,0.06960,0.01420,0.10810,nan,nan,nan,nan,nan,nan
IC1199,4380.000,0.03510,0.22630,nan,nan,nan,nan,0.02800,0.06960,0.07220,0.10810,nan,nan,nan,nan,nan,nan
IC1199,4400.000,-0.06000,0.22630,nan,nan,nan,nan,0.00790,0.06960,0.01860,0.10800,nan,nan,nan,nan,nan,nan
IC1199,4420.000,0.05580,0.22630,nan,nan,0.00070,0.01930,-0.02690,0.06960,-0.00060,0.10800,nan,nan,nan,nan,nan,nan
IC1199,4440.000,-0.06480,0.22630,-0.00060,0.00640,-0.00740,0.03310,-0.02320,0.06960,0.03210,0.10800,nan,nan,nan,nan,nan,nan
IC1199,4460.000,0.04500,0.22630,0.02250,0.01680,0.06530,0.03990,0.05470,0.06960,-0.00990,0.10800,nan,nan,nan,nan,nan,nan
IC1199,4480.000,-0.15160,0.22630,0.11240,0.02350,0.13120,0.04130,0.07850,0.06960,-0.01280,0.10800,nan,nan,nan,nan,nan,nan
IC1199,4500.000,0.14840,0.22630,0.19020,0.02560,0.23770,0.04500,0.18920,0.06960,-0.02290,0.10800,nan,nan,nan,nan,nan,nan
IC1199,4520.000,0.03240,0.22620,0.08080,0.02580,0.12180,0.04330,0.06630,0.06960,0.01110,0.10800,nan,nan,nan,nan,nan,nan
IC1199,4540.000,-0.05040,0.22620,0.10610,0.02270,0.13100,0.04480,0.06090,0.06960,-0.01580,0.10800,nan,nan,nan,nan,nan,nan
IC1199,4560.000,-0.06590,0.22620,0.10560,0.02200,0.10130,0.04030,0.01880,0.06960,-0.06150,0.10800,nan,nan,nan,nan,nan,nan
IC1199,4580.000,-0.00970,0.22620,0.13330,0.02310,0.21470,0.03900,0.19590,0.06960,-0.01110,0.10800,nan,nan,nan,nan,nan,nan
IC1199,4600.000,-0.10540,0.22620,0.11300,0.02260,0.12650,0.03790,0.11610,0.06960,-0.05230,0.10800,nan,nan,nan,nan,nan,nan
IC1199,4620.000,0.08920,0.22620,0.11060,0.02230,0.10680,0.03680,0.00970,0.06960,0.01660,0.10800,nan,nan,nan,nan,nan,nan
IC1199,4640.000,0.06900,0.22620,0.10820,0.02130,0.10360,0.03260,0.00850,0.06960,-0.02950,0.10800,nan,nan,nan,nan,nan,nan
IC1199,4660.000,0.03770,0.22620,0.06090,0.02100,0.07760,0.03280,0.05640,0.06960,-0.05250,0.10800,nan,nan,nan,nan,nan,nan
IC1199,4680.000,0.18650,0.22620,0.10980,0.02090,0.11320,0.03150,0.01920,0.06960,-0.03080,0.10800,nan,nan,nan,nan,nan,nan
IC1199,4700.000,0.04620,0.22620,0.09190,0.02010,0.08800,0.03120,0.01610,0.06960,-0.01460,0.10800,nan,nan,nan,nan,nan,nan
IC1199,4720.000,-0.06990,0.22620,0.06440,0.01940,0.07230,0.03100,0.01970,0.06960,-0.03480,0.10800,nan,nan,nan,nan,nan,nan
IC1199,4740.000,-0.05070,0.22620,0.09940,0.02000,0.09660,0.03290,0.06500,0.06960,0.02810,0.10800,nan,nan,nan,nan,nan,nan
IC1199,4760.000,-0.16300,0.22620,0.09740,0.02090,0.13240,0.03750,0.02850,0.06960,0.03760,0.10800,nan,nan,nan,nan,nan,nan
IC1199,4780.000,-0.11250,0.22620,0.07780,0.02260,0.06950,0.03920,-0.01440,0.06960,0.05320,0.10800,nan,nan,nan,nan,nan,nan
IC1199,4800.000,-0.10790,0.22620,0.15260,0.02570,0.18650,0.04100,0.19920,0.06960,-0.03280,0.10800,nan,nan,nan,nan,nan,nan
IC1199,4820.000,0.08740,0.22620,0.15830,0.02710,0.15590,0.04070,0.09090,0.06960,-0.08180,0.10800,nan,nan,nan,nan,nan,nan
IC1199,4840.000,0.11870,0.22620,0.21830,0.02510,0.21350,0.04000,0.19330,0.06960,0.02440,0.10800,nan,nan,nan,nan,nan,nan
IC1199,4860.000,-0.03310,0.22620,0.03790,0.02120,0.05430,0.03640,-0.03380,0.06960,0.07730,0.10800,nan,nan,nan,nan,nan,nan
IC1199,4880.000,0.06000,0.22620,-0.00520,0.01010,-0.05460,0.03270,0.02310,0.06960,0.10330,0.10800,nan,nan,nan,nan,nan,nan
IC1199,4900.000,0.04940,0.22620,nan,nan,-0.01300,0.02070,-0.00330,0.06960,-0.04000,0.10790,nan,nan,nan,nan,nan,nan
IC1199,4920.000,0.02400,0.22620,nan,nan,nan,nan,-0.00890,0.06960,-0.10720,0.10790,nan,nan,nan,nan,nan,nan
IC1199,4940.000,-0.13940,0.22610,nan,nan,nan,nan,-0.07850,0.06960,0.05010,0.10790,nan,nan,nan,nan,nan,nan
IC1199,4960.000,-0.02130,0.22610,nan,nan,nan,nan,-0.04830,0.06960,0.06620,0.10790,nan,nan,nan,nan,nan,nan
IC1199,4980.000,-0.10110,0.22610,nan,nan,nan,nan,0.02260,0.06960,-0.08900,0.10790,nan,nan,nan,nan,nan,nan
IC1199,5000.000,-0.05380,0.22610,nan,nan,nan,nan,-0.03610,0.06960,0.16440,0.10790,nan,nan,nan,nan,nan,nan
IC1199,5020.000,-0.08160,0.22610,nan,nan,nan,nan,-0.01590,0.06960,0.03890,0.10790,nan,nan,nan,nan,nan,nan
