# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: r_arcs, unit: arcsec, datatype: float64, description: outer radius of ring in arcsec}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: outer radius of ring in kpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: outer radius of ring as frac of opt radius}
# - {name: npix, datatype: int64, description: number of available pixels in the ring}
# - {name: ngood, datatype: int64, description: number of unmasked pixels in the ring}
# - {name: ico_avg, unit: K km / s, datatype: float64, format: 10.3f, description: average face-on intensity in ring if ngood/npix > 0.1
#     and setting blanks to zero}
# - {name: ico_rms, unit: K km / s, datatype: float32, description: rms face-on intensity in ring for unmasked pixels}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f, description: 3 sigma detection limit based on emom0max}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f, description: average face-on surface density including He with
#     alphaco=4.3}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e, description: total CO luminosity within the given radius}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e, description: total molecular gas mass within the given radius}
# delimiter: ','
# schema: astropy-2.0
Name,r_arcs,r_kpc,r_r25,npix,ngood,ico_avg,ico_rms,detlim,sigmol,cumlum,cummass
UGC05108,43.5,24.972,1.325,323,42,0.023,0.16196643,0.721,0.098,1.2259e+09,5.2713e+09
UGC05108,46.5,26.694,1.417,366,25,nan,nan,0.715,nan,1.2259e+09,5.2713e+09
UGC05108,49.5,28.416,1.508,383,5,nan,nan,0.740,nan,1.2259e+09,5.2713e+09
UGC05111,1.5,0.714,0.033,8,8,8.712,0.13877977,4.108,37.462,5.3694e+07,2.3088e+08
UGC05111,4.5,2.142,0.100,26,26,8.143,0.3301681,2.205,35.016,2.1680e+08,9.3226e+08
UGC05111,7.5,3.570,0.167,39,39,7.537,0.53380096,1.764,32.410,4.4326e+08,1.9060e+09
UGC05111,10.5,4.997,0.234,62,62,6.645,0.788201,1.337,28.572,7.6063e+08,3.2707e+09
UGC05111,13.5,6.425,0.301,76,76,5.484,0.87983376,1.164,23.580,1.0817e+09,4.6513e+09
UGC05111,16.5,7.853,0.368,91,91,4.254,1.0118084,1.029,18.294,1.3800e+09,5.9338e+09
UGC05111,19.5,9.281,0.435,107,107,3.091,0.92772424,0.920,13.289,1.6347e+09,7.0293e+09
UGC05111,22.5,10.709,0.502,124,124,1.944,0.7584839,0.835,8.359,1.8204e+09,7.8278e+09
UGC05111,25.5,12.137,0.569,142,142,1.101,0.6308376,0.767,4.733,1.9408e+09,8.3456e+09
UGC05111,28.5,13.564,0.636,156,156,0.603,0.6461145,0.733,2.592,2.0133e+09,8.6571e+09
UGC05111,31.5,14.992,0.703,176,176,0.238,0.6346337,0.696,1.023,2.0455e+09,8.7957e+09
UGC05111,34.5,16.420,0.770,195,195,-0.024,0.5110711,0.669,-0.103,2.0419e+09,8.7803e+09
UGC05111,37.5,17.848,0.837,203,193,-0.135,0.38071376,0.671,-0.582,2.0208e+09,8.6893e+09
UGC05111,40.5,19.276,0.904,225,179,-0.183,0.3019373,0.654,-0.787,1.9890e+09,8.5529e+09
UGC05111,43.5,20.704,0.971,246,142,-0.154,0.2520223,0.653,-0.661,1.9599e+09,8.4276e+09
UGC05111,46.5,22.132,1.038,257,110,-0.095,0.2224237,0.662,-0.410,1.9411e+09,8.3465e+09
UGC05111,49.5,23.559,1.105,276,82,-0.048,0.18409689,0.677,-0.207,1.9308e+09,8.3026e+09
UGC05111,52.5,24.987,1.172,286,46,0.004,0.10825379,0.706,0.016,1.9316e+09,8.3061e+09
UGC05111,55.5,26.415,1.239,306,27,nan,nan,0.727,nan,1.9316e+09,8.3061e+09
UGC05111,58.5,27.843,1.306,324,22,nan,nan,0.751,nan,1.9316e+09,8.3061e+09
UGC05111,61.5,29.271,1.373,346,22,nan,nan,0.749,nan,1.9316e+09,8.3061e+09
UGC05111,64.5,30.699,1.440,350,19,nan,nan,0.775,nan,1.9316e+09,8.3061e+09
UGC05111,67.5,32.126,1.507,375,17,nan,nan,0.780,nan,1.9316e+09,8.3061e+09
UGC05111,70.5,33.554,1.574,394,13,nan,nan,0.782,nan,1.9316e+09,8.3061e+09
UGC05111,73.5,34.982,1.641,403,9,nan,nan,0.801,nan,1.9316e+09,8.3061e+09
UGC05111,76.5,36.410,1.708,426,4,nan,nan,0.803,nan,1.9316e+09,8.3061e+09
UGC05111,79.5,37.838,1.775,440,1,nan,nan,0.818,nan,1.9316e+09,8.3061e+09
UGC05359,1.5,0.896,0.032,6,6,1.411,0.13234892,3.731,6.069,9.9374e+06,4.2731e+07
UGC05359,4.5,2.688,0.096,24,24,1.441,0.2809149,1.820,6.194,5.0507e+07,2.1718e+08
UGC05359,7.5,4.480,0.161,44,44,1.535,0.28399783,1.280,6.599,1.2974e+08,5.5789e+08
UGC05359,10.5,6.272,0.225,61,61,1.508,0.32431424,1.065,6.482,2.3765e+08,1.0219e+09
UGC05359,13.5,8.063,0.289,78,78,1.278,0.42795393,0.899,5.494,3.5459e+08,1.5247e+09
UGC05359,16.5,9.855,0.353,95,95,1.095,0.37266353,0.795,4.707,4.7663e+08,2.0495e+09
UGC05359,19.5,11.647,0.418,115,115,0.901,0.32219574,0.707,3.876,5.9827e+08,2.5726e+09
UGC05359,22.5,13.439,0.482,131,131,0.612,0.37760568,0.661,2.630,6.9229e+08,2.9768e+09
UGC05359,25.5,15.231,0.546,146,146,0.333,0.39898598,0.630,1.430,7.4926e+08,3.2218e+09
UGC05359,28.5,17.023,0.611,162,160,0.166,0.37972534,0.601,0.712,7.8072e+08,3.3571e+09
UGC05359,31.5,18.815,0.675,180,163,0.103,0.34272835,0.574,0.443,8.0248e+08,3.4507e+09
UGC05359,34.5,20.607,0.739,200,155,0.045,0.31966764,0.555,0.192,8.1296e+08,3.4957e+09
UGC05359,37.5,22.399,0.803,213,144,0.068,0.30210507,0.552,0.293,8.2997e+08,3.5689e+09
UGC05359,40.5,24.190,0.868,228,133,0.137,0.2598636,0.553,0.588,8.6654e+08,3.7261e+09
UGC05359,43.5,25.982,0.932,242,105,0.117,0.21693152,0.560,0.505,8.9987e+08,3.8694e+09
UGC05359,46.5,27.774,0.996,270,113,0.121,0.21040426,0.556,0.520,9.3821e+08,4.0343e+09
UGC05359,49.5,29.566,1.060,284,108,0.111,0.19978847,0.570,0.476,9.7511e+08,4.1930e+09
UGC05359,52.5,31.358,1.125,292,97,0.092,0.19643158,0.598,0.394,1.0065e+09,4.3281e+09
UGC05359,55.5,33.150,1.189,322,98,0.069,0.18108955,0.602,0.295,1.0325e+09,4.4396e+09
UGC05359,58.5,34.942,1.253,339,90,0.042,0.1504217,0.625,0.179,1.0490e+09,4.5108e+09
UGC05359,61.5,36.734,1.318,357,85,0.024,0.11719589,0.639,0.103,1.0590e+09,4.5539e+09
UGC05359,64.5,38.526,1.382,374,70,0.018,0.09170838,0.654,0.078,1.0670e+09,4.5879e+09
UGC05359,67.5,40.317,1.446,386,62,0.016,0.087488435,0.659,0.069,1.0742e+09,4.6193e+09
UGC05359,70.5,42.109,1.510,405,54,0.011,0.07363407,0.671,0.048,1.0796e+09,4.6421e+09
UGC05359,73.5,43.901,1.575,426,51,0.010,0.07067785,0.676,0.044,1.0847e+09,4.6641e+09
UGC05359,76.5,45.693,1.639,433,41,nan,nan,0.692,nan,1.0847e+09,4.6641e+09
UGC05359,79.5,47.485,1.703,450,36,nan,nan,0.699,nan,1.0847e+09,4.6641e+09
UGC05359,82.5,49.277,1.767,408,36,nan,nan,0.703,nan,1.0847e+09,4.6641e+09
UGC05359,85.5,51.069,1.832,386,31,nan,nan,0.717,nan,1.0847e+09,4.6641e+09
UGC05359,88.5,52.861,1.896,357,29,nan,nan,0.739,nan,1.0847e+09,4.6641e+09
UGC05359,91.5,54.653,1.960,353,27,nan,nan,0.743,nan,1.0847e+09,4.6641e+09
UGC05359,94.5,56.444,2.024,341,21,nan,nan,0.765,nan,1.0847e+09,4.6641e+09
UGC05359,97.5,58.236,2.089,347,19,nan,nan,0.752,nan,1.0847e+09,4.6641e+09
UGC05359,100.5,60.028,2.153,335,19,nan,nan,0.780,nan,1.0847e+09,4.6641e+09
UGC05359,103.5,61.820,2.217,331,18,nan,nan,0.784,nan,1.0847e+09,4.6641e+09
UGC05359,106.5,63.612,2.282,333,16,nan,nan,0.781,nan,1.0847e+09,4.6641e+09
UGC05359,109.5,65.404,2.346,332,15,nan,nan,0.798,nan,1.0847e+09,4.6641e+09
UGC05359,112.5,67.196,2.410,327,15,nan,nan,0.814,nan,1.0847e+09,4.6641e+09
UGC05359,115.5,68.988,2.474,332,15,nan,nan,0.817,nan,1.0847e+09,4.6641e+09
UGC05359,118.5,70.780,2.539,325,13,nan,nan,0.842,nan,1.0847e+09,4.6641e+09
UGC05359,121.5,72.571,2.603,322,12,nan,nan,0.852,nan,1.0847e+09,4.6641e+09
UGC05359,124.5,74.363,2.667,315,11,nan,nan,0.882,nan,1.0847e+09,4.6641e+09
UGC05359,127.5,76.155,2.731,321,9,nan,nan,0.886,nan,1.0847e+09,4.6641e+09
UGC05359,130.5,77.947,2.796,316,7,nan,nan,0.917,nan,1.0847e+09,4.6641e+09
UGC05598,1.5,0.590,0.039,9,9,3.339,0.59344184,3.051,14.360,1.7738e+07,7.6274e+07
UGC05598,4.5,1.770,0.118,21,21,2.794,0.90335053,2.029,12.015,5.2368e+07,2.2518e+08
UGC05598,7.5,2.950,0.197,38,38,1.996,0.9498164,1.529,8.583,9.7134e+07,4.1767e+08
UGC05598,10.5,4.130,0.276,50,50,1.468,0.83629906,1.336,6.313,1.4046e+08,6.0397e+08
UGC05598,13.5,5.311,0.355,68,68,0.975,0.724831,1.137,4.194,1.7960e+08,7.7229e+08
UGC05598,16.5,6.491,0.434,80,68,0.664,0.58739275,1.055,2.857,2.1097e+08,9.0717e+08
UGC05598,19.5,7.671,0.513,97,66,0.387,0.4602384,0.969,1.666,2.3315e+08,1.0025e+09
UGC05598,22.5,8.851,0.592,110,58,0.219,0.3465684,0.917,0.942,2.4737e+08,1.0637e+09
UGC05598,25.5,10.031,0.671,126,52,0.124,0.24375704,0.876,0.532,2.5657e+08,1.1033e+09
UGC05598,28.5,11.211,0.749,141,51,0.074,0.17997746,0.844,0.318,2.6274e+08,1.1298e+09
UGC05598,31.5,12.391,0.828,156,48,0.054,0.15952529,0.826,0.233,2.6772e+08,1.1512e+09
UGC05598,34.5,13.571,0.907,172,45,0.033,0.14700983,0.811,0.142,2.7108e+08,1.1656e+09
UGC05598,37.5,14.751,0.986,188,40,0.023,0.1136588,0.801,0.099,2.7364e+08,1.1767e+09
UGC05598,40.5,15.932,1.065,193,32,0.019,0.09169163,0.819,0.082,2.7581e+08,1.1860e+09
UGC05598,43.5,17.112,1.144,219,29,0.011,0.07873667,0.807,0.047,2.7723e+08,1.1921e+09
UGC05598,46.5,18.292,1.223,225,23,0.008,0.07509568,0.829,0.035,2.7831e+08,1.1967e+09
UGC05598,49.5,19.472,1.302,249,15,nan,nan,0.837,nan,2.7831e+08,1.1967e+09
UGC05598,52.5,20.652,1.381,264,10,nan,nan,0.858,nan,2.7831e+08,1.1967e+09
UGC05598,55.5,21.832,1.459,267,9,nan,nan,0.912,nan,2.7831e+08,1.1967e+09
UGC05598,58.5,23.012,1.538,291,8,nan,nan,0.925,nan,2.7831e+08,1.1967e+09
UGC05598,61.5,24.192,1.617,304,4,nan,nan,0.946,nan,2.7831e+08,1.1967e+09
UGC05598,64.5,25.372,1.696,322,1,nan,nan,0.951,nan,2.7831e+08,1.1967e+09
UGC08107,1.5,0.884,0.022,9,9,15.558,0.8584686,4.494,66.899,1.5263e+08,6.5629e+08
UGC08107,4.5,2.653,0.066,27,27,12.638,2.0284507,2.576,54.342,5.2456e+08,2.2556e+09
UGC08107,7.5,4.422,0.109,43,43,9.645,2.7189538,2.020,41.473,9.7663e+08,4.1995e+09
UGC08107,10.5,6.191,0.153,64,64,6.796,2.3101892,1.587,29.224,1.4508e+09,6.2382e+09
UGC08107,13.5,7.960,0.197,83,83,4.735,2.0755203,1.300,20.361,1.8792e+09,8.0804e+09
UGC08107,16.5,9.729,0.241,103,103,3.352,1.6900831,1.109,14.413,2.2555e+09,9.6985e+09
UGC08107,19.5,11.498,0.284,115,115,2.155,1.253858,0.992,9.265,2.5256e+09,1.0860e+10
UGC08107,22.5,13.267,0.328,133,133,1.339,0.95815486,0.870,5.760,2.7198e+09,1.1695e+10
UGC08107,25.5,15.036,0.372,157,157,0.751,0.6025802,0.775,3.231,2.8483e+09,1.2248e+10
UGC08107,28.5,16.805,0.416,167,156,0.301,0.430512,0.727,1.296,2.9032e+09,1.2484e+10
UGC08107,31.5,18.574,0.459,188,127,0.086,0.34206423,0.683,0.368,2.9207e+09,1.2559e+10
UGC08107,34.5,20.343,0.503,212,109,-0.042,0.2623483,0.637,-0.182,2.9109e+09,1.2517e+10
UGC08107,37.5,22.111,0.547,218,94,-0.058,0.19994791,0.618,-0.248,2.8972e+09,1.2458e+10
UGC08107,40.5,23.880,0.591,255,98,-0.060,0.19343063,0.583,-0.259,2.8805e+09,1.2386e+10
UGC08107,43.5,25.649,0.634,259,80,-0.055,0.17872947,0.592,-0.236,2.8650e+09,1.2320e+10
UGC08107,46.5,27.418,0.678,273,68,-0.035,0.15410325,0.597,-0.150,2.8546e+09,1.2275e+10
UGC08107,49.5,29.187,0.722,299,65,-0.008,0.11565602,0.593,-0.035,2.8519e+09,1.2263e+10
UGC08107,52.5,30.956,0.766,319,38,-0.002,0.0858641,0.616,-0.009,2.8512e+09,1.2260e+10
UGC08107,55.5,32.725,0.809,326,18,nan,nan,0.641,nan,2.8512e+09,1.2260e+10
UGC08107,58.5,34.494,0.853,356,17,nan,nan,0.657,nan,2.8512e+09,1.2260e+10
UGC08107,61.5,36.263,0.897,366,5,nan,nan,0.685,nan,2.8512e+09,1.2260e+10
UGC08107,64.5,38.032,0.941,394,5,nan,nan,0.684,nan,2.8512e+09,1.2260e+10
UGC08107,67.5,39.801,0.984,403,1,nan,nan,0.696,nan,2.8512e+09,1.2260e+10
UGC08267,1.5,0.754,0.044,7,7,8.377,0.18935029,3.793,36.022,5.8812e+07,2.5289e+08
UGC08267,4.5,2.263,0.133,22,22,7.401,0.6665664,2.152,31.825,2.2211e+08,9.5509e+08
UGC08267,7.5,3.771,0.222,36,36,6.019,0.9701401,1.652,25.883,4.3944e+08,1.8896e+09
UGC08267,10.5,5.279,0.311,49,49,4.676,0.99382997,1.373,20.107,6.6924e+08,2.8777e+09
UGC08267,13.5,6.788,0.400,61,61,3.451,0.95680785,1.165,14.838,8.8035e+08,3.7855e+09
UGC08267,16.5,8.296,0.489,76,76,2.279,0.92284036,1.007,9.801,1.0541e+09,4.5326e+09
UGC08267,19.5,9.805,0.578,94,94,1.285,0.8007243,0.868,5.526,1.1752e+09,5.0535e+09
UGC08267,22.5,11.313,0.667,114,114,0.646,0.5794413,0.776,2.778,1.2491e+09,5.3711e+09
UGC08267,25.5,12.821,0.756,120,107,0.302,0.4181141,0.744,1.298,1.2854e+09,5.5274e+09
UGC08267,28.5,14.330,0.845,136,104,0.111,0.37609693,0.701,0.479,1.3006e+09,5.5926e+09
UGC08267,31.5,15.838,0.934,157,87,-0.038,0.3178163,0.657,-0.162,1.2947e+09,5.5671e+09
UGC08267,34.5,17.346,1.023,160,73,-0.064,0.30024776,0.659,-0.273,1.2845e+09,5.5233e+09
UGC08267,37.5,18.855,1.112,173,67,-0.052,0.2563396,0.645,-0.226,1.2754e+09,5.4841e+09
UGC08267,40.5,20.363,1.200,193,63,-0.038,0.21024333,0.628,-0.163,1.2680e+09,5.4526e+09
UGC08267,43.5,21.872,1.289,204,59,-0.022,0.17679828,0.634,-0.094,1.2636e+09,5.4333e+09
UGC08267,46.5,23.380,1.378,224,48,0.003,0.1501123,0.632,0.012,1.2642e+09,5.4360e+09
UGC08267,49.5,24.888,1.467,228,37,0.024,0.11959575,0.655,0.101,1.2696e+09,5.4592e+09
UGC08267,52.5,26.397,1.556,245,28,0.027,0.11831015,0.675,0.117,1.2762e+09,5.4878e+09
UGC08267,55.5,27.905,1.645,271,28,0.024,0.085891746,0.679,0.102,1.2827e+09,5.5156e+09
UGC08267,58.5,29.414,1.734,284,26,nan,nan,0.704,nan,1.2827e+09,5.5156e+09
UGC08267,61.5,30.922,1.823,291,21,nan,nan,0.720,nan,1.2827e+09,5.5156e+09
UGC08267,64.5,32.430,1.912,310,18,nan,nan,0.723,nan,1.2827e+09,5.5156e+09
UGC08267,67.5,33.939,2.001,319,17,nan,nan,0.745,nan,1.2827e+09,5.5156e+09
UGC08267,70.5,35.447,2.090,334,17,nan,nan,0.744,nan,1.2827e+09,5.5156e+09
UGC08267,73.5,36.956,2.179,350,18,nan,nan,0.755,nan,1.2827e+09,5.5156e+09
UGC08267,76.5,38.464,2.267,362,16,nan,nan,0.769,nan,1.2827e+09,5.5156e+09
UGC08267,79.5,39.972,2.356,381,15,nan,nan,0.765,nan,1.2827e+09,5.5156e+09
UGC08267,82.5,41.481,2.445,391,13,nan,nan,0.786,nan,1.2827e+09,5.5156e+09
UGC08267,85.5,42.989,2.534,390,12,nan,nan,0.792,nan,1.2827e+09,5.5156e+09
UGC08267,88.5,44.498,2.623,427,11,nan,nan,0.798,nan,1.2827e+09,5.5156e+09
UGC08267,91.5,46.006,2.712,432,9,nan,nan,0.799,nan,1.2827e+09,5.5156e+09
UGC08267,94.5,47.514,2.801,451,13,nan,nan,0.791,nan,1.2827e+09,5.5156e+09
UGC08267,97.5,49.023,2.890,470,11,nan,nan,0.790,nan,1.2827e+09,5.5156e+09
UGC08267,100.5,50.531,2.979,483,11,nan,nan,0.810,nan,1.2827e+09,5.5156e+09
UGC08267,103.5,52.039,3.068,491,9,nan,nan,0.825,nan,1.2827e+09,5.5156e+09
UGC08267,106.5,53.548,3.157,488,10,nan,nan,0.833,nan,1.2827e+09,5.5156e+09
UGC08267,109.5,55.056,3.246,440,8,nan,nan,0.850,nan,1.2827e+09,5.5156e+09
UGC08267,112.5,56.565,3.335,415,6,nan,nan,0.860,nan,1.2827e+09,5.5156e+09
UGC08267,115.5,58.073,3.423,355,5,nan,nan,0.873,nan,1.2827e+09,5.5156e+09
UGC08267,118.5,59.581,3.512,339,4,nan,nan,0.884,nan,1.2827e+09,5.5156e+09
UGC09067,1.5,0.833,0.062,15,15,10.433,0.8123994,5.284,44.862,1.0409e+08,4.4757e+08
UGC09067,4.5,2.498,0.185,36,36,8.586,1.102581,3.334,36.920,3.0967e+08,1.3316e+09
UGC09067,7.5,4.163,0.308,68,68,6.888,1.045805,2.368,29.616,6.2118e+08,2.6711e+09
UGC09067,10.5,5.829,0.431,92,92,4.864,1.0624938,1.942,20.916,9.1882e+08,3.9509e+09
UGC09067,13.5,7.494,0.554,114,114,3.046,1.0435483,1.664,13.096,1.1498e+09,4.9440e+09
UGC09067,16.5,9.159,0.677,151,151,1.496,0.8774513,1.357,6.432,1.3000e+09,5.5900e+09
UGC09067,19.5,10.825,0.800,161,161,0.664,0.83134097,1.274,2.854,1.3711e+09,5.8956e+09
UGC09067,22.5,12.490,0.923,201,176,0.329,0.7917663,1.113,1.415,1.4151e+09,6.0847e+09
UGC09067,25.5,14.155,1.046,218,147,0.162,0.6541903,1.056,0.696,1.4385e+09,6.1856e+09
UGC09067,28.5,15.821,1.169,258,127,0.119,0.4658405,0.963,0.512,1.4589e+09,6.2734e+09
UGC09067,31.5,17.486,1.292,270,77,0.084,0.34485033,0.962,0.360,1.4740e+09,6.3381e+09
UGC09067,34.5,19.151,1.415,305,56,0.046,0.27483422,0.933,0.197,1.4833e+09,6.3780e+09
UGC09067,37.5,20.817,1.538,322,38,0.021,0.2495407,0.942,0.089,1.4877e+09,6.3970e+09
UGC09067,40.5,22.482,1.661,360,22,nan,nan,0.929,nan,1.4877e+09,6.3970e+09
UGC09067,43.5,24.147,1.784,379,11,nan,nan,0.948,nan,1.4877e+09,6.3970e+09
UGC09067,46.5,25.812,1.907,408,3,nan,nan,0.961,nan,1.4877e+09,6.3970e+09
UGC09476,1.5,0.339,0.033,20,20,4.977,0.33750075,5.457,21.400,7.6760e+06,3.3007e+07
UGC09476,4.5,1.017,0.100,55,55,4.297,0.7375757,3.266,18.476,2.5901e+07,1.1138e+08
UGC09476,7.5,1.695,0.166,95,95,3.054,1.2213544,2.422,13.132,4.8277e+07,2.0759e+08
UGC09476,10.5,2.374,0.233,131,131,2.066,1.246747,2.047,8.882,6.9145e+07,2.9732e+08
UGC09476,13.5,3.052,0.299,166,166,1.730,0.83520895,1.826,7.441,9.1298e+07,3.9258e+08
UGC09476,16.5,3.730,0.366,210,210,1.431,0.8446327,1.642,6.154,1.1447e+08,4.9224e+08
UGC09476,19.5,4.408,0.432,239,239,1.300,1.073774,1.562,5.589,1.3843e+08,5.9526e+08
UGC09476,22.5,5.086,0.499,281,281,1.370,1.1657948,1.466,5.892,1.6813e+08,7.2294e+08
UGC09476,25.5,5.764,0.565,319,314,1.146,1.0732278,1.415,4.928,1.9632e+08,8.4418e+08
UGC09476,28.5,6.443,0.632,359,334,0.737,1.098483,1.376,3.171,2.1673e+08,9.3196e+08
UGC09476,31.5,7.121,0.699,396,305,0.492,1.0256772,1.353,2.118,2.3177e+08,9.9663e+08
UGC09476,34.5,7.799,0.765,423,227,0.273,0.9647947,1.360,1.173,2.4067e+08,1.0349e+09
UGC09476,37.5,8.477,0.832,469,197,0.285,1.0270663,1.349,1.226,2.5098e+08,1.0792e+09
UGC09476,40.5,9.155,0.898,508,157,0.292,0.9464555,1.362,1.254,2.6241e+08,1.1284e+09
UGC09476,43.5,9.833,0.965,546,111,0.198,0.6885856,1.388,0.852,2.7075e+08,1.1642e+09
UGC09476,46.5,10.512,1.031,579,97,0.129,0.65020436,1.427,0.556,2.7653e+08,1.1891e+09
UGC09476,49.5,11.190,1.098,616,63,0.123,0.64342105,1.474,0.527,2.8235e+08,1.2141e+09
UGC09476,52.5,11.868,1.164,658,53,nan,nan,1.530,nan,2.8235e+08,1.2141e+09
UGC09476,55.5,12.546,1.231,688,42,nan,nan,1.614,nan,2.8235e+08,1.2141e+09
UGC09476,58.5,13.224,1.297,739,34,nan,nan,1.727,nan,2.8235e+08,1.2141e+09
UGC09476,61.5,13.902,1.364,768,11,nan,nan,1.878,nan,2.8235e+08,1.2141e+09
UGC09537,1.5,0.946,0.022,9,9,2.869,0.40491635,3.446,12.336,3.3225e+07,1.4287e+08
UGC09537,4.5,2.838,0.067,26,26,2.623,0.8714131,1.987,11.281,1.2099e+08,5.2028e+08
UGC09537,7.5,4.729,0.112,45,45,2.373,1.1168826,1.436,10.206,2.5843e+08,1.1112e+09
UGC09537,10.5,6.621,0.157,57,57,2.106,1.4076782,1.231,9.056,4.1291e+08,1.7755e+09
UGC09537,13.5,8.513,0.201,83,83,1.682,1.3269069,1.006,7.233,5.9256e+08,2.5480e+09
UGC09537,16.5,10.405,0.246,96,96,1.131,1.0069242,0.929,4.865,7.3232e+08,3.1490e+09
UGC09537,19.5,12.296,0.291,110,110,0.768,0.70219046,0.840,3.302,8.4101e+08,3.6164e+09
UGC09537,22.5,14.188,0.336,134,123,0.608,0.6011979,0.747,2.613,9.4581e+08,4.0670e+09
UGC09537,25.5,16.080,0.381,150,132,0.435,0.5719776,0.688,1.871,1.0298e+09,4.4282e+09
UGC09537,28.5,17.972,0.425,166,141,0.297,0.44967628,0.651,1.278,1.0933e+09,4.7012e+09
UGC09537,31.5,19.864,0.470,182,147,0.191,0.37447047,0.625,0.820,1.1380e+09,4.8932e+09
UGC09537,34.5,21.755,0.515,199,149,0.151,0.45705107,0.608,0.650,1.1767e+09,5.0596e+09
UGC09537,37.5,23.647,0.560,220,146,0.219,0.59619,0.596,0.941,1.2386e+09,5.3260e+09
UGC09537,40.5,25.539,0.604,237,131,0.242,0.67210585,0.599,1.040,1.3124e+09,5.6432e+09
UGC09537,43.5,27.431,0.649,250,119,0.192,0.6238014,0.608,0.825,1.3741e+09,5.9087e+09
UGC09537,46.5,29.322,0.694,268,104,0.119,0.48388103,0.613,0.512,1.4152e+09,6.0852e+09
UGC09537,49.5,31.214,0.739,291,57,0.083,0.4129756,0.628,0.358,1.4463e+09,6.2191e+09
UGC09537,52.5,33.106,0.783,312,37,0.088,0.38669002,0.642,0.377,1.4815e+09,6.3704e+09
UGC09537,55.5,34.998,0.828,322,28,nan,nan,0.669,nan,1.4815e+09,6.3704e+09
UGC09537,58.5,36.889,0.873,332,20,nan,nan,0.710,nan,1.4815e+09,6.3704e+09
UGC09537,61.5,38.781,0.918,366,9,nan,nan,0.708,nan,1.4815e+09,6.3704e+09
UGC09542,1.5,0.580,0.035,8,8,4.337,0.2138659,3.390,18.650,1.7419e+07,7.4904e+07
UGC09542,4.5,1.739,0.104,26,26,3.409,0.6486445,1.830,14.658,6.1915e+07,2.6623e+08
UGC09542,7.5,2.898,0.174,43,43,2.474,0.747761,1.391,10.638,1.1532e+08,4.9588e+08
UGC09542,10.5,4.057,0.244,58,58,2.025,0.66309536,1.186,8.708,1.7429e+08,7.4944e+08
UGC09542,13.5,5.216,0.313,77,77,1.705,0.5153574,1.007,7.331,2.4020e+08,1.0328e+09
UGC09542,16.5,6.375,0.383,87,87,1.397,0.50792253,0.932,6.007,3.0122e+08,1.2952e+09
UGC09542,19.5,7.535,0.453,112,112,1.054,0.5392562,0.815,4.532,3.6048e+08,1.5501e+09
UGC09542,22.5,8.694,0.522,125,125,0.649,0.5029315,0.776,2.792,4.0122e+08,1.7253e+09
UGC09542,25.5,9.853,0.592,146,146,0.316,0.46970746,0.724,1.358,4.2436e+08,1.8248e+09
UGC09542,28.5,11.012,0.662,158,152,0.121,0.4304727,0.710,0.522,4.3399e+08,1.8662e+09
UGC09542,31.5,12.171,0.731,178,129,0.066,0.32254767,0.684,0.283,4.3987e+08,1.8915e+09
UGC09542,34.5,13.330,0.801,194,100,0.082,0.2418502,0.673,0.353,4.4786e+08,1.9258e+09
UGC09542,37.5,14.490,0.871,207,80,0.022,0.15763167,0.669,0.096,4.5018e+08,1.9358e+09
UGC09542,40.5,15.649,0.940,229,61,0.007,0.09720356,0.666,0.028,4.5094e+08,1.9391e+09
UGC09542,43.5,16.808,1.010,243,48,-0.003,0.07331661,0.677,-0.014,4.5054e+08,1.9373e+09
UGC09542,46.5,17.967,1.080,263,42,-0.003,0.060308833,0.681,-0.011,4.5020e+08,1.9359e+09
UGC09542,49.5,19.126,1.149,279,26,nan,nan,0.701,nan,4.5020e+08,1.9359e+09
UGC09542,52.5,20.285,1.219,295,20,nan,nan,0.723,nan,4.5020e+08,1.9359e+09
UGC09542,55.5,21.444,1.289,308,14,nan,nan,0.750,nan,4.5020e+08,1.9359e+09
UGC09542,58.5,22.604,1.358,327,12,nan,nan,0.779,nan,4.5020e+08,1.9359e+09
UGC09542,61.5,23.763,1.428,342,12,nan,nan,0.801,nan,4.5020e+08,1.9359e+09
UGC09542,64.5,24.922,1.498,364,11,nan,nan,0.805,nan,4.5020e+08,1.9359e+09
UGC09542,67.5,26.081,1.567,381,11,nan,nan,0.817,nan,4.5020e+08,1.9359e+09
UGC09542,70.5,27.240,1.637,398,9,nan,nan,0.820,nan,4.5020e+08,1.9359e+09
UGC09542,73.5,28.399,1.707,407,9,nan,nan,0.835,nan,4.5020e+08,1.9359e+09
UGC09542,76.5,29.559,1.776,422,9,nan,nan,0.848,nan,4.5020e+08,1.9359e+09
UGC09542,79.5,30.718,1.846,452,8,nan,nan,0.861,nan,4.5020e+08,1.9359e+09
UGC09542,82.5,31.877,1.916,459,8,nan,nan,0.877,nan,4.5020e+08,1.9359e+09
