# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: coVlsr_smo7, unit: km / s, datatype: float64}
# - {name: coNomaskSpec_smo7, unit: Jy, datatype: float64, format: .5f, description: channel-averaged flux}
# - {name: coNomaskUnc_smo7, unit: Jy, datatype: float64, format: .5f, description: formal uncertainty}
# - {name: coDilatedSpec_smo7, unit: Jy, datatype: float64, format: .5f, description: channel-averaged flux}
# - {name: coDilatedUnc_smo7, unit: Jy, datatype: float64, format: .5f, description: formal uncertainty}
# - {name: coSmoothSpec_smo7, unit: Jy, datatype: float64, format: .5f, description: channel-averaged flux}
# - {name: coSmoothUnc_smo7, unit: Jy, datatype: float64, format: .5f, description: formal uncertainty}
# - {name: coMask2dSpec_smo7, unit: Jy, datatype: float64, format: .5f, description: channel-averaged flux}
# - {name: coMask2dUnc_smo7, unit: Jy, datatype: float64, format: .5f, description: formal uncertainty}
# delimiter: ','
# schema: astropy-2.0
Name,coVlsr_smo7,coNomaskSpec_smo7,coNomaskUnc_smo7,coDilatedSpec_smo7,coDilatedUnc_smo7,coSmoothSpec_smo7,coSmoothUnc_smo7,coMask2dSpec_smo7,coMask2dUnc_smo7
IC1151,1920.0,0.03224,0.36371,nan,nan,nan,nan,,
IC1151,1940.0,-0.02664,0.36371,nan,nan,nan,nan,,
IC1151,1960.0,-0.15865,0.36372,nan,nan,nan,nan,,
IC1151,1980.0,-0.13655,0.36372,nan,nan,nan,nan,,
IC1151,2000.0,0.09546,0.36373,nan,nan,nan,nan,,
IC1151,2020.0,0.18543,0.36373,nan,nan,nan,nan,,
IC1151,2040.0,-0.65503,0.36373,nan,nan,nan,nan,,
IC1151,2060.0,-0.30914,0.36374,nan,nan,nan,nan,,
IC1151,2080.0,0.16773,0.36374,nan,nan,nan,nan,,
IC1151,2100.0,-0.01930,0.36371,nan,nan,nan,nan,,
IC1151,2120.0,-0.22797,0.36371,nan,nan,nan,nan,,
IC1151,2140.0,-0.04541,0.36371,nan,nan,nan,nan,,
IC1151,2160.0,0.16023,0.36368,nan,nan,nan,nan,,
IC1151,2180.0,-0.53121,0.36368,nan,nan,nan,nan,,
IC1151,2200.0,-0.31329,0.36368,nan,nan,nan,nan,,
IC1151,2220.0,-0.19158,0.36369,nan,nan,nan,nan,,
IC1151,2240.0,-0.06842,0.36365,nan,nan,nan,nan,,
IC1151,2260.0,-0.12184,0.36366,nan,nan,nan,nan,,
IC1151,2280.0,-0.54378,0.36362,nan,nan,nan,nan,,
IC1151,2300.0,0.30013,0.36362,nan,nan,nan,nan,,
IC1151,2320.0,0.09516,0.36363,nan,nan,nan,nan,,
IC1151,2340.0,0.02294,0.36363,nan,nan,nan,nan,,
IC1151,2360.0,-0.10444,0.36363,nan,nan,nan,nan,,
IC1151,2380.0,0.23236,0.36364,nan,nan,nan,nan,,
IC1151,2400.0,-0.11817,0.36356,nan,nan,nan,nan,,
IC1151,2420.0,0.12458,0.36353,nan,nan,nan,nan,,
IC1151,2440.0,-0.02378,0.36353,nan,nan,nan,nan,,
IC1151,2460.0,0.21453,0.36353,nan,nan,nan,nan,,
IC1151,2480.0,-0.09471,0.36354,nan,nan,nan,nan,,
IC1151,2500.0,0.03341,0.36354,nan,nan,nan,nan,,
IC1151,2520.0,0.10699,0.36354,nan,nan,nan,nan,,
IC1151,2540.0,-0.17603,0.36355,nan,nan,nan,nan,,
IC1151,2560.0,-0.12974,0.36355,nan,nan,nan,nan,,
IC1151,2580.0,0.11131,0.36356,nan,nan,nan,nan,,
IC1199,4240.0,0.10244,0.22897,nan,nan,nan,nan,-0.00319,0.06513
IC1199,4260.0,-0.11981,0.22898,nan,nan,nan,nan,0.01946,0.06513
IC1199,4280.0,-0.01834,0.22895,nan,nan,nan,nan,-0.08580,0.06513
IC1199,4300.0,0.06653,0.22896,nan,nan,nan,nan,0.01838,0.06513
IC1199,4320.0,-0.09821,0.22896,nan,nan,nan,nan,-0.01813,0.06513
IC1199,4340.0,-0.06040,0.22894,nan,nan,nan,nan,0.02013,0.06513
IC1199,4360.0,0.06361,0.22894,nan,nan,nan,nan,0.01092,0.06513
IC1199,4380.0,0.01494,0.22894,nan,nan,nan,nan,0.05883,0.06512
IC1199,4400.0,-0.04937,0.22894,nan,nan,-0.00449,0.01525,0.02101,0.06512
IC1199,4420.0,0.11463,0.22895,nan,nan,0.00388,0.02994,-0.03610,0.06512
IC1199,4440.0,-0.02053,0.22895,-0.00700,0.01711,0.03730,0.04055,0.03626,0.06512
IC1199,4460.0,-0.07101,0.22890,0.05168,0.02521,0.11025,0.04429,0.11562,0.06512
IC1199,4480.0,-0.13542,0.22890,0.12429,0.02919,0.11942,0.04501,0.08744,0.06512
IC1199,4500.0,0.09610,0.22891,0.21109,0.02692,0.16434,0.04802,0.12629,0.06512
IC1199,4520.0,-0.03511,0.22891,0.09551,0.03069,0.10693,0.04151,0.02273,0.06511
IC1199,4540.0,-0.02720,0.22889,0.12960,0.02598,0.09825,0.04316,0.03991,0.06511
IC1199,4560.0,-0.01648,0.22889,0.10803,0.02801,0.08337,0.03843,0.02205,0.06511
IC1199,4580.0,0.19993,0.22889,0.18233,0.02754,0.18296,0.03624,0.13458,0.06511
IC1199,4600.0,-0.05912,0.22887,0.11199,0.02687,0.11861,0.04208,0.08618,0.06511
IC1199,4620.0,0.13387,0.22887,0.10368,0.02295,0.06030,0.04313,0.00496,0.06511
IC1199,4640.0,-0.14448,0.22887,0.09697,0.02247,0.14817,0.03923,0.05487,0.06511
IC1199,4660.0,0.11975,0.22885,0.06433,0.02258,0.05771,0.03893,0.01895,0.06510
IC1199,4680.0,0.15842,0.22880,0.10135,0.02242,0.08627,0.03870,0.02571,0.06510
IC1199,4700.0,0.07627,0.22881,0.07747,0.02071,0.07365,0.03135,-0.01626,0.06510
IC1199,4720.0,0.05472,0.22881,0.06955,0.02153,0.06656,0.03137,-0.01089,0.06510
IC1199,4740.0,-0.16245,0.22876,0.08185,0.02163,0.08216,0.03204,0.07860,0.06510
IC1199,4760.0,-0.20596,0.22876,0.10687,0.02387,0.10484,0.03834,0.04545,0.06510
IC1199,4780.0,-0.07559,0.22877,0.07400,0.02703,0.05030,0.03941,0.00953,0.06510
IC1199,4800.0,0.02386,0.22874,0.16396,0.02727,0.18979,0.04071,0.16993,0.06509
IC1199,4820.0,0.04422,0.22872,0.15685,0.02856,0.13214,0.04038,0.09192,0.06509
IC1199,4840.0,-0.01543,0.22872,0.20633,0.02719,0.14172,0.04029,0.16733,0.06509
IC1199,4860.0,-0.34614,0.22873,0.04561,0.02611,0.02863,0.03513,-0.00299,0.06509
IC1199,4880.0,-0.05032,0.22873,-0.02541,0.01837,-0.06215,0.03452,-0.00377,0.06509
IC1199,4900.0,0.16971,0.22873,nan,nan,0.00879,0.02345,-0.00533,0.06509
IC1199,4920.0,0.02216,0.22873,nan,nan,nan,nan,-0.04106,0.06509
IC1199,4940.0,-0.00574,0.22874,nan,nan,nan,nan,-0.08914,0.06508
IC1199,4960.0,-0.18357,0.22874,nan,nan,nan,nan,-0.01498,0.06508
IC1199,4980.0,0.05047,0.22874,nan,nan,nan,nan,0.01979,0.06508
IC1199,5000.0,-0.29154,0.22874,nan,nan,nan,nan,-0.02306,0.06508
IC1199,5020.0,-0.20101,0.22875,nan,nan,nan,nan,-0.02858,0.06508
IC1199,5040.0,0.07271,0.22875,nan,nan,nan,nan,0.01034,0.06508
IC1199,5060.0,-0.11937,0.22873,nan,nan,nan,nan,-0.01274,0.06508
IC1199,5080.0,-0.15638,0.22870,nan,nan,nan,nan,0.05536,0.06507
IC1199,5100.0,-0.13771,0.22871,nan,nan,nan,nan,0.01764,0.06507
IC1683,4340.0,0.04567,0.22650,nan,nan,nan,nan,-0.06527,0.05230
IC1683,4360.0,0.11772,0.22650,nan,nan,nan,nan,-0.02510,0.05230
IC1683,4380.0,-0.11939,0.22648,nan,nan,nan,nan,-0.04053,0.05229
IC1683,4400.0,0.26967,0.22646,nan,nan,nan,nan,-0.02534,0.05229
IC1683,4420.0,0.22151,0.22646,nan,nan,nan,nan,0.02722,0.05229
IC1683,4440.0,0.15858,0.22646,nan,nan,nan,nan,-0.05470,0.05229
IC1683,4460.0,0.16908,0.22646,nan,nan,nan,nan,0.05409,0.05229
IC1683,4480.0,-0.08490,0.22647,nan,nan,nan,nan,0.04508,0.05229
IC1683,4500.0,0.00760,0.22647,nan,nan,0.00263,0.01512,-0.00591,0.05229
IC1683,4520.0,0.16337,0.22647,nan,nan,-0.05972,0.02397,-0.13047,0.05228
IC1683,4540.0,0.01965,0.22647,0.00434,0.01425,0.04036,0.02450,0.04571,0.05228
IC1683,4560.0,0.04040,0.22648,0.05046,0.01760,0.07157,0.02582,0.04168,0.05228
IC1683,4580.0,0.21165,0.22648,0.06119,0.01921,0.02365,0.03715,-0.04127,0.05228
IC1683,4600.0,0.19975,0.22648,0.07974,0.02215,0.07402,0.03788,0.06661,0.05228
IC1683,4620.0,0.03962,0.22646,0.22436,0.02356,0.24661,0.03835,0.25222,0.05228
IC1683,4640.0,0.29538,0.22646,0.21311,0.02462,0.18757,0.04061,0.13432,0.05228
IC1683,4660.0,0.08652,0.22646,0.22031,0.02502,0.17900,0.04157,0.13860,0.05227
IC1683,4680.0,0.28465,0.22647,0.26129,0.02669,0.26544,0.04092,0.23668,0.05227
IC1683,4700.0,-0.03687,0.22647,0.27778,0.02760,0.24115,0.04118,0.22850,0.05227
IC1683,4720.0,0.15502,0.22645,0.26857,0.02708,0.27625,0.04118,0.24791,0.05227
IC1683,4740.0,0.43782,0.22645,0.22648,0.02539,0.21376,0.04398,0.18037,0.05227
IC1683,4760.0,0.22821,0.22645,0.21533,0.02619,0.16739,0.04364,0.15075,0.05227
IC1683,4780.0,0.44874,0.22643,0.23425,0.02512,0.25902,0.04089,0.21033,0.05227
IC1683,4800.0,0.17558,0.22643,0.23890,0.02548,0.23516,0.04117,0.20234,0.05227
IC1683,4820.0,0.24653,0.22643,0.31189,0.02720,0.30924,0.04224,0.29849,0.05226
IC1683,4840.0,0.17011,0.22641,0.30231,0.02817,0.28903,0.04149,0.30148,0.05226
IC1683,4860.0,0.26188,0.22642,0.29179,0.02983,0.26309,0.04154,0.21600,0.05226
IC1683,4880.0,0.24261,0.22639,0.31672,0.02934,0.28496,0.04169,0.23000,0.05226
IC1683,4900.0,0.04361,0.22640,0.24045,0.02730,0.22430,0.04148,0.20685,0.05226
IC1683,4920.0,-0.04660,0.22637,0.24328,0.02350,0.18290,0.03916,0.21515,0.05226
IC1683,4940.0,0.23042,0.22638,0.14848,0.02262,0.12701,0.04106,0.10358,0.05226
IC1683,4960.0,0.11836,0.22638,0.07154,0.02398,0.03212,0.03937,0.02236,0.05225
IC1683,4980.0,-0.02249,0.22638,0.08534,0.02219,0.12138,0.03597,0.10745,0.05225
IC1683,5000.0,0.26335,0.22638,0.07248,0.01969,0.03468,0.03065,0.03655,0.05225
IC1683,5020.0,-0.06493,0.22639,-0.00211,0.01773,-0.00554,0.03041,-0.00110,0.05225
IC1683,5040.0,0.06011,0.22639,nan,nan,-0.01607,0.01413,0.00995,0.05225
IC1683,5060.0,-0.19813,0.22639,nan,nan,nan,nan,0.03864,0.05225
IC1683,5080.0,-0.02451,0.22634,nan,nan,nan,nan,-0.00046,0.05225
IC1683,5100.0,0.00757,0.22635,nan,nan,nan,nan,0.01711,0.05224
IC1683,5120.0,-0.12503,0.22635,nan,nan,nan,nan,0.01878,0.05224
IC1683,5140.0,0.21408,0.22635,nan,nan,nan,nan,-0.07308,0.05224
IC1683,5160.0,0.01294,0.22635,nan,nan,nan,nan,-0.01057,0.05224
IC1683,5180.0,-0.06854,0.22636,nan,nan,nan,nan,0.04051,0.05224
IC1683,5200.0,-0.02854,0.22636,nan,nan,nan,nan,0.01642,0.05224
IC2247,3840.0,0.12556,0.20131,nan,nan,nan,nan,0.01948,0.05844
IC2247,3860.0,-0.12208,0.20129,nan,nan,nan,nan,-0.03027,0.05844
IC2247,3880.0,0.07433,0.20129,nan,nan,nan,nan,0.08705,0.05844
IC2247,3900.0,-0.24034,0.20129,nan,nan,nan,nan,-0.04392,0.05844
IC2247,3920.0,-0.05305,0.20129,nan,nan,nan,nan,-0.10342,0.05844
IC2247,3940.0,0.08180,0.20129,nan,nan,nan,nan,0.06471,0.05844
IC2247,3960.0,-0.02638,0.20130,nan,nan,nan,nan,-0.00825,0.05844
IC2247,3980.0,-0.10924,0.20130,nan,nan,-0.01872,0.03082,-0.04515,0.05843
IC2247,4000.0,-0.15545,0.20126,0.00310,0.02113,0.02411,0.03540,0.09788,0.05843
IC2247,4020.0,0.00467,0.20126,0.11932,0.02426,0.10479,0.03924,0.07887,0.05843
IC2247,4040.0,0.27904,0.20126,0.18419,0.02795,0.15401,0.04189,0.13376,0.05843
IC2247,4060.0,0.10139,0.20126,0.26199,0.02611,0.22108,0.04189,0.18691,0.05843
IC2247,4080.0,0.03528,0.20124,0.23836,0.02601,0.25405,0.03960,0.18114,0.05843
IC2247,4100.0,0.10663,0.20125,0.13832,0.02393,0.12124,0.03998,0.11565,0.05843
IC2247,4120.0,-0.00555,0.20125,0.12612,0.02101,0.10688,0.03857,0.11207,0.05843
IC2247,4140.0,-0.03074,0.20125,0.16185,0.02228,0.14954,0.03526,0.12122,0.05843
IC2247,4160.0,0.18069,0.20123,0.18006,0.02205,0.16576,0.03654,0.11654,0.05842
IC2247,4180.0,0.32522,0.20123,0.11265,0.02245,0.11021,0.03530,0.10322,0.05842
IC2247,4200.0,0.16371,0.20124,0.17612,0.02139,0.18671,0.03584,0.19044,0.05842
IC2247,4220.0,0.14907,0.20124,0.16104,0.02243,0.15029,0.03402,0.16384,0.05842
IC2247,4240.0,0.15902,0.20124,0.14413,0.01926,0.16263,0.03402,0.07765,0.05842
IC2247,4260.0,0.06044,0.20124,0.10800,0.01779,0.12190,0.03460,0.09020,0.05842
IC2247,4280.0,0.02183,0.20124,0.09485,0.01957,0.10175,0.03682,0.06812,0.05842
IC2247,4300.0,0.07138,0.20122,0.13056,0.02299,0.11866,0.03802,0.13179,0.05842
IC2247,4320.0,-0.02355,0.20123,0.17232,0.02424,0.15856,0.04034,0.18824,0.05842
IC2247,4340.0,-0.09979,0.20123,0.22209,0.02915,0.20457,0.04420,0.17747,0.05842
IC2247,4360.0,0.07038,0.20123,0.24247,0.03281,0.21461,0.04412,0.17251,0.05841
IC2247,4380.0,0.15207,0.20123,0.25356,0.03291,0.22911,0.04340,0.17535,0.05841
IC2247,4400.0,-0.02843,0.20124,0.17849,0.03072,0.14603,0.04250,0.11751,0.05841
IC2247,4420.0,0.10438,0.20124,0.10362,0.02462,0.10878,0.03931,0.04877,0.05841
IC2247,4440.0,0.19874,0.20124,0.00538,0.01906,0.03615,0.03340,0.02825,0.05841
IC2247,4460.0,-0.07233,0.20124,nan,nan,-0.00280,0.02787,-0.01567,0.05841
IC2247,4480.0,0.18448,0.20122,nan,nan,nan,nan,0.01739,0.05841
IC2247,4500.0,0.06033,0.20118,nan,nan,nan,nan,0.04947,0.05841
IC2247,4520.0,0.13794,0.20118,nan,nan,nan,nan,-0.02212,0.05841
IC2247,4540.0,-0.10857,0.20119,nan,nan,nan,nan,0.00458,0.05840
IC2247,4560.0,-0.14973,0.20119,nan,nan,nan,nan,-0.00632,0.05840
IC2247,4580.0,0.07939,0.20119,nan,nan,nan,nan,0.01728,0.05840
IC2247,4600.0,-0.18542,0.20117,nan,nan,nan,nan,0.07736,0.05840
IC2247,4620.0,-0.02156,0.20117,nan,nan,nan,nan,0.04860,0.05840
IC2247,4640.0,0.08969,0.20118,nan,nan,nan,nan,0.03200,0.05840
IC2247,4660.0,0.08761,0.20116,nan,nan,nan,nan,0.04368,0.05840
IC2247,4680.0,0.01125,0.20116,nan,nan,nan,nan,0.05672,0.05840
IC2247,4700.0,0.10927,0.20116,nan,nan,nan,nan,0.03263,0.05840
IC2487,3860.0,0.18136,0.25455,nan,nan,nan,nan,0.00924,0.07153
IC2487,3880.0,-0.14708,0.25453,nan,nan,nan,nan,0.01501,0.07152
IC2487,3900.0,-0.04191,0.25453,nan,nan,nan,nan,0.03337,0.07152
IC2487,3920.0,0.17140,0.25453,nan,nan,nan,nan,0.01148,0.07152
IC2487,3940.0,0.10639,0.25454,nan,nan,nan,nan,0.04082,0.07152
IC2487,3960.0,-0.06127,0.25451,nan,nan,nan,nan,0.05487,0.07152
IC2487,3980.0,0.06117,0.25452,nan,nan,nan,nan,0.04972,0.07152
IC2487,4000.0,-0.00001,0.25449,nan,nan,nan,nan,-0.05269,0.07152
IC2487,4020.0,0.22808,0.25449,nan,nan,nan,nan,-0.05642,0.07152
IC2487,4040.0,0.07085,0.25447,0.00882,0.01009,nan,nan,0.00173,0.07151
IC2487,4060.0,-0.23594,0.25447,0.01693,0.01487,0.01913,0.02349,0.01753,0.07151
IC2487,4080.0,-0.22099,0.25447,0.04267,0.02492,0.06142,0.03955,0.01812,0.07151
IC2487,4100.0,0.13375,0.25448,0.09133,0.02970,0.06304,0.04611,0.03995,0.07151
IC2487,4120.0,-0.02040,0.25448,0.15116,0.03519,0.16640,0.04719,0.10905,0.07151
IC2487,4140.0,0.15308,0.25448,0.24608,0.03499,0.23387,0.04737,0.23463,0.07151
IC2487,4160.0,0.33475,0.25448,0.15098,0.03498,0.14888,0.04737,0.12860,0.07151
IC2487,4180.0,0.04886,0.25449,0.16394,0.02937,0.14657,0.04354,0.07640,0.07151
IC2487,4200.0,0.06458,0.25446,0.12255,0.02866,0.12012,0.04011,0.04070,0.07151
IC2487,4220.0,-0.01826,0.25447,0.10031,0.02574,0.03880,0.04177,0.03200,0.07150
IC2487,4240.0,0.33575,0.25447,0.10995,0.02445,0.08213,0.03884,0.05004,0.07150
IC2487,4260.0,0.25241,0.25447,0.09728,0.02312,0.10837,0.03697,0.14067,0.07150
IC2487,4280.0,0.19021,0.25447,0.10143,0.02214,0.09674,0.03936,0.02252,0.07150
IC2487,4300.0,0.16654,0.25448,0.10465,0.02464,0.09257,0.04129,-0.00193,0.07150
IC2487,4320.0,0.16455,0.25448,0.11963,0.02789,0.11879,0.03999,0.00830,0.07150
IC2487,4340.0,0.08382,0.25448,0.16951,0.02657,0.14713,0.04335,0.10183,0.07150
IC2487,4360.0,0.19317,0.25448,0.11582,0.02654,0.11175,0.04272,0.03267,0.07150
IC2487,4380.0,0.19924,0.25449,0.17667,0.02626,0.19622,0.04837,0.10550,0.07149
IC2487,4400.0,-0.04355,0.25449,0.16078,0.03298,0.11838,0.05646,0.04766,0.07149
IC2487,4420.0,-0.10443,0.25449,0.21251,0.03583,0.16769,0.05589,0.12269,0.07149
IC2487,4440.0,-0.13029,0.25449,0.19665,0.03461,0.20398,0.05281,0.16866,0.07149
IC2487,4460.0,-0.00208,0.25450,0.03860,0.03092,0.03202,0.05085,-0.00741,0.07149
IC2487,4480.0,0.13245,0.25450,0.01779,0.01384,-0.02861,0.04754,-0.06101,0.07149
IC2487,4500.0,0.00384,0.25450,0.00208,0.00623,0.00555,0.01308,0.02115,0.07149
IC2487,4520.0,0.07397,0.25450,nan,nan,nan,nan,-0.06989,0.07149
IC2487,4540.0,0.01643,0.25448,nan,nan,nan,nan,0.00297,0.07148
IC2487,4560.0,0.18070,0.25446,nan,nan,nan,nan,-0.00858,0.07148
IC2487,4580.0,0.09071,0.25446,nan,nan,nan,nan,-0.04701,0.07148
IC2487,4600.0,0.06754,0.25446,nan,nan,nan,nan,-0.07000,0.07148
IC2487,4620.0,-0.04501,0.25446,nan,nan,nan,nan,0.02694,0.07148
IC2487,4640.0,0.01745,0.25447,nan,nan,nan,nan,0.01224,0.07148
IC2487,4660.0,-0.19386,0.25447,nan,nan,nan,nan,-0.05282,0.07148
IC2487,4680.0,-0.18382,0.25447,nan,nan,nan,nan,-0.00943,0.07148
IC2487,4700.0,0.01877,0.25447,nan,nan,nan,nan,0.08580,0.07147
IC2487,4720.0,0.00054,0.25448,nan,nan,nan,nan,0.02633,0.07147
IC4566,5040.0,-0.12687,0.23341,nan,nan,nan,nan,0.02414,0.06660
IC4566,5060.0,-0.13955,0.23341,nan,nan,nan,nan,-0.03449,0.06660
IC4566,5080.0,0.00604,0.23339,nan,nan,nan,nan,0.01409,0.06660
IC4566,5100.0,0.09426,0.23340,nan,nan,nan,nan,0.06835,0.06660
IC4566,5120.0,-0.18031,0.23340,nan,nan,nan,nan,0.00501,0.06659
IC4566,5140.0,-0.07242,0.23338,nan,nan,nan,nan,-0.04256,0.06659
IC4566,5160.0,-0.18794,0.23338,nan,nan,nan,nan,0.03725,0.06659
IC4566,5180.0,-0.20278,0.23336,nan,nan,nan,nan,-0.00979,0.06659
IC4566,5200.0,-0.07771,0.23331,nan,nan,nan,nan,-0.04897,0.06659
IC4566,5220.0,0.19134,0.23331,nan,nan,nan,nan,0.00015,0.06659
IC4566,5240.0,-0.00776,0.23329,nan,nan,nan,nan,-0.01752,0.06659
IC4566,5260.0,-0.07419,0.23329,nan,nan,0.00193,0.02396,-0.00055,0.06658
IC4566,5280.0,-0.05145,0.23329,0.00478,0.01641,0.00558,0.03215,-0.06270,0.06658
IC4566,5300.0,-0.06577,0.23330,0.05277,0.02181,0.07338,0.03818,0.08072,0.06658
IC4566,5320.0,-0.26898,0.23327,0.08258,0.02736,0.09002,0.04105,0.06850,0.06658
IC4566,5340.0,-0.15664,0.23328,0.12735,0.02740,0.13009,0.04565,0.06119,0.06658
IC4566,5360.0,0.11944,0.23328,0.17509,0.02949,0.18544,0.04651,0.10153,0.06658
IC4566,5380.0,0.08395,0.23328,0.16096,0.03352,0.16654,0.04664,0.15917,0.06657
IC4566,5400.0,0.11862,0.23328,0.20540,0.03018,0.19297,0.04602,0.16309,0.06657
IC4566,5420.0,0.10392,0.23329,0.11230,0.03080,0.12046,0.04224,0.06613,0.06657
IC4566,5440.0,0.02860,0.23329,0.15304,0.02780,0.11351,0.04503,0.07418,0.06657
IC4566,5460.0,0.04992,0.23329,0.13404,0.02885,0.11419,0.04727,0.06167,0.06657
IC4566,5480.0,0.05086,0.23329,0.11231,0.03065,0.09626,0.04816,0.03477,0.06657
IC4566,5500.0,0.19895,0.23330,0.14874,0.02912,0.11444,0.04840,0.07109,0.06656
IC4566,5520.0,0.02851,0.23330,0.10709,0.03113,0.08528,0.04527,0.06458,0.06656
IC4566,5540.0,0.18687,0.23330,0.13631,0.02654,0.11836,0.04346,0.04372,0.06656
IC4566,5560.0,-0.02241,0.23328,0.07601,0.02505,0.12875,0.03793,0.07913,0.06656
IC4566,5580.0,-0.06282,0.23328,0.06203,0.02180,0.06862,0.04308,0.08866,0.06656
IC4566,5600.0,0.15461,0.23326,0.08096,0.02868,0.07239,0.04291,0.06342,0.06656
IC4566,5620.0,0.35419,0.23326,0.13683,0.03121,0.12930,0.04751,0.14042,0.06656
IC4566,5640.0,0.45390,0.23326,0.17852,0.03575,0.16482,0.04601,0.08845,0.06655
IC4566,5660.0,-0.18990,0.23327,0.23740,0.03400,0.25195,0.04599,0.14709,0.06655
IC4566,5680.0,0.23789,0.23324,0.12946,0.02893,0.07984,0.04443,0.08174,0.06655
IC4566,5700.0,-0.07288,0.23325,0.01992,0.02120,0.01272,0.04273,0.04087,0.06655
IC4566,5720.0,0.05719,0.23325,-0.00296,0.00566,0.00735,0.03066,0.03286,0.06655
IC4566,5740.0,-0.28867,0.23325,nan,nan,nan,nan,0.01699,0.06655
IC4566,5760.0,-0.07189,0.23325,nan,nan,nan,nan,-0.00220,0.06654
IC4566,5780.0,-0.08551,0.23325,nan,nan,nan,nan,0.05508,0.06654
IC4566,5800.0,0.03765,0.23326,nan,nan,nan,nan,0.05650,0.06654
IC4566,5820.0,0.08391,0.23326,nan,nan,nan,nan,0.00720,0.06654
IC4566,5840.0,0.06753,0.23326,nan,nan,nan,nan,-0.06114,0.06654
IC4566,5860.0,0.11637,0.23324,nan,nan,nan,nan,-0.09466,0.06654
IC4566,5880.0,0.17241,0.23322,nan,nan,nan,nan,-0.01506,0.06654
IC4566,5900.0,0.16575,0.23322,nan,nan,nan,nan,-0.04434,0.06653
IC5376,4520.0,-0.04192,0.23872,nan,nan,nan,nan,-0.08465,0.05370
IC5376,4540.0,-0.04004,0.23872,nan,nan,nan,nan,0.06401,0.05370
IC5376,4560.0,0.06753,0.23872,nan,nan,nan,nan,0.01701,0.05369
IC5376,4580.0,0.03400,0.23870,nan,nan,nan,nan,0.01656,0.05369
IC5376,4600.0,-0.09117,0.23870,nan,nan,nan,nan,-0.02942,0.05369
IC5376,4620.0,-0.01010,0.23870,nan,nan,nan,nan,-0.07199,0.05369
IC5376,4640.0,0.03026,0.23865,nan,nan,nan,nan,0.03981,0.05369
IC5376,4660.0,-0.28721,0.23866,nan,nan,nan,nan,0.05955,0.05369
IC5376,4680.0,-0.16094,0.23866,nan,nan,nan,nan,0.07256,0.05369
IC5376,4700.0,-0.22415,0.23866,0.00415,0.00661,0.05145,0.02794,0.06835,0.05369
IC5376,4720.0,-0.30551,0.23866,0.03081,0.02076,0.03418,0.03007,0.03395,0.05368
IC5376,4740.0,-0.07901,0.23867,0.09362,0.02260,0.09319,0.03007,0.10143,0.05368
IC5376,4760.0,0.09141,0.23867,0.07203,0.02260,0.06700,0.03007,0.01596,0.05368
IC5376,4780.0,0.04180,0.23867,0.02786,0.01962,0.04324,0.03007,0.03380,0.05368
IC5376,4800.0,-0.12187,0.23867,0.05114,0.01705,0.06293,0.02347,0.09551,0.05368
IC5376,4820.0,-0.03812,0.23868,0.04997,0.01758,nan,nan,0.03716,0.05368
IC5376,4840.0,-0.24091,0.23868,0.04258,0.01988,nan,nan,0.07985,0.05368
IC5376,4860.0,0.04999,0.23871,0.06437,0.02130,nan,nan,-0.02888,0.05368
IC5376,4880.0,0.28980,0.23871,0.04793,0.02234,nan,nan,-0.00598,0.05368
IC5376,4900.0,0.31769,0.23869,0.06144,0.02205,nan,nan,0.00323,0.05367
IC5376,4920.0,0.03980,0.23869,0.05048,0.02002,nan,nan,-0.11076,0.05367
IC5376,4940.0,-0.08372,0.23869,0.02981,0.01545,nan,nan,0.00827,0.05367
IC5376,4960.0,0.01610,0.23869,0.03676,0.01625,nan,nan,-0.09983,0.05367
IC5376,4980.0,0.20523,0.23870,0.03469,0.01655,nan,nan,-0.01129,0.05367
IC5376,5000.0,0.01710,0.23870,0.04205,0.01528,nan,nan,0.06570,0.05367
IC5376,5020.0,-0.12020,0.23870,0.02384,0.01460,nan,nan,0.06170,0.05367
IC5376,5040.0,-0.05361,0.23870,0.00082,0.00737,0.04990,0.02193,0.07950,0.05367
IC5376,5060.0,-0.00109,0.23871,nan,nan,0.01078,0.02334,0.07887,0.05366
IC5376,5080.0,0.21358,0.23871,nan,nan,0.04979,0.03422,0.06755,0.05366
IC5376,5100.0,-0.48359,0.23869,nan,nan,0.03227,0.03745,0.05619,0.05366
IC5376,5120.0,-0.11834,0.23869,nan,nan,0.10759,0.04109,0.08537,0.05366
IC5376,5140.0,0.20195,0.23869,nan,nan,0.07837,0.04383,0.05167,0.05366
IC5376,5160.0,0.06116,0.23869,nan,nan,0.11432,0.04383,0.02984,0.05366
IC5376,5180.0,-0.18843,0.23870,nan,nan,0.04319,0.03799,0.01239,0.05366
IC5376,5200.0,0.02031,0.23870,nan,nan,-0.04394,0.03700,-0.02813,0.05366
IC5376,5220.0,-0.06634,0.23870,nan,nan,0.02363,0.02434,-0.02239,0.05365
IC5376,5240.0,-0.03386,0.23868,nan,nan,nan,nan,0.04448,0.05365
IC5376,5260.0,0.15647,0.23868,nan,nan,nan,nan,0.02132,0.05365
IC5376,5280.0,-0.11019,0.23866,nan,nan,nan,nan,-0.01849,0.05365
